col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
Physical Review Accelerators and Beams,244,202,223,467,American Physical Society,United States,,2469-9888,http://journals.aps.org/prab
Astra Salvensis,243,0,20,484,"Transylvanian Association for Romanian Literature and Culture of Romanian People (ASTRA), Năsăud Department, Salva Circle",Romania,2393-4727,2344-1887,https://astrasalvensis.eu/
Ovidius University Annals: Economic Sciences Series,242,221,239,507,Ovidius University Press,Romania,,2393-3127,http://stec.univ-ovidius.ro/html/anale/ENG/
Hispania,240,26,19,259,Consejo Superior de Investigaciones Científicas,Spain,0018-2141,1988-8368,http://hispania.revistas.csic.es/index.php/hispania
Известия Томского политехнического университета: Инжиниринг георесурсов,240,0,0,535,Tomsk Polytechnic University,Russian Federation,2500-1019,2413-1830,http://izvestiya.tpu.ru/archive
Izvestiâ Vysših Učebnyh Zavedenij i Ènergetičeskih ob Edinennij SNG. Ènergetika,239,295,46,544,Belarusian National Technical University,Belarus,1029-7448,2414-0341,http://energy.bntu.by/
Indian Journal of Medical Research,237,259,313,789,Wolters Kluwer Medknow Publications,India,0971-5916,,http://www.ijmr.org.in/
DAPesquisa,235,239,13,334,Universidade do Estado de Santa Catarina,Brazil,,1808-3129,http://www.revistas.udesc.br/index.php/dapesquisa
Frattura ed Integrità Strutturale,232,86,140,541,Gruppo Italiano Frattura,Italy,,1971-8993,http://www.fracturae.com/index.php/fis/index
Nuclear Engineering and Technology,231,169,208,550,Elsevier,"Korea, Republic of",1738-5733,,http://www.journals.elsevier.com/nuclear-engineering-and-technology
Journal of Surgery and Medicine,231,111,19,492,Journal of Surgery and Medicine,Turkey,,2602-2079,http://dergipark.gov.tr/josam
Medisur,230,242,240,710,Centro Provincial de Información de Ciencias Médicas. Cienfuegos,Cuba,,1727-897X,http://www.medisur.sld.cu/index.php/medisur/index
Applied Water Science,229,240,79,356,SpringerOpen,Germany,2190-5487,2190-5495,http://www.springer.com/13201
Учёт. Анализ. Аудит,227,48,0,486,"Government of Russian Federation, Financial University ",Russian Federation,2408-9303,2619-130X,https://accounting.fa.ru
Терапевтический архив,225,259,223,448,"""Consilium Medicum"" Publishing house",Russian Federation,0040-3660,2309-5342,http://ter-arkhiv.ru/en/
