col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
21,21,291.0,ITA,ITG2,Italy,Sardegna,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,0.3,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
22,22,290.0,ITA,ITG1,Italy,Sicilia,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,0.3,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
23,23,423.0,ITA,,Italy,Milan,,0,2020-02-24,2020-03-15,2020-02-20,509.0,2.7,https://www.medrxiv.org/content/10.1101/2020.05.11.20098442v2.full.pdf,Metropolitan City of Milan,Feb-Mar
24,24,424.0,ITA,,Italy,Milan,,0,2020-03-16,2020-04-08,2020-03-13,280.0,5.2,https://www.medrxiv.org/content/10.1101/2020.05.11.20098442v2.full.pdf,Metropolitan City of Milan,Mar-Apr
25,25,425.0,ITA,,Italy,Lodi Red Zone,,0,2020-03-18,2020-04-06,2020-03-13,390.0,23.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7315724/,"Areas within Lodi
(the epicenter of the epidemic)",Mar-Apr
26,26,426.0,ITA,,Italy,Castiglione D'Adda,,0,2020-05-18,2020-06-07,2020-05-14,509.0,23.0,https://www.medrxiv.org/content/10.1101/2020.06.24.20138875v2.full.pdf,"Areas within Lodi
(the epicenter of the epidemic)",May-Jun
27,27,427.0,ITA,,Italy,Varese,,0,2020-03-01,2020-04-30,2020-03-17,1430.0,13.7,https://www.mdpi.com/2077-0383/9/9/2780,Northern provinces,Mar-Apr
28,28,428.0,ITA,,Italy,Pavia,,0,2020-03-01,2020-04-30,2020-03-17,871.0,6.0,https://www.mdpi.com/2077-0383/9/9/2780,Northern provinces,Mar-Apr
29,29,429.0,ITA,,Italy,Milan,,0,2020-03-01,2020-04-30,2020-03-17,764.0,8.1,https://www.mdpi.com/2077-0383/9/9/2780,Metropolitan City of Milan,Mar-Apr
30,30,430.0,ITA,,Italy,Genova,,0,2020-03-01,2020-04-30,2020-03-17,492.0,15.4,https://www.mdpi.com/2077-0383/9/9/2780,Northern provinces,Mar-Apr
31,31,431.0,ITA,,Italy,Savnona,,0,2020-03-01,2020-04-30,2020-03-17,52.0,23.1,https://www.mdpi.com/2077-0383/9/9/2780,Northern provinces,Mar-Apr
32,32,432.0,ITA,,Italy,Bergamo,,0,2020-05-25,2020-07-15,2020-06-05,,24.0,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Northern provinces,May-Jul
33,33,,ITA,,Italy,Cremona,,0,2020-05-25,2020-07-15,2020-06-05,,19.0,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Northern provinces,May-Jul
