col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
19,Abbott Vaccines Branded,BC-AVE-CH-E-1117,West & North,English,English,Branded,Child Health,Animation,Abbott,Enteroshield,11/15/2017,12/1/2017
20,Pregnant Lullaby,EC-PL-MN-E-0617,West & North,English,English,Editorial,Maternal Nutrition,Live Action,IAP TV,Films,11/15/2017,12/1/2017
21,Wipe,EC-WIPE-CP-E-0617,West & North,,,Editorial,Channel Packaging,,IAP TV,Films,11/15/2017,12/1/2017
22,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West & North,Hindi,English,Editorial,Women Empowerment,Live Action,Editorial,Films,11/15/2017,12/1/2017
23,Wipe,EC-WIPE-CP-E-0617,West & North,,,Editorial,Channel Packaging,,IAP TV,Films,11/15/2017,12/1/2017
24,Furball 1 - Play with Kids,EC-F1P-PT-E-0617,West & North,English,English,Editorial,Parenting,Animation,Editorial,Films,11/15/2017,12/1/2017
25,Wipe,EC-WIPE-CP-E-0617,West & North,,,Editorial,Channel Packaging,,IAP TV,Films,11/15/2017,12/1/2017
26,Public Service PMSMA - 1,EC-PS1-MH-H-0617,West & North,Hindi,English,Editorial,Maternal Health,Live Action,IAP TV,Films,11/15/2017,12/1/2017
27,Cleanliness Tips,EC-CT-CH-E-0617,West & North,English,English,Editorial,Generic Hygiene,Live Action,IAP TV,Films,11/15/2017,12/1/2017
28,Yolo - Palak,EC-YP-CN-H-0617,West & North,Hindi,English,Editorial,Child Nutrition,Animation,IAP TV,Films,11/15/2017,12/1/2017
29,Marico Saffola Brand Linked Cheese Balls,BL-SAFCB-CN-E-1017,West & North,English,English,Brand Linked,Child Nutrition,Live Action,Marico,Saffola,11/15/2017,12/1/2017
30,Exclusive Breastfeeding For Six Months,EC-EBS-CN-H-0617,West & North,Hindi,English,Editorial,Child Nutrition,Live Action,IAP TV,Films,11/15/2017,12/1/2017
31,Wipe,EC-WIPE-CP-E-0617,West & North,,,Editorial,Channel Packaging,,IAP TV,Films,11/15/2017,12/1/2017
32,Time Table,EC-TT-GF-H-0617,West & North,Hindi,English,Editorial,General Fitness,Live Action,IAP TV,Films,11/15/2017,12/1/2017
33,Wipe,EC-WIPE-CP-E-0617,West & North,,,Editorial,Channel Packaging,,IAP TV,Films,11/15/2017,12/1/2017
34,Neonatal Lullaby,EC-NL-CH-E-0617,West & North,English,English,Editorial,Child Hygiene,Live Action,IAP TV,Films,11/15/2017,12/1/2017
35,J&J Guide To Baby Milestones 1 Month,BL-JJGBM-PT-E-1017,West & North,English,English,Brand Linked,Parenting,Live Action,Johnson & Johnson,Milestones,11/15/2017,12/1/2017
36,Recipe-Peach and Apple  Rice,EC-PAR-CN-E-1017,West & North,English,English,Editorial,Child Nutrition,Live Action,IAP TV,Films,11/15/2017,12/1/2017
37,Public Service PMSMA - 2,EC-PS2-MH-H-0617,West & North,Hindi,English,Editorial,Maternal Health,Live Action,IAP TV,Films,11/15/2017,12/1/2017
38,Wipe,EC-WIPE-CP-E-0617,West & North,,,Editorial,Channel Packaging,,IAP TV,Films,11/15/2017,12/1/2017
39,Furball 2 - Sleep,EC-F2S-CH-E-0617,West & North,English,English,Editorial,Child Health,Animation,IAP TV,Films,11/15/2017,12/1/2017
40,Disclaimer,EC-DISC-CP-E-0617,West & North,English,English,Editorial,Channel Packaging,Animation,IAP TV,Films,11/15/2017,12/1/2017
41,WB Copyright,EC-COPY-CP-E-0617,West & North,English,English,Editorial,Channel Packaging,Animation,IAP TV,Films,11/15/2017,12/1/2017
