col0,col1,col2,col3,col4,col5,col6
1_20_1_16_3, 1_20_1_16, Category item 2, , Category item, Object," {""expand"": false}"
1_20_1_16_3_1, 1_20_1_16_3, Text, Q3, Category item's text, String," {""rowEdit"":{""value"":true}}"
1_20_1_16_4, 1_20_1_16, Category item 3, , Category item, Object," {""expand"": false}"
1_20_1_16_4_1, 1_20_1_16_4, Text, Q4  (long string 1 long string 2), Category item's text, String," {""rowEdit"":{""value"":true}}"
1_20_2, 1_20, YAxis, , Plot area's Y axis, Object,
1_20_2_1, 1_20_2, Title, Sales (long string 1 long string 2), Y axis' title, String," {""rowEdit"":{""value"":true}}"
1_20_2_13, 1_20_2, TitleAppearance, , Y axis' title appearance, Object,
1_20_2_13_11, 1_20_2_13, Position, Center, Set Y axis' title's position, String," {""rowEdit"":{""value"":{""type"":""select"",""options"":[""Top"",""Center"",""Bottom""]}}}"
1_20_2_13_3, 1_20_2_13, RotationAngle, 0, Y axis' title's initial angle, Number," {""rowEdit"":{""value"":true}}"
1_20_2_13_4, 1_20_2_13, Translate," [0, 0]", Initial translation by pixel, Array," {""rowEdit"":{""value"":true}}"
1_20_2_13_5, 1_20_2_13, SelfTranslate," [0, -3/4]", Initial translation by each element's length and height, Array," {""rowEdit"":{""value"":true}}"
1_20_2_13_6, 1_20_2_13, SelfWholeTranslate," [0, 0]", Initial translation by one element's length and height, Array," {""rowEdit"":{""value"":true}}"
1_20_2_13_7, 1_20_2_13, FullyVisible, false, Automatically adjust plot area to make room for occluded element or not, Bool," {""rowEdit"":{""value"":{""type"":""checkbox""}}}"
1_20_2_12, 1_20_2, LabelsAppearance, , Y axis' label appearance, Object,
1_20_2_12_2, 1_20_2_12, DataFormatString, {0} M (long string 1 long string 2), Set the format of Y axis' labels, String," {""rowEdit"":{""value"":true}}"
1_20_2_12_3, 1_20_2_12, RotationAngle, 0, Y axis' label's initial angle, Number," {""rowEdit"":{""value"":true}}"
1_20_2_12_4, 1_20_2_12, Translate," [0, 0]", Initial translation by pixel, Array," {""rowEdit"":{""value"":true}}"
1_20_2_12_5, 1_20_2_12, SelfTranslate," [0, 0]", Initial translation by each element's length and height, Array," {""rowEdit"":{""value"":true}}"
1_20_2_12_6, 1_20_2_12, SelfWholeTranslate," [0, 0]", Initial translation by one element's length and height, Array," {""rowEdit"":{""value"":true}}"
1_20_2_12_7, 1_20_2_12, FullyVisible, false, Automatically adjust plot area to make room for occluded element or not, Bool," {""rowEdit"":{""value"":{""type"":""checkbox""}}}"
