col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21
Navy Seals,,754aea95c7fd4c7a61433fb2459bc2f00881940e,,,,,,,1990,Ocean,,a,a 1,,,,,,,,
Barbarian II: The Dungeon of Drax,,8194bc2eb3af0c0d57d765dae10ea38fa5d9526b,,,,Barbarian II - Dungeon of Drax,Barbarian II: Dungeon of Drax,,1990,Ocean,,,,,,,,,,,
Tennis Cup 2,,8a6df955e93465ffe74ca8108cb85b5312470366,,,Tennis Cup II,,Tennis Cup 2,,1990,Loriciel,,,,,,,,,,,
Barbarian II: The Dungeon of Drax,,8b8c966cf70bea3ef8264d3420fbf1ae13aad096,,,,Barbarian II - Dungeon of Drax,Barbarian II: Dungeon of Drax,,1990,Ocean,,,,,,,,,,,
Pang,,8efea437f6eeb848de0302254893bc51495f38e7,,,,,,,1990,Ocean,,a,a 1,,,,,,,,
Crazy Cars 2,,8f48816b69c00a3c07a8ddae1f5de2d36a11e966,,,Crazy Cars II,,Crazy Cars 2,,1990,Titus,,,,,,,,,,,
Tintin on the Moon,,92c5f229b4d6366611c074a9ca73a1ff1669a679,,,,,,,1990,Infogrames,,,,,,,,,,,
World of Sports,,92c7f2bb892fe9af4856ffa14e1229012f341d97,,,,,,,1990,Epyx,,a,a 1,,,,,,,,
Mystical,,9609c1948dfa84bc51f56d94f9667e6fefdfe145,,,,,,,1990,Infogrames,,,,,,,,,,,
Fire & Forget II,,9712010b8a875fd124f30a6a06ee24d12a46654f,,,,,Fire and Forget 2,,1990,Titus,,,,,,,,,,,
Operation Thunderbolt,,99a77cbafcf3744b2a1dff50a8968ab90a065625,,,,,,,1990,Ocean,,a,a 1,,,,,,,,
Tennis Cup 2,,9fb694a09a09f84a6519c9e074ff49504a424ccb,,,Tennis Cup II,,Tennis Cup 2,,1990,Loriciel,,,,,,,,,,,
Burnin' Rubber,,a05975ebdba4845bb8c5097958f27a3428728f8d,,,,,,,1990,Ocean,,,,,,,,,,,
Klax,,abf4f8a05956532693c8cc9ec600dd914d89ae45,,,,,,,1990,Domark,,,,,,,,,,,
Crazy Cars 2,,b508acf81f604b2336758c16546c443c1214c2e9,,,Crazy Cars II,,Crazy Cars 2,,1990,Titus,,a,a 1,,,,,,,,
Striker in the Crypts of Trogan,,b98397f071b7a707ee3c8808a6046b9203e8ad48,,,,,,,,,,b,,,,,,,,,
Puzznic,,b9cd472677e9c9f79511545a899b8e2b02709a26,,,,,,,,Ocean,,,,,,,,,,,
Pro Tennis Tour: Great Courts,,cc0bb3f4ad5f30efe47d6afb708da481d46654d8,,,,Pro Tennis Tour - Great Courts,,,1990,Ubisoft,,,,,,,,,,,
RoboCop 2,,cde9a92af3c6b8e219188395d6fdcba43ff5a449,,,,,,,1990,Ocean,,a,a 1,,,,,,,,
Switchblade,,ce7ab55a83a6003fe3e2b2a3a6f5b318da6f721d,,,Switch Blade,,,,1990,Gremlin,,,,,,,,,,,
Switchblade,,d460637e306e3b8783cb298698de748df92557cd,,,Switch Blade,,,,1990,Gremlin,,a,a 1,,,,,,,,
No Exit,,d7f32c48aeffc3a721c4ecf45f77ac0a2a4ca90b,,,,,,,1990,Tomahawk,,,,,,,,,,,
Ghosts'n Goblins,,d83f0b4c3cba6b430bfd34d01efd3b48db7095f2,,,,,,,,,,?,,,,,,,,,
Blue Angel 69,,d8ffa30890fe0f8278801f91c51d240458e92fa1,,,,,,,,,,b,,,,,,,,,
Pang,,df74efe5dcb9049588c3a766ad04126f056e2ac9,,,,,,,1990,Ocean,,,,,,,,,,,
Pang,,ea98ec9bba1d1bd4c180453ef41e0ec5ccc35d69,,,,,,,1990,Ocean,,a,a 1,,,,,,,,
Enforcer,,f188716e69c54c8ffed3b56f12aec3bcdb6eabce,,,The Enforcer,,Enforcer,,1990,Trojan,,,,,,,,,,,
Super Pinball Magic,,f9f22a19bc35c4a032e0563e8e8753c66929bd03,,,,,,,1991,Loricel,,,,,,,,,,,
RoboCop 2,,fa0dacb89f5a655485f93cae5d8d39d8eda5377a,,,,,,,1990,Ocean,,,,,,,,,,,
@,,fac47d41c9904013a0ff43226e360343e2c9e154,,,Pang,@,,,1990,Ocean,@,a,a 2,,,,,,,,
Wild Streets,,fe8d1ad76beb42261da2499f7fc16817f4636377,,,,,,,1990,Titus,,a,a 1,,,,,,,,
