col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181115_165520.wav,3.02,2018-11-15,16:55:20,16,2018-11-15,04:55:20,4,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,6rpJm1aObsmMQ9sWy3UCCQ==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181110_181642.wav,1.965333,2018-11-10,18:16:42,18,2018-11-10,06:16:42,6,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,SXqQY0ORYfH+wjuHY4qjpw==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181127_203213.wav,1.110667,2018-11-27,20:32:13,20,2018-11-27,08:32:13,8,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,e4NFG9HwBm26mQY6Rh9g8A==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181113_173136.wav,1.178667,2018-11-13,17:31:36,17,2018-11-13,05:31:36,5,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,zeg+/8SrZeY7ZVJW4B3MHA==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181116_025647.wav,3.52,2018-11-16,02:56:47,2,2018-11-15,14:56:47,14,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,sG+Op9UFSl2V4FtgLbB3uw==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181201_223255.wav,3.849333,2018-12-01,22:32:55,22,2018-12-01,10:32:55,10,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,aq8dvO5WOKlG3bu7de8sEg==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181201_222744.wav,5.021333,2018-12-01,22:27:44,22,2018-12-01,10:27:44,10,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,U9RVNeaFmnVt0A/iA2KtPA==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181115_172053.wav,2.601333,2018-11-15,17:20:53,17,2018-11-15,05:20:53,5,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,ybpxpAcLiS6pOCnk92yFCQ==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181208_053619.wav,1.750667,2018-12-08,05:36:19,5,2018-12-07,17:36:19,17,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,oZTew3eo1gM4jzu+Hp0hTA==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181115_180642.wav,2.348,2018-11-15,18:06:42,18,2018-11-15,06:06:42,6,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,5GtzOymv7CivMnOxEQv+nA==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181208_220918.wav,1.190667,2018-12-08,22:09:18,22,2018-12-08,10:09:18,10,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,BZQpP4VON9rluwF84W/bNA==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181215_174021.wav,1.008,2018-12-15,17:40:21,17,2018-12-15,05:40:21,5,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,L31sctB7NhAT0+ZTbPmIpg==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181215_151933.wav,1.008,2018-12-15,15:19:33,15,2018-12-15,03:19:33,3,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,bmpi+yO6g8K6+s5F+j+GYg==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181215_174322.wav,1.002667,2018-12-15,17:43:22,17,2018-12-15,05:43:22,5,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,iqpDYVia2rsyECBTlm+ldw==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181223_200812.wav,1.002667,2018-12-23,20:08:12,20,2018-12-23,08:08:12,8,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,mmon3CFjwlJoVsfbGClNtg==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181215_162326.wav,1.006667,2018-12-15,16:23:26,16,2018-12-15,04:23:26,4,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,MafeX2QU7v53lh8b0IAAjA==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181226_230537.wav,1.696,2018-12-26,23:05:37,23,2018-12-26,11:05:37,11,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,6MLxGFHM1cap/vAFMU2dew==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181208_220909.wav,1.009333,2018-12-08,22:09:09,22,2018-12-08,10:09:09,10,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,eH3aaFUxLe6hrB24JfF5SA==
E:\Eccles Bats\Downloaded\2018-12-26 ECC-B,Data,ECC_20181226_230539.wav,2.726667,2018-12-26,23:05:39,23,2018-12-26,11:05:39,11,,,SM2,,3.3.9,ECC,,,,,,,1,,,,,,avSIi7K5VudrKPuHkX2rkA==
