col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
2021-04-21,Natural Resources Canada ,2015 Land Cover of Canada ,LC of Canada,2015.0,2015.0,2015.0,raster,categorical,Canada,primary,various,,,CanadaLandcover2015,https://open.canada.ca/data/en/dataset/4e615eae-b90c-420b-adee-2ca35896caf6,
2021-04-21,Agriculture and Agri-Food Canada ,Annual Crop Inventory 2019 - Ontario,Annual Crop Inventory,2009.0,2019.0,2019.0,raster,categorical,Canada,primary,various,,Types of crops,aci_2019_on_v2,https://www.agr.gc.ca/atlas/data_donnees/agr/annualCropInventory/tif/2019/,
2021-04-07,Natural Resources Canada,Maps of Canada's forest attributes for 2001 ,Canada's forest attributes,2001.0,2001.0,2017.0,raster,continuous,Canada,primary,forests,,Beaudoin et al. 2017 - biomass,canada_forest_attr/2001,https://open.canada.ca/data/en/dataset/ec9e2659-1c29-4ddb-87a2-6aced147a990,https://cdnsciencepub.com/doi/10.1139/cjfr-2017-0184
2021-04-07,Natural Resources Canada,Maps of Canada's forest attributes for 2011,Canada's forest attributes,2011.0,2011.0,2017.0,raster,continuous,Canada,primary,forests,,Beaudoin et al. 2017 - biomass,canada_forest_attr/2011,https://open.canada.ca/data/en/dataset/ec9e2659-1c29-4ddb-87a2-6aced147a990,https://cdnsciencepub.com/doi/10.1139/cjfr-2017-0184
2021-01-13,Environment and Climate Change Canada,Canadian Wetland Inventory (CWI); Montérégie,Canadian Wetland Inventory,2007.0,2007.0,2007.0,vector,categorical,Quebéc,primary,wetlands,,Grenier et al. 2007,ICTH_CWI_Monteregie,https://open.canada.ca/data/en/dataset/2381fe32-653c-431b-b520-a85b2396e377,
2021-01-13,Environment and Climate Change Canada,Canadian Wetland Inventory (CWI); Appalaches region,Canadian Wetland Inventory,2007.0,2007.0,2007.0,vector,categorical,Quebéc,primary,wetlands,,Grenier et al. 2007,ICTH_CWI_Appalaches,https://open.canada.ca/data/en/dataset/09f46d71-6feb-4f8f-8eb5-a58a58b06af5,
2021-04-21,Mastasci et al. 2017,Three decades of forest structural dynamics over Canada's forested ecosystems using Landsat time-series and lidar plots,Canada forest structure,1984.0,2016.0,2016.0,raster,continuous,Canada,primary,forests,,Wall-to-wall estimates of forest structure. Mastasci et al. 2017,,,https://www.sciencedirect.com/science/article/pii/S0034425718303572
2021-04-21,NASA - NEO,Active Fires (1 month - Terra/MODIS),Fires - MODIS,2000.0,2020.0,2020.0,raster,continuous,Global,primary,various,,Fire maps show the locations of actively burning fires around the world on a monthly basis,,https://earthobservatory.nasa.gov/global-maps/MOD14A1_M_FIRE,
2021-04-21,National Forest Inventory System,Canada’s National Forest Inventory System,CNFI,,,,vector,various,Canada,primary,forests,,10-year sampling frequency,,,
2021-04-21,Hall et al. (2020),National Burned Area Composite,Nat. Burned Area Composite,1986.0,2019.0,2020.0,raster,categorical,Canada,primary,various,,Generating annual estimates of forest fire disturbance in Canada: the National Burned Area Composite,,,https://www.publish.csiro.au/wf/WF19201
2021-04-21,Geological Survey of Canada,Peatlands of Canada,Peatlands,2011.0,2012.0,2011.0,vector,categorical,Canada,primary,wetlands,,Tarnocai et al. (2011),of_6561,https://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=288786,
2021-04-21,NASA - NEO,Net primary productivity (NPP) - MODIS,NPP - MODIS,2001.0,2020.0,2016.0,raster,continuous,Global,primary,various,,Monthly data available,modis/npp,https://lpdaac.usgs.gov/products/mod17a3hv006/,
2021-04-21,Hengl et al. 2017,Soil Grids,SoilGrids,2014.0,2015.0,2017.0,raster,continuous,Global,primary,various,,,,,
2021-05-07,FLUXNET Canada,"FLUXNET Canada Research Network - Canadian Carbon Program Data Collection, 1993-2014 ",FLUXNET Canada,1993.0,2014.0,,vector,various,Canada,ancillary,various,Validate satellite data,Most reported data for a site does not cover the entire period,,https://daac.ornl.gov/cgi-bin/dsviewer.pl?ds_id=1335,https://daac.ornl.gov/FLUXNET/guides/FLUXNET_Canada.html
2021-04-21,National Forest Inventory System,Canada’s National Forest Inventory System,CNFI*,1984.0,2015.0,,raster,various,Canada,primary,various,,Multiple spatial data sets are found here,,https://opendata.nfis.org/mapserver/nfis-change_eng.html,
4/21/2021,Hermosilla et al. 2016,Annual mapping of national level forest harvesting for Canada detected inclusive of 1985 to 2015 from Landsat satellite imagery.,Harvest Year & Mask,1985.0,2015.0,2016.0,raster,various,Canada,primary,forests,,"Two layers: (1) binary harvest mask, and (2) year of harvest disturbance detection.",,https://opendata.nfis.org/mapserver/nfis-change_eng.html,https://www.tandfonline.com/doi/full/10.1080/17538947.2016.1187673
5/17/2021,Wang et al. 2016,Historical and projected climate data for North America (ClimateNA),ClimateNA,1980.0,2021.0,2016.0,raster,continuous,North America,ancillary,various,Account for climate change,"The authors provide a handy app to estimate more than 50 monthly, seasonal, and annual variables. Historical and future projections are available in the app.",ClimateNA,https://sites.ualberta.ca/~ahamann/data/climatena.html,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0156720
