col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Louisa,"5,420",190,3.50%,"5,880",370,6.30%,79.50%,19_058,19.0,2.0,4.0,,
Lucas,"4,050",110,2.70%,"4,580",240,5.20%,92.90%,19_059,19.0,2.0,4.0,,
Lyon,"5,460",130,2.40%,"7,580",220,2.90%,21.90%,19_119,19.0,2.0,4.0,,
Madison,"7,330",260,3.50%,"8,200",500,6.10%,71.90%,19_121,19.0,2.0,4.0,,
Mahaska,"11,220",240,2.10%,"11,730",740,6.30%,194.90%,19_123,19.0,2.0,4.0,,
Marion,"19,020",400,2.10%,"16,920",990,5.90%,178.20%,19_125,19.0,2.0,4.0,,
Marshall,"20,220",500,2.50%,"20,300","1,410",6.90%,180.90%,19_127,19.0,2.0,4.0,,
Mills,"6,380",120,1.90%,"7,700",340,4.40%,134.80%,19_129,19.0,2.0,4.0,,
Mitchell,"5,380",140,2.60%,"5,650",290,5.10%,97.20%,19_131,19.0,2.0,4.0,,
Monona,"4,880",160,3.30%,"4,630",360,7.80%,137.10%,19_133,19.0,2.0,4.0,,
Monroe,"4,200",120,2.90%,"4,290",280,6.50%,128.40%,19_135,19.0,2.0,4.0,,
Montgomery,"5,820",190,3.30%,"4,960",320,6.50%,97.60%,19_137,19.0,2.0,4.0,,
Muscatine,"21,950",600,2.70%,"22,990","1,470",6.40%,133.90%,19_139,19.0,2.0,4.0,,
O'Brien,"7,720",160,2.10%,"7,980",370,4.60%,123.70%,19_141,19.0,2.0,4.0,,
Osceola,"3,690",90,2.40%,"3,240",170,5.20%,115.10%,19_143,19.0,2.0,4.0,,
Page,"9,030",240,2.70%,"7,430",430,5.80%,117.70%,19_145,19.0,2.0,4.0,,
Palo Alto,"5,180",100,1.90%,"5,180",240,4.60%,140.00%,19_147,19.0,2.0,4.0,,
Plymouth,"13,290",370,2.80%,"14,540",670,4.60%,65.50%,19_149,19.0,2.0,4.0,,
Pocahontas,"3,760",100,2.70%,"4,200",190,4.50%,70.10%,19_151,19.0,2.0,4.0,,
Polk,"216,100","4,400",2.00%,"237,600","14,500",6.10%,199.70%,19_153,19.0,2.0,4.0,,
Pottawattamie,"48,500","1,200",2.50%,"48,220","2,510",5.20%,110.40%,19_155,19.0,2.0,4.0,,
Poweshiek,"10,350",310,3.00%,"10,260",610,5.90%,98.50%,19_157,19.0,2.0,4.0,,
Ringgold,"2,580",70,2.70%,"2,520",130,5.20%,90.10%,19_159,19.0,2.0,4.0,,
Sac,"5,790",150,2.60%,"5,860",270,4.60%,77.80%,19_161,19.0,2.0,4.0,,
Scott,"85,300","2,400",2.80%,"88,280","6,120",6.90%,146.40%,19_163,19.0,2.0,4.0,,
Shelby,"6,780",160,2.40%,"7,660",310,4.00%,71.50%,19_165,19.0,2.0,4.0,,
Sioux,"17,760",410,2.30%,"20,010",760,3.80%,64.50%,19_167,19.0,2.0,4.0,,
Story,"47,280",950,2.00%,"48,600","2,200",4.50%,125.30%,19_169,19.0,2.0,4.0,,
Tama,"8,740",320,3.70%,"8,860",610,6.90%,88.00%,19_171,19.0,2.0,4.0,,
Taylor,"3,410",120,3.50%,"3,370",160,4.70%,34.90%,19_173,19.0,2.0,4.0,,
Union,"6,430",220,3.40%,"7,090",390,5.50%,60.80%,19_175,19.0,2.0,4.0,,
Van Buren,"4,180",140,3.30%,"3,770",270,7.20%,113.80%,19_177,19.0,2.0,4.0,,
Wapello,"17,510",600,3.40%,"18,400","1,400",7.60%,122.00%,19_179,19.0,2.0,4.0,,
Warren,"22,900",400,1.70%,"25,600","1,400",5.50%,213.10%,19_181,19.0,2.0,4.0,,
Washington,"11,140",220,2.00%,"12,000",600,5.00%,153.20%,19_183,19.0,2.0,4.0,,
Wayne,"2,900",80,2.80%,"3,270",170,5.20%,88.50%,19_185,19.0,2.0,4.0,,
Webster,"20,030",570,2.80%,"18,860","1,510",8.00%,181.30%,19_187,19.0,2.0,4.0,,
Winnebago,"6,460",130,2.00%,"5,470",360,6.60%,227.00%,19_189,19.0,2.0,4.0,,
Winneshiek,"12,310",380,3.10%,"12,280",640,5.20%,68.80%,19_191,19.0,2.0,4.0,,
Woodbury,"53,200","1,400",2.60%,"54,500","3,200",5.90%,123.10%,19_193,19.0,2.0,4.0,,
Worth,"4,090",130,3.20%,"4,340",290,6.70%,110.20%,19_195,19.0,2.0,4.0,,
Wright,"6,930",160,2.30%,"6,990",510,7.30%,216.00%,19_197,19.0,2.0,4.0,,
State,"1,586,080","41,080",2.60%,"1,663,690","98,100",5.90%,127.70%,,19.0,2.0,4.0,,
Rural,"244,640","7,210",2.90%,"248,150","14,620",5.90%,99.90%,,,,,,IA_Rural_Counties
Small Urban,"587,460","16,420",2.80%,"608,540","36,950",6.10%,117.20%,,,,,,IA_Urban_Counties
Metropolitan,"753,980","17,450",2.30%,"807,000","46,530",5.80%,149.10%,,,,,,IA_Metropolitan_Counties
United States,"142,583,000","5,692,000",4.00%,"153,617,000","13,747,000",8.90%,124.20%,,,,,US_National,
