col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
24,MAY4,5159,2065.76,5/3/2016,25,16,9,1,DEF,16,6,10657255.84,0.125916666666667,1.69617497351501e-05,6.78469989406002e-06
25,MAY4,864,844.77,5/3/2016,58,33,25,0,FULL,24,1,729881.28,0.14575,2.50292634242109e-05,1.00117053696843e-05
26,MAY4,6387,1649.04,5/3/2016,72,35,37,4,FULL,24,2,10532418.48,0.137875,2.15913992500222e-05,8.63655970000888e-06
27,MAY4,161,294.9,5/3/2016,164,106,58,2,FULL,24,3,47478.9,0.13815873015873,2.17097916692761e-05,8.68391666771045e-06
28,MAY4,2338,719.47,5/3/2016,75,21,54,4,FULL,24,4,1682120.86,0.151156862745098,2.75757557356133e-05,1.10303022942453e-05
29,MAY4,1743,803.15,5/3/2016,65,38,27,0,FULL,24,5,1399890.45,0.143064516129032,2.38212323438443e-05,9.52849293753774e-06
3,MAY4,6006,594.79,5/3/2016,95,61,34,0,FULL,20,3,3572308.74,0.144258064516129,2.43535321793647e-05,9.74141287174589e-06
30,MAY4,846,521.85,5/3/2016,138,54,84,2,FULL,24,6,441485.1,0.13932967032967,2.22026744834274e-05,8.88106979337094e-06
31,MAY4,1514,800.01,5/3/2016,50,21,29,0,DEF,24,1,1211215.14,0.135121951219512,2.04635136587843e-05,8.1854054635137e-06
32,MAY4,2763,1213.63,5/3/2016,55,40,15,1,DEF,24,2,3353259.69,0.130347826086957,1.85962501034042e-05,7.43850004136167e-06
33,MAY4,4833,1150.79,5/3/2016,38,30,8,0,DEF,24,3,5561768.07,0.112290322580645,1.25071940133424e-05,5.00287760533696e-06
34,MAY4,2782,1044.79,5/3/2016,71,61,10,0,DEF,24,4,2906605.78,0.126851851851852,1.72989127976015e-05,6.91956511904061e-06
35,MAY4,3359,790.16,5/3/2016,35,26,9,0,DEF,24,5,2654147.44,0.128478260869565,1.78951835493188e-05,7.15807341972753e-06
36,MAY4,2086,860.32,5/3/2016,42,26,16,0,DEF,24,6,1794627.52,0.151,2.74997008960657e-05,1.09998803584263e-05
37,MAY4,13163,855.79,5/3/2016,7,5,2,0,FULL,12,1,11264763.77,0.143285714285714,2.39193286369305e-05,9.56773145477221e-06
38,MAY4,10283,764.44,5/3/2016,3,0,3,0,FULL,12,2,7860736.52,0.1625,3.34286810939957e-05,1.33714724375983e-05
39,MAY4,27110,810.49,5/3/2016,7,7,0,1,FULL,12,3,21972383.9,0.118333333333333,1.43785195406557e-05,5.75140781626228e-06
4,MAY4,16057,578.63,5/3/2016,231,82,149,1,FULL,20,4,9291061.91,0.172283582089552,3.90533277019699e-05,1.5621331080788e-05
40,MAY4,11442,455.73,5/3/2016,3,2,1,0,FULL,12,4,5214462.66,0.126,1.69916260035755e-05,6.79665040143018e-06
41,MAY4,11127,873.16,5/3/2016,5,3,2,1,FULL,12,5,9715651.32,0.1472,2.56970970668251e-05,1.027883882673e-05
42,MAY4,23395,833.45,5/3/2016,5,3,2,0,FULL,12,6,19498562.75,0.1366,2.10643542861588e-05,8.42574171446352e-06
43,MAY4,1060,1567.29,5/3/2016,4,4,0,0,DEF,12,1,1661327.4,0.108,1.12760366817619e-05,4.51041467270477e-06
44,MAY4,8591,755.89,5/3/2016,0,0,0,0,DEF,12,2,6493850.99,,,
45,MAY4,6208,765.97,5/3/2016,0,0,0,0,DEF,12,3,4755141.76,,,
46,MAY4,2683,545.91,5/3/2016,0,0,0,1,DEF,12,4,1464676.53,,,
47,MAY4,4739,698.51,5/3/2016,0,0,0,0,DEF,12,5,3310238.89,,,
48,MAY4,1214,574.91,5/3/2016,0,0,0,0,DEF,12,6,697940.74,,,
5,MAY4,799,1005.89,5/3/2016,251,146,105,3,FULL,20,5,803706.11,0.167323076923077,3.61333169729017e-05,1.44533267891607e-05
7,MAY4,1661905,878.15,5/3/2016,5,5,0,1,DEF,20,1,1459401875.75,0.1236,1.61442703873114e-05,6.45770815492456e-06
8,MAY4,3579,698.96,5/3/2016,186,108,78,8,DEF,20,2,2501577.84,0.120758620689655,1.51757985543855e-05,6.07031942175419e-06
9,MAY4,10803,575.94,5/3/2016,119,91,28,8,DEF,20,3,6221879.82,0.134166666666667,2.00809385037467e-05,8.03237540149867e-06
