col0,col1,col2,col3,col4,col5,col6
Megabytes,mbytes_l,gdc_file_size_adjusted,,none,number of bytes / 1e6,
Organism - Homo sapiens,organism_s,"""Homo sapiens""","""Homo sapiens""",none,none,none
Tissue pathology,pathology,xml_ldh1_mutation_found_adjusted,,none,Presence of ldh1 mutation adjusted to fit recount_brain_v1 format,
Sequencing platform - (Illumina),platform_s,"""Illumina""","""Illumina""",none,none,none
postmortem interval,pmi,,smtsish,none,,The amount of time until the sample was on ice is used as a rough estimate for PMI
Units of postmortem interval,pmi_units,,"""mins""",none,,none
Specimen preparation ,preparation,"""frozen soon after surgery""",SMTSPAX_SMTSISCH_adjusted,none,Information acquired from TCGA documentation,"SMTPAX > 0 means sample was fixed, if SMITSICH < 0, the sample was frozen. Otherwise unclear"
Expression data present in recount2,present_in_recount,"""TRUE""","""TRUE""",none,none,none
Race of donor - (Asian/Black/Hispanic/White),race,gdc_cases.demographic.race,,none,none,race information is private
Sequencing release date,releasedate_s,cgc_file_published_date,smnabtchd,none,none,nucleic acid isolation batch date
RNA integrity number,rin,,smrin,none,none,none
NCBI Run ID,run_s,,run,none,,none
GEO Accession,sample_name_s,,,none,,
Tissue origin - (Brain/iPSC),sample_origin,"""Brain""",smts,none,none,none
Sex of donor - (Female / Male),sex,gdc_cases.demographic.gender,SEX_adjusted,none,none,"2 = female
1 = male"
NCBI SRA Sample ID,sra_sample_s,,sample,none,,none
NCBI SRA Study ID,sra_study_s,,project,none,,none
Anatomic Stie of tissue 1,tissue_site_1,,smtsd,none,,none
Anatomic Stie of tissue 2,tissue_site_2,,,none,,
Anatomic Stie of tissue 3,tissue_site_3,,,none,,
Type of tumor,tumor_type,xml_histological_type,,none,none,
Tissue viability - (postmortem / biopsy),viability,"""Biopsy""","""Postmortem""",none,none,none
Columns that are not from recount_brain,Columns that are not from recount_brain,Columns that are not from recount_brain,Columns that are not from recount_brain,Columns that are not from recount_brain,Columns that are not from recount_brain,Columns that are not from recount_brain
260 280 value,,gdc_cases.samples.portions.analytes.a260_a280_ratio,,,none,
Study,rownames_adjusted,"""TCGA""",GTEx,"sub(""\\..*"","""", rownames(recount_brain) )",none,none
drug name,,cgc_drug_therapy_drug_name adjusted,,,manually corrected for typos and drugs with multiple names,
drug_info_T,,xml_has_drugs_information,,,none,
drug_therapy_type,,cgc_drug_therapy_pharmaceutical_therapy_type,,,none,
count_identifier,run_s,rownames,run,none,none,none
Dataset or origin,Dataset,"""recount_brain_v1""","""TCGA""","""GTEX""",,
brodmann_ontology,brodmann_ontology,,,http://research.libd.org/recount-brain/cross_studies_metadata/recount_brain_ontologies.html ,none,none
brodmann_synonyms,brodmann_synonyms,,,http://research.libd.org/recount-brain/cross_studies_metadata/recount_brain_ontologies.html ,none,none
brodmann_parents,brodmann_parents,,,http://research.libd.org/recount-brain/cross_studies_metadata/recount_brain_ontologies.html ,none,none
brodmann_parents_label,brodmann_parents_label,,,http://research.libd.org/recount-brain/cross_studies_metadata/recount_brain_ontologies.html ,none,none
disease_ontology,disease_ontology,,,http://research.libd.org/recount-brain/cross_studies_metadata/recount_brain_ontologies.html ,none,none
tissue,tissue,,,http://research.libd.org/recount-brain/cross_studies_metadata/recount_brain_ontologies.html ,none,none
tissue_ontology,tissue_ontology,,,http://research.libd.org/recount-brain/cross_studies_metadata/recount_brain_ontologies.html ,none,none
tissue_synonyms,tissue_synonyms,,,http://research.libd.org/recount-brain/cross_studies_metadata/recount_brain_ontologies.html ,none,none
tissue_parents,tissue_parents,,,http://research.libd.org/recount-brain/cross_studies_metadata/recount_brain_ontologies.html ,none,none
tissue_parents_label,tissue_parents_label,,,http://research.libd.org/recount-brain/cross_studies_metadata/recount_brain_ontologies.html ,none,none
