col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22
4822,JAX,Mouse,Female,Cd2ap.B6,,SJ,LCG122,19692.0,,245515,,,,Harvested,1980-11-10,2014-04-24T00:00:00,,,F?+F1,,,GWAS%20gene%20survey
4823,JAX,Mouse,Female,Cd2ap.B6,,SJ,LCG122,19692.0,,245516,,,,Harvested,1977-04-30,2014-04-24T00:00:00,,,F?+F1,,,GWAS%20gene%20survey
4824,JAX,Mouse,Female,Cd2ap.B6,,SJ,LCG122,19692.0,,245517,,,,Harvested,2004-11-14,2014-04-24T00:00:00,,,F?+F1,,,GWAS%20gene%20survey
4825,JAX,Mouse,Female,Cd2ap.B6,,SJ,LCG122,19692.0,,245518,,,,Harvested,1987-08-16,2014-04-24T00:00:00,,,F?+F1,,,GWAS%20gene%20survey
4830,JAX,Mouse,Female,Cd2ap.B6,,SJ,LCG122,19692.0,,245523,,,,Harvested,2008-01-14,2014-10-28T00:00:00,,,F?+F1,,,GWAS%20gene%20survey
4520,JAX,Mouse,Female,C57BL/6J,,SJ,LLG425,19681.0,,245680,,664.0,,Harvested,2018-08-24,2014-04-13T22:00:00,H . Harvested,,F?+F2,,,GWAS%20gene%20survey
4521,JAX,Mouse,Female,C57BL/6J,,SJ,LLG425,19681.0,,245681,,664.0,,Harvested,1997-07-13,2014-04-13T22:00:00,H . Harvested,,F?+F2,,,GWAS%20gene%20survey
6961,JAX,Mouse,Female,Bin1.B6,,SJ,LCG241,19844.0,,247663,,,,Harvested,2011-05-18,2014-10-28T00:00:00,,,?+N1,,,GWAS%20gene%20survey
6962,JAX,Mouse,Female,Bin1.B6,,SJ,LCG241,19844.0,,247664,,,,Harvested,2000-06-21,2014-10-28T00:00:00,,,?+N1,,,GWAS%20gene%20survey
8511,JAX,Mouse,Female,Bin1.B6,,SJ,LCG342,19895.0,,249957,,,,Harvested,1998-09-01,2015-02-18T00:00:00,,,?+N1,,,GWAS%20gene%20survey
8512,JAX,Mouse,Female,Bin1.B6,,SJ,LCG342,19895.0,,249958,,,,Harvested,2015-08-29,2015-02-11T00:00:00,,,?+N1,,,GWAS%20gene%20survey
7565,JAX,Mouse,Female,Bin1.B6,,MGL371,,,,300872,,,,Harvested,1980-10-28,2015-01-11T23:00:00,H . Harvested,,?,Virgin,,GWAS%20gene%20survey
7569,JAX,Mouse,Female,Bin1.B6,,MGL371,,,,300873,,,,Harvested,2011-05-04,2015-01-11T23:00:00,H . Harvested,,?,Virgin,,GWAS%20gene%20survey
