col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
Nonferrous metals,Copper,0.0138727,emoped,Bicycles,GREET,,,,,0.109,Battery
Polymers,Ethylene Carbonate,0.00674545,emoped,Bicycles,GREET,,,,,0.053,Battery
Polymers,Dimethyl Carbonate,0.00674545,emoped,Bicycles,GREET,,,,,0.053,Battery
Polymers,Plastic,0.00407273,emoped,Bicycles,GREET,,,,,0.032,Battery
Polymers,Binder,0.00318182,emoped,Bicycles,GREET,,,,,0.025,Battery
"Critical Raw Materials, CRM",LiPF6,0.00229091,emoped,Bicycles,GREET,,,,,0.018,Battery
Ferrous metals,Steel,0.00178182,emoped,Bicycles,GREET,,,,,0.014,Battery
Minerals,Electronicparts,0.00152727,emoped,Bicycles,GREET,,,,,0.012,Battery
Polymers,Glycol,0.00127273,emoped,Bicycles,GREET,,,,,0.01,Battery
Insulation,Thermal Insulation,0.000381818,emoped,Bicycles,GREET,,,,,0.003,Battery
