col0,col1,col2,col3,col4,col5,col6,col7
36 /AJ,output_units_cf,Conversion factor applied to convert unit used in original publication (mass or length) into an equivalent expressed in kg or m. Multiply by number given in table.,numeric,,,,
37 / AK,allometry_development_method,"Method used to develop the allometry. Traditionally, this is done by harvesting whole trees, drying, and weighing (""harvest"").  However, we anticipate that many future allometries will be developed using ground-based LiDAR (""lidar"").",character,harvest; lidar,,,
38 / AL,regression_model,Regression model used in original publication,character,,,,
39 / AM,r_squared,Original R-squared value given in publication for fitted regression,numeric,,,,
40 / AN,other_equations_tested,Comparable models if reported in publication (given equation form),character,NRA - Not Readily Available,,,
41 / AO,log_biomass,Whether the regression fit is done with biomass as the response variable (i.e log(biomass) base 10),numeric,0 - false; 1 - true,,,
42 / AP,bias_corrected,Indicates if a correction factor (CF) or a relative standard error (RSE) was included in model,numeric,0 - false; 1 - true,,,
43 / AQ,bias_correction_factor,Correction factor for a bias introduced by logarithmic transformation of the data; pulled from original publication. NA indicates that bias correction is icluded in model (and no CF was provided).,numeric,,,,
44 / AR,notes_fitting_model,Other details on statistical methods,character,,,,
45 / AS,original_equation_id,Unique identification or clues given in original publications,character,,,,
46 / AT,original_data_availability,Indicates whether or not the original source data is available,character,"NRA - Not Readily Available, Yes=data accesible",,,
47 / AU,equation.notes,Notes or error message to indicate any pitfall that could spoil the AGB estimate based on equation,character,,,,
