col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24
BOTH,10569111,,4394956,,,"? sojanensis Becker-Migdisova, 1962","Becker-Migdisova, 1962",? sojanensis,?,sojanensis,,unranked,,,doubtful,,,Animalia,Arthropoda,Insecta,,Archipsyllidae,,no dataset
BOTH,9046152,,9770335,6194299.0,,"? kratochvili Rosicky, 1955","Rosicky, 1955",? kratochvili,?,kratochvili,,unranked,,,homotypic synonym,,Originally found in sources as doubtful taxon within Ceratophyllidae,Animalia,Arthropoda,Insecta,Siphonaptera,Ceratophyllidae,Amalaraeus,no dataset
BOTH,9202591,,9770335,6194297.0,,"? pedias Rothschild, 1911","Rothschild, 1911",? pedias,?,pedias,,unranked,,,homotypic synonym,,Originally found in sources as doubtful taxon within Ceratophyllidae,Animalia,Arthropoda,Insecta,Siphonaptera,Ceratophyllidae,Amalaraeus,no dataset
BOTH,9509548,,5050879,5050883.0,,"? heselhausi Oudemans, 1914","Oudemans, 1914",? heselhausi,?,heselhausi,,unranked,,,homotypic synonym,,Originally found in sources as doubtful taxon within Hystrichopsyllidae,Animalia,Arthropoda,Insecta,Siphonaptera,Hystrichopsyllidae,Ctenophthalmus,no dataset
OLD_ONLY,8807181,,1417014,6194308.0,,"? schisintus Jordan, 1929","Jordan, 1929",? schisintus,?,schisintus,,unranked,,,homotypic synonym,,Originally found in sources as doubtful taxon within Ceratophyllidae,Animalia,Arthropoda,Insecta,Siphonaptera,Ceratophyllidae,Orchopeas,no dataset
OLD_ONLY,9261166,,1419000,1419003.0,,"? intermedia Wagner, 1901","Wagner, 1901",? intermedia,?,intermedia,,unranked,,,homotypic synonym,,Originally found in sources as doubtful taxon within Hystrichopsyllidae,Animalia,Arthropoda,Insecta,Siphonaptera,Hystrichopsyllidae,Adoratopsylla,no dataset
OLD_ONLY,10323909,,9010,,,"? dasycnema Rothschild, 1897","Rothschild, 1897",? dasycnema,?,dasycnema,,unranked,,,doubtful,,,Animalia,Arthropoda,Insecta,Siphonaptera,Hystrichopsyllidae,,no dataset
OLD_ONLY,8056315,,1416905,9770335.0,,"? penicilliger Grube, 1851","Grube, 1851",? penicilliger,?,penicilliger,,unranked,,,homotypic synonym,,Originally found in sources as doubtful taxon within Ceratophyllidae,Animalia,Arthropoda,Insecta,Siphonaptera,Ceratophyllidae,Amalaraeus,no dataset
OLD_ONLY,9449218,,1419003,6194511.0,,"? copha Jordan, 1926","Jordan, 1926",? copha,?,copha,,unranked,,,homotypic synonym,,Originally found in sources as doubtful taxon within Hystrichopsyllidae,Animalia,Arthropoda,Insecta,Siphonaptera,Hystrichopsyllidae,Adoratopsylla,no dataset
OLD_ONLY,9155602,,1418632,1418633.0,,"? kunaveri Brelih, 1975","Brelih, 1975",? kunaveri,?,kunaveri,,unranked,,,synonym,,Originally found in sources as doubtful taxon within Hystrichopsyllidae,Animalia,Arthropoda,Insecta,Siphonaptera,Hystrichopsyllidae,Genoneopsylla,no dataset
OLD_ONLY,7450579,,1416800,1416801.0,,"? sciurorum Schrank, 1803","Schrank, 1803",? sciurorum,?,sciurorum,,unranked,,,homotypic synonym,,Originally found in sources as doubtful taxon within Ceratophyllidae,Animalia,Arthropoda,Insecta,Siphonaptera,Ceratophyllidae,Monopsyllus,no dataset
