col0,col1,col2
The prosody of focus and emphasis in Sepedi,2677,Mpho Ivy Raborife 
A comparison of regression algorithms for wind speed forecasting at Alexander Bay,2807,Nicolene Botha 
Refining semi-automatic parallel corpus creation for Zulu/English statistical machine translation,2818,Gideon Jozua Kotze 
A Comparison of Linearisation and the Unscented Transform for Computer Vision Applications,2794,"Alexander Chiu, Thomas Jones, Corne Edwin van Daalen "
Simulating MANETS: A Study using Satellites with AODV and AntHocNet,2823,Andre-Jan Merts 
Optimal Hyper-Parameters For Support Vector Machine on Detecting Spam Emails,2861,Melvin Diale 
Oleo Strut for use on Modular Electric Automatic Guided Vehicles,2743,Alexander Blair Stuart Macfarlane 
Objective measures to improve the selection of training speakers in HMM-based child speech synthesis,2765,Avashna Govender 
Catching Crime: Detection of Public Safety Incidents using Social Media,2810,"Vukosi Marivate, Pelonomi Moiloa "
A comparison of the performance of latent Dirichlet allocation and the Dirichlet multinomial mixture model on short text,2777,Jocelyn Rangarirai Mazarura 
A PROCESS CONTROL LEARNING FACTORY WITH A PLANT SIMULATION INTEGRATED TO STANDARD INDUSTRY CONTROL HARDWARE,2828,"Ngonidzashe Munyaradzi Zata, Theo Ian van Niekerk, John Manuel Fernandes "
Image ranking in video sequences using pairwise image comparisons and temporal smoothing,2726,Michael Burke 
Incorporating User Individuality into Writer-independent On-line Signature Verification,2789,"Jacques Swanepoel, Johannes Coetzer "
Robot Movement Parameterization using Chess as a Case Study within an Education Environment,2685,"Hermanus Jacobus Vermaak, Japie Janse van Rensburg "
Automatic spontaneous pain recognition using supervised classification learning algorithms,2848,"Moses Rupenga, Hima Bindu Vadapalli "
Reflex Assisted Walking for a Hexapod Robot,2683,Stephen Thomas Marais 
Automatic Recognition of Micro-expressions using Local Binary Patterns on Three Orthogonal Planes and Extreme Learning Machine,2850,Iyanu Pelumi Adegun 
Particle Volume Correction using Shape Features,2724,Ra'eesah Mangera 
Using Exponentially Weighted Moving Average Algorithm to Defend Against DDoS Attacks,2863,Pheeha Machaka 
Automated Landing of a Tethered Quad-Rotor UAV with Constant Winching Force,2750,"Joshua Tatenda Mfiri, Johann Treurnicht, Jacobus Engelbrecht "
Transversal Positioned (TRAP) 2D Laser Range Finder Configuration,2808,Osman Ervan 
A probabilistic graphical model approach to the structure-and-motion problem,2753,"Simon Streicher, Willie Brink, Johan du Preez "
Enhanced Adaptive Skin Detection With Contextual Tracking Feedback,2736,Mehrdad Ghaziasgar 
