col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/costume_accessories,50.0,Hats & headwear,"Hats & Headwear, Hats and Headware, Hats and Headwear",Hats & Headwear,Hats and Headware,Hats and Headwear,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/costume_accessories,51.0,Parasols & Umbrellas,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/costume_accessories,52.0,Footwear,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/household_objects,54.0,Household objects,Household Objects,Household Objects,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/fabrics,57.0,Textiles – Resist,Textiles – Resist - Combination ,Textiles – Resist - Combination ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/fabric_passementerie,59.0,Galloon,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/costume_accessories,64.0,hood,,,,,,,,,,,,,,
,65.0,allegory,Heraldry,Heraldry,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/fabrics,66.0,Textiles-Painted and Embroidered,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/other_typesofobjects,69.0,Samplers,"samples, sample, samplers",samples,sample,samplers,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/fabric_passementerie,75.0,Passamenterie,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/costume_accessories,78.0,,complements,complements,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/other_typesofobjects,84.0,Designs,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/other_typesofobjects,90.0,Paintings,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/costume,95.0,Waistcoat,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/costume,96.0,Shawl,shawl,shawl,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/religious_attire,97.0,Chasuble ,chasubles,chasubles,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/womens_attire,98.0,Sari,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/costume,99.0,Pair of shoes,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/costume_accessories,100.0,Handkerchief,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/costume,101.0,Purse,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/religious_accessories,102.0,Ceremonial objects,liturgical ornament,liturgical ornament,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/costume,103.0,Jacket,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/religious_accessories,104.0,altar frontal,,,,,,,,,,,,,,
http://data.silknow.org/vocabulary/facet/religious_accessories,105.0,chalice veil,,,,,,,,,,,,,,
