col0,col1,col2,col3,col4,col5
Sample 32,SPM1x030408.142594,1395,Feces,The effect of diet on the human gut microbiome: a metagenomic analysis in humanized gnotobiotic mice.,QDB_0457
Sample 33,S00305.543918,1202,human oral,A longitudinal 16 S rDNA based study of the human oral microbiome in adolescent twins,QDB_1026
Sample 34,must.18.1128116,3635,Grape must samples from across California,Microbial biogeography of grape must,QDB_2019
Sample 35,F32Hair.140769,1173,hair on head,Bacterial Community Variation in Human Body Habitats Across Space and Time,QDB_0449
Sample 36,CBE09Aug07.617917,4512,freshwater,Temperate Bog Lakes,QDB_1288
Sample 37,TS1.2.299121,998,human gut,A core gut microbiome in obese and lean twins,QDB_0077
Sample 38,HI.20.35e.2.281673,524,soil,"16S soil survey, spatial and temporal variation across four ecosystems",QDB_0619
Sample 39,FL.3.26a.1.281867,711,soil,"16S soil survey, spatial and temporal variation across four ecosystems",QDB_0619
Sample 40,cf1170.632724,567,human gut,"Pregnant women sampled in 1st and 3rd trimesters, their children and a germ free mouse exp.",QDB_0867
Sample 41,FL.3.32a.3.281781,998,soil,"16S soil survey, spatial and temporal variation across four ecosystems",QDB_0619
Sample 42,M11Nstl.140810,774,left nostril,Bacterial Community Variation in Human Body Habitats Across Space and Time,QDB_0449
Sample 43,21.ill.mucosa.WT.676371,952,rat illeal lumen,Rosenbaum_Ankylosing_spondylitis_rats,QDB_1089
Sample 44,Calh5.385340,692,soil,Examining_the_global_distribution_of_dominant_archaeal_populations_in_soil,QDB_0928
Sample 45,CU3258.141544,790,prairie dog flea metagnome,Bacterial_communities_of_disease_vectors_sampled_across_time_space_and_species,QDB_0316
Sample 46,50.col.lumen.TG.676359,976,rat illeal lumen,Rosenbaum_Ankylosing_spondylitis_rats,QDB_1089
Sample 47,fut2negative.day56.70.Regular.1004900,825,mouse gut,Kashyap_fut2_16S,QDB_1452
Sample 48,cf1126.633182,653,human gut,"Pregnant women sampled in 1st and 3rd trimesters, their children and a germ free mouse exp.",QDB_0867
Sample 49,6b3f4f4e221ccf8bbfc57e52791ed288,27,freshwater lake,Isolation of freshwater bacterioplankton,CHA_1283
Sample 50,42265f3f55dd9c4c9b4feaee53b1f4fc,20,mangrove soil,16S rRNA analysis of mangrove soil,CHA_0029
Sample 51,mf2188.633126,12,human gut,"Pregnant women sampled in 1st and 3rd trimesters, their children and a germ free mouse exp.",QDB_0867
Sample 52,9f400082bffeb4494d4497ef084ffe94,12,VC dechlorinating enrichment culture,Title: Populations Implicated in the Anaerobic Reductive Dechlorination of Vinyl Chloride in Highly Enriched Communities from AuSable River Sediment Material,CHA_2243
Sample 53,B26.737560,36,insect,A cross-taxon analysis of insect-associated bacterial diversity,QDB_1737
Sample 54,75f78e4c6e0dc6e4a62f570c1bc9a339,12,3010m depth from Ionian Km3 Station in the Mediterranean Sea,"Metagenomics of the deep mediterranean, a warm bathypelagic habitat",CHA_1353
Sample 55,b76ecf3dd46fcab94418c68c6fcd8ada,37,ulcerative colitis biopsy,Bacterial diversity of human ulcerative colitis biopsies,CHA_0301
Sample 56,920cce1ef960ffc7343eb5628636a37e,46,arable soil,"Analysis of denitrification genes and comparison of nosZ, cnorB and 16S rDNA from culturable denitrifiers in potato cropping systems",CHA_0142
Sample 57,bb08145b2a3724c42967dc2dbdab5c3b,12,seawater,The diversity of bacteria within Poole Harbour seawater,CHA_2182
Sample 58,ME10May08EB1R1.486639,20,freshwater,Medota Lake Eleven year timeseries,QDB_1242
Sample 59,4d366f8db0835339ed3c686415599480,13,dead zebra carcass,Complete genome sequence of Bacillus cereus E33L,CHA_0567
Sample 60,WT07L.478428,31,mouse gut microbiome,The antibacterial lectin RegIII_ promotes the spatial segregation of microbiota and host in the intestine,QDB_0742
