col0,col1,col2,col3,col4,col5,col6,col7,col8
Priest Lake Brewing,28392 ID 57 Ste 4,,Priest Lake,ID,83856,(208) 443-0900,micro,
Radio Brewing Company,313 Main St,,Kellogg,ID,83837,(208) 786-6633,brewpub,http://www.radiobrewingcompany.com
RAM Restaurant and Brewery - Boise,709 E Park Blvd,,Boise,ID,83712-7715,(208) 345-2929,brewpub,http://www.theram.com
Rants And Raves Brewery,308 N Jackson St,,Moscow,ID,83843-2065,(208) 596-4061,brewpub,http://rrbrew.pub
River Bend Brewing,113 River Bend Rd,,Hailey,ID,83333-,(208) 788-8087,micro,
River of No Return Brewing Co,810 S Hwy 93,,Challis,ID,83226,(208) 879-7667,brewpub,
Salmon River Brewery,411 Railroad Ave,,McCall,ID,83638-4132,(208) 634-4772,brewpub,http://www.salmonriverbrewery.com
Sawtooth Brewery,110 N RIVER ST,,Hailey,ID,83333-7027,(208) 720-8437,micro,http://www.sawtoothbrewery.com
Selkirk Abbey Brewing,6180 E Seltice Way Ste 102,,Post Falls,ID,83854-5052,(208) 292-4901,micro,http://www.selkirkabbey.com
"Shattuck Brewery, LLC",52106 Hwy 8,,Elk River,ID,83827,,micro,http://www.shattuckbrewery.com
Slate Creek Brewing Co,1710 N 4th St Ste 115,,Coeur D Alene,ID,83814-6000,(208) 666-5690,micro,http://www.slatecreekbrewing.com
Snow Eagle Brewing,455 River Pkwy,,Idaho Falls,ID,83402-3314,(208) 557-0455,brewpub,http://www.snoweaglebrewing.com
Sockeye Brewing Co,12542 W Fairview Ave,,Boise,ID,83716-0026,(208) 658-1533,micro,http://www.sockyebrew.com
Sun Valley Brewing Co,202 N Main St,,Hailey,ID,83333-8413,(208) 788-5777,brewpub,
Trickster's Brewing Company,3850 N Schreiber Way,,Coeur D Alene,ID,83815-8362,(970) 764-7128,micro,http://www.trickstersbrewing.com
Utara Brewing Company,214 Pine Street,,Sandpoint,ID,83864,(208) 627-5070,brewpub,http://www.utaraidaho.com
Von Scheidt Brewing Co,157 2nd Ave W,,Twin Falls,ID,83301-6015,(208) 329-9608,brewpub,http://www.vonscheidtbrewing.com
Wallace Brewing Co,610 Bank St,,Wallace,ID,83873-2227,(208) 660-3430,micro,http://www.wallacebrewing.com
Warfield Distillery and Brewery,280 N. Main St.,,Ketchum,ID,83340-2759,(208) 726-2739,brewpub,http://www.warfielddistillery.com
Western Collective Beer,111 W 33rd St,,Boise,ID,83714,,micro,http://www.gunsandoil.com
Westwood Brewing,8162 Main St,,Rathdrum,ID,83858,(208) 712-3423,proprietor,http://www.westwoodbrewing.com
White Dog Brewing Boise,705 W Fulton St,,Boise,ID,83702,(208) 906-0609,micro,http://www.whitedogbrewing.com
Wildlife Brewing,145 S. Main St.,,Victor,ID,83455-0869,(208) 787-2623,brewpub,
Wolftrack Brewing Company,505 King St,,Cottonwood,ID,83522-5066,(208) 507-1187,micro,
Woodland Empire Ale Craft,1114 W Front St,,Boise,ID,83702-6951,(208) 602-9318,micro,http://www.woodlandempire.com
