col0,col1,col2,col3,col4
,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights and Global Women's Issues",Marco Rubio (R-FL),Ben Cardin (D-MD),[11]
"Health, Education, Labor and Pensions","Health, Education, Labor and Pensions",Lamar Alexander (R-TN),Patty Murray (D-WA),[1][2]
,Children and Families,Rand Paul (R-KY),Bob Casey (D-PA),[12]
,Employment and Workplace Safety,Tim Scott (R-SC),Tammy Baldwin (D-WI),[12]
,Primary Health and Retirement Security,Mike Enzi (R-WY),Bernie Sanders (I-VT),[12]
Homeland Security and Governmental Affairs,Homeland Security and Governmental Affairs,Ron Johnson (R-WI),Gary Peters (D-MI),[1][2]
,Federal Spending Oversight and Emergency Management,Rand Paul (R-KY),Maggie Hassan (D-NH),[13]
,Investigations (Permanent),Rob Portman (R-OH),Tom Carper (D-DE),[13]
,Regulatory Affairs and Federal Management,James Lankford (R-OK),Kyrsten Sinema (D-AZ),[13]
Judiciary,Judiciary,Lindsey Graham (R-SC),Dianne Feinstein (D-CA),[1][2]
,"Antitrust, Competition Policy and Consumer Rights",Mike Lee (R-UT),Amy Klobuchar (D-MN),[14]
,Border Security and Immigration,John Cornyn (R-TX),Dick Durbin (D-IL),[14]
,Constitution,Ted Cruz (R-TX),Mazie Hirono (D-HI),[14]
,Crime and Terrorism,Josh Hawley (R-MO),Sheldon Whitehouse (D-RI),[14]
,Intellectual Property,Thom Tillis (R-NC),Chris Coons (D-DE),[14]
,"Oversight, Agency Action, Federal Rights and Federal Courts",Ben Sasse (R-NE),Richard Blumenthal (D-CT),[14]
Rules and Administration,Rules and Administration,Roy Blunt (R-MO),Amy Klobuchar (D-MN),[1][2]
Small Business and Entrepreneurship,Small Business and Entrepreneurship,Marco Rubio (R-FL),Ben Cardin (D-MD),[1][2]
Veterans' Affairs,Veterans' Affairs,Jerry Moran (R-KS),Jon Tester (D-MT),[1][2]
