col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
1,CONN_6SCREW_2.54,CONN_6SCREW_2.54,1X06_SCREW,J3,Genaric 6 terminal header,ED10565-ND,,OnShore,,OSTVN06A150,,,,
1,CRYSTAL8MHZ5X3.2,CRYSTAL8MHZ5X3.2,CRYSTAL_5X3.2_2-SMD,XTAL1,Crystal Oscilator,887-1740-1-ND,,TXC,,7A-8.000MAAE-T,,,,
1,DMG3404,MOSFET-NCH-DMG3404L,SOT23-3,Q1,N-channel MOSFETs,DMG3404L-7DICT-ND,,Diodes Incorporated,,DMG3404L-7,,DMG3404,,
1,DS3231M,DS3231M,SO08,RTC1,DS3231M Real Time Clock,DS3231MZ+-ND,,Maxim,,DS3231MZ+,,,,
1,FDN360P,MOSFET_PCH-FDN360P,SOT23-3,Q2,P-channel MOSFETs,FDN360PCT-ND,,Fairchild,,FDN360P,,FDN360P,,
1,FT231X-Q,FT231X-Q,QFN20,U2,FT231x - USB to UART Bridge,768-1128-1-ND,,FTDI,,FT231XQ-R,,,,
1,JUMPER-SMT_2_NC_PASTE_SILK,JUMPER-SMT_2_NC_PASTE_SILK,SMT-JUMPER_2_NC_PASTE_SILK,JP3,Normally closed solder jumper,,,,,,,,,
1,JUMPER-SMT_2_NO_SILK,JUMPER-SMT_2_NO_SILK,SMT-JUMPER_2_NO_SILK,JP1,Normally open jumper,,,,,,,,,
1,JUMPER-SMT_3_1-NC_PASTE_SILK,JUMPER-SMT_3_1-NC_PASTE_SILK,SMT-JUMPER_3_1-NC_PASTE_SILK,JP2,Normally closed solder jumper (1 of 2 connections),,,,,,,,,
1,MAX6070AAUT18,MAX6070AAUT18,SOT23-6L,U13,MAX6070 Low Noise high precision voltage referance,MAX6070BAUT18+TCT-ND,,Maxim,,MAX6070BAUT18+T,,,,
1,MCP3421A1,MCP3421A1,SOT23-6L,U14,MCP342* - Sigma Delta ADC,MCP3421A1T-E/CHCT-ND,MCP3421,Microchip,,MCP3421A1T-E/CH,,,,
1,MIC94090C6,MIC94090C6,SC-70_6,U11,MIC9409x - Hight Side Load Switch,576-3484-1-ND,MIC94090,Microchip,,MIC94090YC6-TR,,,,
1,MICRO_USB_LONGPADS,MICRO_USB_LONGPADS,10118194-0001LF_10118194-0001LF_LONGER_PADS,USB1,,609-4618-1-ND,,Amphenol,,10118194-0001LF,,,,
1,SDMMC06132,SDMMC06132,06132,J1,SD MMC Card holder,A101492CT-ND,,TE,,2041021-4,,,,
1,SN74AUP3G34DCU,SN74AUP3G34DCU,DCU_(R-PDSO-G8),U5,SN74AUP3G34 - Logic Buffer,296-25595-1-ND,,TI,,SN74AUP3G34DCUR,,,,
1,SN74LVC1G3157DRL,SN74LVC1G3157DRL,DRL_R-PDSO-N6,U4,SN74LVC1G3157 - SPDT Analog Switch,296-18015-1-ND,SN74LVC1G3157,TI,,SN74LVC1G3157DRLR,,,,
1,TLV3691DPF,TLV3691DPF,DPF0006A,U10,TLV3691 - Nanopower Analog Comparator,296-37242-6-ND,,TI,,TLV3691IDPFR,,,,
1,TPL5010DDC,TPL5010DDC,DDC_R-PDSO-G6,U3,TPL5010 - Nano-Power System Timer with Watchdog Functionality,296-38829-1-ND,,TI,,TPL5010DDCT,,,,
1,TPS2104,TPS2104,SOT23-5,U9,TPS210x - Power Distribution Switch (OR'ing switch),296-10882-1-ND,TPS2104,TI,,TPS2104DBVR,,,,
1,TPS22916YFP,TPS22916YFP,YFP0004,U8,TPS22916 - Ultra Low Leakage Load Switch,296-47464-1-ND,,TI,,TPS22916CYFPT,,,,
1,TPS79733,TPS79733,DCK_R-PDSO-G5,U6,TPS797* - Ultra Low Power Low Dropout Linear Regulator,296-11990-1-ND,TPS79733,TI,,TPS79733DCKR,,,,
1,TPS7A0533DBV,TPS7A0533DBV,SOT23-5,U7,TPS7A05* - Ultra Low Power Low Dropout Linear Regulator,296-50256-1-ND,,TI,595-TPS7A0533PDBVR,TPS7A0533PDBVR,,,,
