col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
20,MD,1231.9697,30.6254,21.6713,1.084818636,0.0229352,0.8991,0.061433713,0.11238328,9.3179,0.55689,0.072524,0.035936,0.279324,0.010446,0.032365,0.0,0.0,0.012514
21,ME,500.2535,148.9074,21.1415,0.440501353,0.009313065,0.5724,0.024945768,0.045634344,0.6306,0.018341,0.086192,0.425971,0.0,0.219299,0.23276,0.0,0.0,0.017437
22,MI,1524.1292,30.5024,25.9951,1.342081514,0.028374244,1.7107,0.076002613,0.139034782,5.6093,0.578285,0.007381,0.11206,0.270225,0.020856,0.002882,1.5e-05,0.0,0.008296
23,MN,1396.8336,48.3685,26.4174,1.229990576,0.026004421,1.6859,0.069654858,0.127422567,2.117,0.62116,0.014806,0.051446,0.242604,0.018917,0.014643,0.029911,0.000869,0.005644
24,MO,1807.5837,20.4252,29.5101,1.591679149,0.033651229,1.2881,0.090137426,0.164892193,5.7221,0.852296,0.001854,0.042889,0.088387,0.000102,0.013706,0.0,0.0,0.000768
25,MS,1102.6746,20.8651,13.0132,0.970967026,0.020528153,1.1362,0.054986251,0.100588666,1.7539,0.369066,0.031866,0.340245,0.223576,0.034793,0.0,0.0,2.5e-05,0.00043
26,MT,1438.6679,17.0779,24.0684,1.266828031,0.026783237,1.6318,0.071740978,0.131238794,2.5885,0.637943,0.014818,0.001291,0.0,0.002335,0.343156,0.0,0.0,0.000458
27,NC,1156.5443,17.7104,19.6703,1.018402327,0.021531029,0.7273,0.057672531,0.105502791,1.9702,0.604706,0.003739,0.024122,0.308183,0.014159,0.042726,0.0,0.001793,0.000572
28,ND,2057.7382,22.1651,33.044,1.811954261,0.038308278,3.6915,0.102611694,0.187711896,7.6759,0.947582,0.001071,0.000285,0.0,0.000313,0.04202,0.0069,0.0,0.001829
29,NE,1597.6723,17.8211,26.4345,1.406840351,0.029743373,2.7117,0.079669931,0.145743563,4.3948,0.66162,0.000992,0.025535,0.279731,0.001355,0.027696,0.00307,0.0,0.0
30,NH,600.7058,71.6711,14.4363,0.528955255,0.011183155,0.4799,0.029954947,0.054797848,3.47,0.166827,0.055588,0.277899,0.387307,0.0384,0.071405,0.0,0.0,0.002574
31,NJ,549.6076,22.6019,5.7669,0.483960415,0.010231875,0.3225,0.027406872,0.050136545,0.4758,0.191018,0.017996,0.250872,0.515799,0.013778,0.0,0.0,0.001001,0.009535
32,NM,1821.263,22.3291,27.2701,1.603724542,0.033905892,3.3704,0.090819562,0.166140052,0.973,0.852332,0.00105,0.119173,0.0,0.000132,0.004696,0.022616,0.0,0.0
33,NV,1060.9214,17.0201,8.6493,0.934200984,0.019750847,0.8238,0.052904175,0.096779837,0.4291,0.44926,0.001088,0.474446,0.0,0.0,0.041601,0.0,0.030857,0.002748
34,NY,582.8531,24.0921,6.1527,0.513234948,0.010850797,0.4224,0.0290647,0.053169281,0.754,0.137535,0.162274,0.224641,0.286643,0.012371,0.168852,0.000696,0.0,0.006988
35,OH,1780.8858,21.0951,29.5277,1.568170146,0.033154202,1.4847,0.088806102,0.162456745,9.1084,0.871937,0.008859,0.017164,0.094304,0.002458,0.003286,8.5e-05,0.0,0.001907
36,OK,1494.9868,21.521,18.2441,1.316419991,0.027831709,2.0853,0.07454939,0.136376341,2.6569,0.517183,0.001001,0.430045,0.0,0.004115,0.035236,0.012062,9e-05,0.000268
37,OR,363.5069,15.0754,3.7164,0.320088278,0.006767296,0.3135,0.018126727,0.033159986,0.4112,0.070007,0.001197,0.270387,0.0,0.017727,0.624975,0.014828,0.0,0.000879
38,PA,1140.311,24.3626,18.6334,1.004107993,0.021228819,1.1059,0.056863037,0.10402195,5.785,0.554403,0.022741,0.049592,0.34994,0.009138,0.006949,0.001304,9.9e-05,0.005835
39,RI,895.4978,17.6104,1.7778,0.788536197,0.016671207,0.1696,0.04465512,0.081689493,0.0087,0.0,0.00922,0.989667,0.0,0.0,0.001112,0.0,0.0,0.0
40,SC,824.6229,14.4684,13.4111,0.72612686,0.01535175,0.5018,0.041120854,0.075224112,2.1119,0.387035,0.006563,0.052798,0.518341,0.017389,0.016968,0.0,0.0,0.000906
41,SD,914.3409,10.3303,15.0205,0.805128607,0.017022003,3.0821,0.045594755,0.083408407,2.9766,0.459508,0.003187,0.041551,0.0,0.0,0.471504,0.024246,0.0,3e-06
42,TN,1071.5353,13.6017,18.3324,0.94354712,0.019948443,0.7375,0.053433451,0.097748063,2.7532,0.609995,0.002376,0.005484,0.286573,0.005745,0.089792,3.4e-05,0.0,0.0
43,TX,1243.1931,17.8472,14.0277,1.094701471,0.023144143,0.8215,0.061993382,0.113407106,2.2891,0.373481,0.005724,0.492611,0.096248,0.002762,0.003355,0.010667,0.002123,0.013029
44,UT,1854.495,22.3072,29.6108,1.632987188,0.034524562,2.9414,0.092476717,0.169171556,1.1467,0.942668,0.001072,0.030858,0.0,0.0,0.020558,0.0,0.004843,0.0
45,VA,994.3965,37.3167,17.053,0.875622067,0.018512373,0.9224,0.049586828,0.090711274,2.8026,0.449138,0.053757,0.104345,0.354245,0.03117,0.000806,0.0,0.0,0.006539
46,VT,2.1716,53.1681,7.0917,0.001912216,4.0428e-05,0.1017,0.00010829,0.000198099,0.0101,0.0,0.00178,0.000392,0.712213,0.071805,0.2118,0.002009,0.0,0.0
47,WA,286.4813,10.3728,4.27,0.252262903,0.005333334,0.2519,0.014285749,0.026133523,0.0917,0.103026,0.001001,0.08415,0.080826,0.015561,0.706843,0.004888,0.0,0.003704
48,WI,1514.0902,24.3729,24.883,1.333241609,0.028187351,1.209,0.075502005,0.138119,3.7385,0.673493,0.011367,0.104811,0.160429,0.018919,0.027541,0.001496,0.000743,0.001203
49,WV,2010.5044,22.5245,33.7319,1.770362242,0.037428941,1.0569,0.100256321,0.183403114,5.0346,0.976556,0.002388,0.002917,0.0,8e-06,0.015465,0.001644,0.0,0.001021
50,WY,2116.3624,23.5674,35.0252,1.863576167,0.039399667,3.0134,0.105535063,0.193059739,3.3748,0.951245,0.000928,0.007132,0.0,0.0,0.01774,0.015741,0.001429,0.005785
