col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
10,4607.4,4684.1,4467.5,4607.4,2017-09-07T23:57:21.0000000Z,2017-09-07T00:00:01.0000000Z,2017-09-08T00:00:00.0000000Z,2017-09-07T00:00:00.0000000Z,17303,25949685.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
11,4273.4,4697.9,4075.1,4611.0,2017-09-08T23:57:18.0000000Z,2017-09-08T00:00:56.0000000Z,2017-09-09T00:00:00.0000000Z,2017-09-08T00:00:00.0000000Z,30145,48186878.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
12,4316.8,4372.3,4126.6,4258.7,2017-09-09T23:58:34.0000000Z,2017-09-09T00:01:14.0000000Z,2017-09-10T00:00:00.0000000Z,2017-09-09T00:00:00.0000000Z,24640,44444684.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
13,4197.2,4315.0,3946.6,4305.3,2017-09-10T23:59:52.0000000Z,2017-09-10T00:00:09.0000000Z,2017-09-11T00:00:00.0000000Z,2017-09-10T00:00:00.0000000Z,26016,44478903.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
14,4178.0,4345.0,4091.0,4199.0,2017-09-11T23:59:59.0000000Z,2017-09-11T00:00:04.0000000Z,2017-09-12T00:00:00.0000000Z,2017-09-11T00:00:00.0000000Z,21293,32017869.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
15,4079.9,4344.5,4000.0,4175.9,2017-09-12T23:59:35.0000000Z,2017-09-12T00:00:25.0000000Z,2017-09-13T00:00:00.0000000Z,2017-09-12T00:00:00.0000000Z,22636,40805284.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
16,3820.1,4080.6,3694.0,4080.6,2017-09-13T23:58:59.0000000Z,2017-09-13T00:01:03.0000000Z,2017-09-14T00:00:00.0000000Z,2017-09-13T00:00:00.0000000Z,37751,49363963.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
17,3210.4,3878.7,3186.4,3820.1,2017-09-14T23:59:58.0000000Z,2017-09-14T00:00:03.0000000Z,2017-09-15T00:00:00.0000000Z,2017-09-14T00:00:00.0000000Z,42040,56946452.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
18,3690.0,3823.0,2969.5,3210.4,2017-09-15T23:59:37.0000000Z,2017-09-15T00:00:01.0000000Z,2017-09-16T00:00:00.0000000Z,2017-09-15T00:00:00.0000000Z,46522,65992319.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
19,3673.4,3869.0,3490.4,3690.0,2017-09-16T23:59:56.0000000Z,2017-09-16T00:01:03.0000000Z,2017-09-17T00:00:00.0000000Z,2017-09-16T00:00:00.0000000Z,21495,33044541.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
20,3690.7,3801.8,3458.2,3670.9,2017-09-17T23:59:46.0000000Z,2017-09-17T00:00:13.0000000Z,2017-09-18T00:00:00.0000000Z,2017-09-17T00:00:00.0000000Z,16537,20015591.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
21,4107.0,4119.2,3693.1,3693.1,2017-09-18T23:59:28.0000000Z,2017-09-18T00:00:43.0000000Z,2017-09-19T00:00:00.0000000Z,2017-09-18T00:00:00.0000000Z,14785,21579998.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
22,3888.0,4127.8,3856.4,4109.5,2017-09-19T23:59:59.0000000Z,2017-09-19T00:00:05.0000000Z,2017-09-20T00:00:00.0000000Z,2017-09-19T00:00:00.0000000Z,12638,18817946.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
23,3864.9,4052.7,3815.0,3885.0,2017-09-20T23:59:54.0000000Z,2017-09-20T00:00:27.0000000Z,2017-09-21T00:00:00.0000000Z,2017-09-20T00:00:00.0000000Z,10652,13925456.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
24,3598.4,3896.9,3566.8,3858.0,2017-09-21T23:59:04.0000000Z,2017-09-21T00:00:02.0000000Z,2017-09-22T00:00:00.0000000Z,2017-09-21T00:00:00.0000000Z,14888,18061308.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
25,3590.6,3738.5,3482.6,3591.1,2017-09-22T23:59:55.0000000Z,2017-09-22T00:00:13.0000000Z,2017-09-23T00:00:00.0000000Z,2017-09-22T00:00:00.0000000Z,17545,22967972.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
26,3766.5,3805.3,3540.0,3588.3,2017-09-23T23:59:19.0000000Z,2017-09-23T00:00:21.0000000Z,2017-09-24T00:00:00.0000000Z,2017-09-23T00:00:00.0000000Z,9479,16594111.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
27,3639.4,3769.2,3602.4,3765.7,2017-09-24T23:59:59.0000000Z,2017-09-24T00:00:25.0000000Z,2017-09-25T00:00:00.0000000Z,2017-09-24T00:00:00.0000000Z,6696,10978853.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
28,3914.0,3974.0,3637.5,3640.0,2017-09-25T23:57:54.0000000Z,2017-09-25T00:00:01.0000000Z,2017-09-26T00:00:00.0000000Z,2017-09-25T00:00:00.0000000Z,9628,17552859.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
29,3878.9,3976.0,3852.5,3916.0,2017-09-26T23:59:41.0000000Z,2017-09-26T00:01:24.0000000Z,2017-09-27T00:00:00.0000000Z,2017-09-26T00:00:00.0000000Z,6666,10006003.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
30,4202.4,4224.8,3877.0,3879.7,2017-09-27T23:59:37.0000000Z,2017-09-27T00:00:56.0000000Z,2017-09-28T00:00:00.0000000Z,2017-09-27T00:00:00.0000000Z,8511,13075840.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
31,4195.1,4278.0,4129.0,4201.8,2017-09-28T23:57:33.0000000Z,2017-09-28T00:00:53.0000000Z,2017-09-29T00:00:00.0000000Z,2017-09-28T00:00:00.0000000Z,6069,8262442.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
32,4187.21,4211.8,4047.8,4193.9,2017-09-29T12:00:00.0000000Z,2017-09-29T00:01:02.0000000Z,2017-09-30T00:00:00.0000000Z,2017-09-29T00:00:00.0000000Z,3212,17869380.0,ohlcv,BITMEX_FTS_BTC_USD_170929,1DAY,2016-01-01T00:00:00,100000
