col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22
2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,2291926.0,228.0,161.0,546.0,21.0,46.0,5338801,3525254.0,148200.0,40.0,55.0,6.0,132056.0,246.0,0.0,546.0,0.0,35.0,132056.0,76.0,1.0,2.0
2020-01-28,856940.0,125.0,75.0,336.0,2.0,12.0,2135901,1500073.0,2225.0,14.0,10.0,0.0,288.0,41.0,0.0,336.0,0.0,14.0,288.0,66.0,4.0,1.0
2020-01-29,1555609.0,191.0,142.0,540.0,31.0,28.0,3662379,2461806.0,1210875.0,27.0,40.0,0.0,4665.0,111.0,0.0,540.0,0.0,24.0,4665.0,90.0,4.0,1.0
2020-01-30,1405306.0,195.0,99.0,420.0,4.0,21.0,3205189,2036879.0,783325.0,30.0,15.0,0.0,740448.0,42.0,0.0,420.0,0.0,21.0,8275.0,101.0,4.0,2.0
2020-01-31,331483.0,42.0,34.0,252.0,5.0,12.0,1221127,857986.0,1800.0,8.0,25.0,0.0,388.0,44.0,0.0,252.0,0.0,8.0,388.0,21.0,1.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,621527.0,113.0,121.0,315.0,1.0,10.0,1526432,961565.0,52050.0,16.0,10.0,0.0,10108.0,20.0,0.0,315.0,0.0,10.0,10108.0,50.0,2.0,3.0
2020-02-04,1892903.0,265.0,329.0,642.0,29.0,35.0,5039657,3218723.0,31285.0,35.0,25.0,0.0,4262.0,120.0,0.0,642.0,0.0,33.0,4262.0,114.0,3.0,4.0
2020-02-05,1308764.0,145.0,96.0,600.0,21.0,36.0,3512794,2359154.0,2011227.0,31.0,65.0,0.0,2793.0,139.0,0.0,600.0,0.0,23.0,2793.0,50.0,1.0,1.0
2020-02-06,3274354.0,360.0,215.0,759.0,38.0,51.0,6262741,4394874.0,116485.0,55.0,70.0,1.0,2983.0,148.0,0.0,759.0,0.0,41.0,2983.0,119.0,6.0,3.0
2020-02-07,2140507.0,221.0,220.0,678.0,16.0,41.0,4428944,3109743.0,29825.0,31.0,85.0,0.0,22751.0,166.0,0.0,678.0,0.0,29.0,22751.0,94.0,5.0,1.0
2020-02-08,208882.0,32.0,0.0,36.0,0.0,0.0,305738,215172.0,300.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,0.0,28.0,2.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,3588572.0,337.0,323.0,921.0,10.0,63.0,7181705,5040647.0,1631550.0,53.0,85.0,5.0,1607820.0,243.0,0.0,921.0,0.0,47.0,1607820.0,99.0,4.0,0.0
2020-02-11,2817069.0,281.0,287.0,963.0,26.0,56.0,6267191,4402555.0,1552500.0,48.0,70.0,1.0,1506718.0,200.0,0.0,963.0,0.0,41.0,1506718.0,54.0,1.0,3.0
2020-02-12,1187983.0,184.0,150.0,544.0,42.0,30.0,3822523,2473229.0,20875.0,25.0,45.0,3.0,413.0,111.0,0.0,544.0,0.0,25.0,413.0,92.0,3.0,2.0
2020-02-13,2112372.0,248.0,173.0,672.0,28.0,55.0,5034235,3425725.0,2245900.0,54.0,110.0,10.0,2087194.0,238.0,0.0,672.0,0.0,33.0,2087194.0,60.0,1.0,2.0
2020-02-14,315798.0,55.0,32.0,132.0,0.0,2.0,611914,430848.0,600.0,4.0,5.0,0.0,61.0,10.0,0.0,132.0,0.0,4.0,61.0,43.0,3.0,0.0
