col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
x,D72,BAT20J,DIODE-SCHOTTKY-BAT20J,SOD-323,Schottky diodes in SFE's production catalog,,,,,,,DIO-11623,,,,BAT20J
x,D73,L-PPC-2-LED,L-PPC-2-LED,P-LCC-2,,,,,,,,,,,,
x,F1,500mA,R-EU_M0805,M0805,"RESISTOR, European symbol",,,,,,,,,,,
x,IC1,ESP12_ENGRAVE,ESP12_ENGRAVE,ESP12Q-ENGRAVE,,,,,,,,,,,,
x,IC2,FT231XS,FT231XS,SSOP20_L,FTDI FT231X Full Speed USB to Full-handshake UART,,,,,,,IC-11524,,,,FT231XS
x,IC3,741G3157DBVR,741G3157DBVR,DBV_R-PDSO-G6,"Single-Pole, Double-Throw Analog Switch",,,,,,,,,,,
x,IC5,ADP2108AUJZ-3.3-R7,ADP2108AUJZ-3.3-R7,SOT95P280X100-5N,"Compact, 600 mA, 3 MHz, Step-Down DC-to-DC Converter",,,ADP2108AUJZ-3.3-R7,2112606.0,25R1927,TSOT-23-5,,Analog Devices,,,
x,IC6,MCP73831/OT,MCP73831/OT,SOT23-5L,MCP73831/2,,,,,,,,,,,
x,IC31,SI1145,SI1145,QFN-10,PROXIMITY/UV/AMBIENT LIGHT SENSOR IC WITH I2C INTERFACE,,,,,,,,,,,
x,IC32,BME280,BME280,BME280_LGA,,,,,,,,IC-13090,,,,BME280
x,IC51,DS1337,DS1337,SOIC8,,,,,,,,,,,,
x,IC81,741G3157DBVR,741G3157DBVR,DBV_R-PDSO-G6,"Single-Pole, Double-Throw Analog Switch",,,,,,,,,,,
x,JP1,MICRO_USB3140_GCT,MICRO_USB3140_GCT,USB3140-30-0230-1-C,,,,,,,,,,,,
x,JP2,,PINHD-1X2SMALLHOLE,1X02SMALLHOLE,PIN HEADER,,,,,,,,,,,
,JP3,,PINHD-1X11/90,1X11/90,PIN HEADER,,,,,,,,,,,
,JP4,,PINHD-1X11,1X11,PIN HEADER,,,,,,,,,,,
,JP5,,PINHD-1X11,1X11,PIN HEADER,,,,,,,,,,,
,JP6,,PINHD-1X11/90,1X11/90,PIN HEADER,,,,,,,,,,,
x,JP21,,PINHD-1X12,1X12,PIN HEADER,,,,,,,,,,,
,JP22,,PINHD-1X3,1X03,PIN HEADER,,,,,,,,,,,
,JP23,,PINHD-1X3,1X03,PIN HEADER,,,,,,,,,,,
,JP24,1503_03,1503_03,1503_03,Audio Jack 1.35 3P,,,,,,,,,,,
x,JP31,,PINHD-1X12,1X12,PIN HEADER,,,,,,,,,,,
x,JP71,,694108402002,694108402002,WR-DC_DC Power Jack_Vertical_THT Center Pin Ø2.5_Plug ID Ø2.55_Plug OD Ø5.5,,,,,,,,,,,
x,JP72,,JST_2MM_MALE,JST-2-SMD,Mates to single-cell LiPo batteries.,-,+,,,,,CONN-11443,,-,+,
,JP81,1503_03,1503_03,1503_03,Audio Jack 1.35 3P,,,,,,,,,,,
,JP82,,PINHD-1X3,1X03,PIN HEADER,,,,,,,,,,,
,JP83,,PINHD-1X3,1X03,PIN HEADER,,,,,,,,,,,
x,L61,,L-EUVLS3015,VLS3015,"INDUCTOR, European symbol",,,,,,,,,,,
x,R1,27,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R2,27,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R3,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R4,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R5,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R6,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R7,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R8,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R9,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R10,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R11,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R31,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R32,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R41,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R42,220k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R61,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R71,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R72,2k2,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R81,47k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R82,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R83,12k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R84,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R85,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R86,10k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R87,220k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,R88,470k,R-EU_R0603,R0603,"RESISTOR, European symbol",,,,,,,,,,,
x,SW1,,SWITCH-SPDT-SMD-A,SWITCH-SPST-SMD-A,SPDT Switch,,,,,,,SWCH-10651,,,,
x,SW2,,SMD-BUTTON(2P-6.0X3.0X2.5MM)-DHT-1163S,SW2-4.0-6.0X3.0X2.5MM,311020029,,,,,,,,,,,
x,T1,,MMBT2222ALT1-NPN-SOT23-BEC,SOT23-BEC,NPN Transistror,,,,,,,,,,,
x,T2,,MMBT2222ALT1-NPN-SOT23-BEC,SOT23-BEC,NPN Transistror,,,,,,,,,,,
x,T41,,MMBT3904LT1-NPN-SOT23-BEC,SOT23-BEC,NPN Transistror,,,,,,,,,,,
x,T61,2.5A/30V,MOSFET-PCHANNELDMG2307L,SOT23-3,Generic PMOSFET,,,,,,,TRANS-11308,,,,2.5A/30V
x,T81,,MMBT3906LT1-PNP-SOT23-BEC,SOT23-BEC,PNP Transistror,,,,,,,,,,,
x,T82,,MMBT3904LT1-NPN-SOT23-BEC,SOT23-BEC,NPN Transistror,,,,,,,,,,,
x,X51,,CRYSTAL'NX2012SA',X2-SMD-L2.0X1.2X0.55MM,,,,,,,,,,,,
