col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Guthrie,369,11,3.00%,369,C,,,19_039,19.0,2.0,4.0,,
Hamilton,537,19,3.50%,537,13,2.40%,-31.60%,19_040,19.0,2.0,4.0,,
Hancock,454,10,2.20%,454,19,4.20%,90.00%,19_041,19.0,2.0,4.0,,
Hardin,729,22,3.00%,729,23,3.20%,4.50%,19_042,19.0,2.0,4.0,,
Harrison,539,17,3.20%,539,17,3.20%,0.00%,19_043,19.0,2.0,4.0,,
Henry,711,30,4.20%,711,26,3.70%,-13.30%,19_044,19.0,2.0,4.0,,
Howard,384,6,1.60%,384,7,1.80%,16.70%,19_045,19.0,2.0,4.0,,
Humboldt,407,7,1.70%,407,7,1.70%,0.00%,19_046,19.0,2.0,4.0,,
Ida,294,6,2.00%,294,C,,,19_047,19.0,2.0,4.0,,
Iowa,544,18,3.30%,544,13,2.40%,-27.80%,19_048,19.0,2.0,4.0,,
Jackson,705,26,3.70%,705,19,2.70%,-26.90%,19_049,19.0,2.0,4.0,,
Jasper,"1,187",45,3.80%,"1,187",32,2.70%,-28.90%,19_050,19.0,2.0,4.0,,
Jefferson,574,13,2.30%,574,21,3.70%,61.50%,19_051,19.0,2.0,4.0,,
Johnson,"5,796",70,1.20%,"5,796",76,1.30%,8.60%,19_052,19.0,2.0,4.0,,
Jones,698,18,2.60%,698,14,2.00%,-22.20%,19_053,19.0,2.0,4.0,,
Keokuk,399,15,3.80%,399,8,2.00%,-46.70%,19_054,19.0,2.0,4.0,,
Kossuth,669,13,1.90%,669,7,1.00%,-46.20%,19_055,19.0,2.0,4.0,,
Lee,"1,267",50,3.90%,"1,267",59,4.70%,18.00%,19_056,19.0,2.0,4.0,,
Linn,"6,878",209,3.00%,"6,878",199,2.90%,-4.80%,19_057,19.0,2.0,4.0,,
Louisa,404,14,3.50%,404,23,5.70%,64.30%,19_058,19.0,2.0,4.0,,
Lucas,325,16,4.90%,325,20,6.20%,25.00%,19_059,19.0,2.0,4.0,,
Lyon,414,11,2.70%,414,6,1.40%,-45.50%,19_119,19.0,2.0,4.0,,
Madison,464,14,3.00%,464,10,2.20%,-28.60%,19_121,19.0,2.0,4.0,,
Mahaska,827,37,4.50%,827,36,4.40%,-2.70%,19_123,19.0,2.0,4.0,,
Marion,"1,275",29,2.30%,"1,275",33,2.60%,13.80%,19_125,19.0,2.0,4.0,,
Marshall,"1,340",80,6.00%,"1,340",73,5.40%,-8.80%,19_127,19.0,2.0,4.0,,
Mills,527,18,3.40%,527,9,1.70%,-50.00%,19_129,19.0,2.0,4.0,,
Mitchell,359,7,1.90%,359,C,,,19_131,19.0,2.0,4.0,,
Monona,304,16,5.30%,304,6,2.00%,-62.50%,19_133,19.0,2.0,4.0,,
Monroe,282,12,4.30%,282,6,2.10%,-50.00%,19_135,19.0,2.0,4.0,,
Montgomery,405,8,2.00%,405,11,2.70%,37.50%,19_137,19.0,2.0,4.0,,
Muscatine,"1,478",100,6.80%,"1,478",77,5.20%,-23.00%,19_139,19.0,2.0,4.0,,
O'Brien,552,22,4.00%,552,19,3.40%,-13.60%,19_141,19.0,2.0,4.0,,
Osceola,253,4,1.60%,253,6,2.40%,50.00%,19_143,19.0,2.0,4.0,,
Page,562,21,3.70%,562,21,3.70%,0.00%,19_145,19.0,2.0,4.0,,
Palo Alto,447,14,3.10%,447,5,1.10%,-64.30%,19_147,19.0,2.0,4.0,,
Plymouth,961,28,2.90%,961,21,2.20%,-25.00%,19_149,19.0,2.0,4.0,,
Pocahontas,313,5,1.60%,313,13,4.20%,160.00%,19_151,19.0,2.0,4.0,,
Polk,"12,454",603,4.80%,"12,454",614,4.90%,1.80%,19_153,19.0,2.0,4.0,,
Pottawattamie,"3,284",164,5.00%,"3,284",144,4.40%,-12.20%,19_155,19.0,2.0,4.0,,
Poweshiek,827,22,2.70%,827,17,2.10%,-22.70%,19_157,19.0,2.0,4.0,,
Ringgold,192,7,3.60%,192,6,3.10%,-14.30%,19_159,19.0,2.0,4.0,,
Sac,398,6,1.50%,398,7,1.80%,16.70%,19_161,19.0,2.0,4.0,,
Scott,"5,777",271,4.70%,"5,777",239,4.10%,-11.80%,19_163,19.0,2.0,4.0,,
Shelby,474,14,3.00%,474,4,0.80%,-71.40%,19_165,19.0,2.0,4.0,,
Sioux,"1,825",36,2.00%,"1,825",30,1.60%,-16.70%,19_167,19.0,2.0,4.0,,
Story,"4,427",50,1.10%,"4,427",54,1.20%,8.00%,19_169,19.0,2.0,4.0,,
Tama,634,28,4.40%,634,29,4.60%,3.60%,19_171,19.0,2.0,4.0,,
Taylor,240,13,5.40%,240,6,2.50%,-53.80%,19_173,19.0,2.0,4.0,,
Union,457,7,1.50%,457,14,3.10%,100.00%,19_175,19.0,2.0,4.0,,
Van Buren,256,14,5.50%,256,8,3.10%,-42.90%,19_177,19.0,2.0,4.0,,
Wapello,"1,214",64,5.30%,"1,214",77,6.30%,20.30%,19_179,19.0,2.0,4.0,,
Warren,"1,628",41,2.50%,"1,628",39,2.40%,-4.90%,19_181,19.0,2.0,4.0,,
Washington,691,19,2.70%,691,18,2.60%,-5.30%,19_183,19.0,2.0,4.0,,
Wayne,243,11,4.50%,243,14,5.80%,27.30%,19_185,19.0,2.0,4.0,,
Webster,"1,452",62,4.30%,"1,452",57,3.90%,-8.10%,19_187,19.0,2.0,4.0,,
Winnebago,485,15,3.10%,485,9,1.90%,-40.00%,19_189,19.0,2.0,4.0,,
Winneshiek,"1,190",15,1.30%,"1,190",6,0.50%,-60.00%,19_191,19.0,2.0,4.0,,
Woodbury,"3,906",212,5.40%,"3,906",170,4.40%,-19.80%,19_193,19.0,2.0,4.0,,
Worth,257,6,2.30%,257,9,3.50%,50.00%,19_195,19.0,2.0,4.0,,
Wright,456,17,3.70%,456,25,5.50%,47.10%,19_197,19.0,2.0,4.0,,
State,"110,644","3,783",3.40%,"110,644","3,524",3.20%,-6.80%,,19.0,2.0,4.0,,
Rural,"17,559",543,3.10%,"17,559",482,2.70%,-11.20%,,,,,,IA_Rural_Counties
Small Urban,"41,203","1,383",3.40%,"41,203","1,279",3.10%,-7.50%,,,,,,IA_Urban_Counties
Metropolitan,"51,882","1,857",3.60%,"51,882","1,763",3.40%,-5.10%,,,,,,IA_Metropolitan_Counties
United States,"9,828,886","470,506",4.80%,"10,392,052","435,427",4.20%,-12.50%,,,,,US_National,
