col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
31,44,Glendullan,3,2,1,0,0,2,1,2,1,2,3,2, AB55 4DJ,333000,840300,Speyside,2
32,85,Tormore,2,2,1,0,0,1,0,1,2,1,0,0, PH26 3LR,315180,834960,Speyside,2
33,83,Tomatin,2,3,2,0,0,2,2,1,1,2,0,1, IV13 7YT,279120,829630,Highlands,2
34,54,Highland Park,2,2,3,1,0,2,1,1,1,2,1,1, KW15 1SU,345340,1009260,Islands,2
35,63,Macallan,4,3,1,0,0,2,1,4,2,2,3,1, AB38 9RX,327710,844480,Speyside,2
36,43,Glendronach,4,2,2,0,0,2,1,4,2,2,2,0, AB54 6DA,361200,844930,Highlands,2
37,8,Auchroisk,2,3,1,0,0,2,1,2,2,2,2,1, 	AB55 3XS,340754,848623,Speyside,2
38,2,Aberlour,3,3,1,0,0,4,3,2,2,3,3,2, 	AB38 9PJ,326340,842570,Speyside,2
39,11,Balmenach,4,3,2,0,0,2,1,3,3,0,1,2, 	PH26 3PF,307750,827170,Speyside,2
40,30,Deanston,2,2,1,0,0,2,1,1,1,3,2,1, FK16 6AG,271570,701570,Highlands,2
41,37,GlenKeith,2,3,1,0,0,1,2,1,2,1,2,1, AB55 3BU,340754,848623,Speyside,2
42,28,Dalmore,3,2,2,1,0,1,2,2,1,2,3,1, 	IV17 0UT,266610,868730,Highlands,2
43,27,Dailuaine,4,2,2,0,0,1,2,2,2,2,2,1, 	AB38 7RE,323520,841010,Speyside,2
44,10,Balblair,2,3,2,1,0,0,2,0,2,1,2,1, 	IV19 1LB,270820,885770,Highlands,3
45,77,Strathmill,2,3,1,0,0,0,2,0,2,1,3,2, AB55 5DQ,342650,850500,Speyside,3
46,61,Loch Lomond,1,1,1,1,0,1,1,0,1,2,1,2, G83 0TL,239370,680920,Highlands,3
47,80,Tamnavulin,1,3,2,0,0,0,2,0,2,1,2,3, AB37 9JA,321180,826110,Speyside,3
48,21,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3, PA46 7RR,142210,673170,Islay,3
49,7,Auchentoshan,0,2,0,0,0,1,1,0,2,2,3,3, G81 4SJ,247670,672610,Lowlands,3
50,23,Cardhu,1,3,1,0,0,1,1,0,2,2,2,2, 	AB38 7RY,318790,843090,Speyside,3
51,38,GlenMoray,1,2,1,0,0,1,2,1,2,2,2,4, IV30 1YE,319820,862320,Speyside,3
52,51,Glenmorangie,2,2,1,1,0,1,2,0,2,1,2,2, IV19 1PZ,276750,883450,Highlands,3
53,3,AnCnoc,1,3,2,0,0,2,0,0,2,2,3,2, 	AB5 5LI,352960,839320,Highlands,3
54,31,Dufftown,2,3,1,1,0,0,0,0,1,2,2,2, AB55 4BR,332360,839200,Speyside,3
55,42,Glenallachie,1,3,1,0,0,1,1,0,1,2,2,2, AB38 9LR,326490,841240,Speyside,3
56,82,Tobermory,1,1,1,0,0,1,0,0,1,2,2,2, PA75 6NR,150450,755070,Islands,3
57,29,Dalwhinnie,2,2,2,0,0,2,1,0,1,2,2,2, 	PH19 1AB,263670,785270,Highlands,3
58,26,Craigganmore,2,3,2,1,0,0,1,0,2,2,2,2, AB37 9AB,316600,836370,Speyside,3
59,25,Craigallechie,2,2,2,0,1,2,2,1,2,2,1,4, AB38 9ST,328920,844920,Speyside,3
60,50,Glenlossie,1,2,1,0,0,1,2,0,1,2,2,2, IV30 3SS,322640,861040,Speyside,3
61,59,Laphroig,4,2,4,4,1,0,0,1,1,1,0,0, PA42 7DU,138680,645160,Islay,4
62,24,Clynelish,3,2,3,3,1,0,2,0,1,1,2,0, 	KW9 6LB,290250,904230,Highlands,4
63,78,Talisker,4,2,3,3,0,1,3,0,1,2,2,0, IV47 8SR,137950,831770,Islands,4
64,4,Ardbeg,4,1,4,4,0,0,2,0,1,2,1,0, 	PA42 7EB,141560,646220,Islay,4
65,58,Lagavulin,4,1,4,4,1,0,1,2,1,1,1,0, PA42 7DZ,140430,645730,Islay,4
66,22,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1, 	PA46 7RL,142920,670040,Islay,4
67,79,Tamdhu,1,2,1,0,0,2,0,1,1,2,2,2, AB38 7RP,319210,841760,Speyside,5
68,76,Strathisla,2,2,1,0,0,2,2,2,3,3,3,2, AB55 3BS,340754,848623,Speyside,5
69,5,Ardmore,2,2,2,0,0,1,1,1,2,3,1,1, 	AB54 4NH,355350,829140,Highlands,5
70,74,Speyside,2,2,1,0,0,1,0,1,2,2,2,2, PH21 1NS,278740,800600,Speyside,5
71,62,Longmorn,3,2,1,0,0,1,1,1,3,3,2,3, IV30 3SJ,322640,861040,Speyside,5
72,9,Aultmore,2,2,1,0,0,1,0,0,2,2,2,2, 	AB55 3QY,340754,848623,Speyside,5
73,68,OldFettercairn,1,2,2,0,1,2,2,1,2,3,1,1, AB30 1YE,370860,772900,Highlands,5
74,13,BenNevis,4,2,2,0,0,2,2,0,2,2,2,2, 	PH33 6TJ,212600,775710,Highlands,5
75,65,Miltonduff,2,4,1,0,0,1,0,0,2,1,1,2, IV30 3TQ,322640,861040,Speyside,5
76,64,Mannochmore,2,1,1,0,0,1,1,1,2,1,2,2, IV30 3SS,322640,861040,Speyside,5
77,15,Benrinnes,3,2,2,0,0,3,1,1,2,3,2,2, 	AB38 9NN,325800,839920,Speyside,5
78,16,Benromach,2,2,2,0,0,2,2,1,2,2,2,2, 	IV36 3EB,303330,859350,Speyside,5
79,57,Knochando,2,3,1,0,0,2,2,1,2,1,2,2, AB38 7RT,319470,841570,Speyside,5
80,18,BlairAthol,2,2,2,0,0,1,2,2,2,2,2,2, 	PH16 5LY,294860,757580,Highlands,5
81,47,Glengoyne,1,2,0,0,0,1,1,1,2,2,3,2, G63 9LB,252810,682750,Highlands,5
82,32,Edradour,2,3,1,0,0,2,1,1,4,2,2,2, PH16 5JP,295960,757940,Highlands,5
83,36,GlenGrant,1,2,0,0,0,1,0,1,2,1,2,1, AB38 7BS,327610,849570,Speyside,5
84,72,Scapa,2,2,1,1,0,2,1,1,2,2,2,2, KW15 1SE,342850,1008930,Islands,5
85,1,Aberfeldy,2,2,2,0,0,2,1,2,2,2,2,2, 	PH15 2EB,286580,749680,Highlands,5
