col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Emmet,"11,027",392,3.60%,"10,302",997,9.70%,172.20%,19_032,19.0,2.0,4.0,,
Fayette,"22,008","1,150",5.20%,"20,880","2,504",12.00%,129.50%,19_033,19.0,2.0,4.0,,
Floyd,"16,900",822,4.90%,"16,303","1,815",11.10%,128.90%,19_034,19.0,2.0,4.0,,
Franklin,"10,704",323,3.00%,"10,680","1,008",9.40%,212.80%,19_035,19.0,2.0,4.0,,
Fremont,"8,010",463,5.80%,"7,441",879,11.80%,104.40%,19_036,19.0,2.0,4.0,,
Greene,"10,366",501,4.80%,"9,336","1,063",11.40%,135.60%,19_037,19.0,2.0,4.0,,
Grundy,"12,369",191,1.50%,"12,453",540,4.30%,180.80%,19_038,19.0,2.0,4.0,,
Guthrie,"11,353",431,3.80%,"10,954",877,8.00%,110.90%,19_039,19.0,2.0,4.0,,
Hamilton,"16,438",516,3.10%,"15,673","1,557",9.90%,216.50%,19_040,19.0,2.0,4.0,,
Hancock,"12,100",285,2.40%,"11,341",920,8.10%,244.40%,19_041,19.0,2.0,4.0,,
Hardin,"18,812",667,3.50%,"17,534","1,790",10.20%,187.90%,19_042,19.0,2.0,4.0,,
Harrison,"15,666",726,4.60%,"14,928","1,545",10.30%,123.30%,19_043,19.0,2.0,4.0,,
Henry,"20,336",791,3.90%,"20,145","2,772",13.80%,253.80%,19_044,19.0,2.0,4.0,,
Howard,"9,932",293,3.00%,"9,566",897,9.40%,217.90%,19_045,19.0,2.0,4.0,,
Humboldt,"10,381",333,3.20%,"9,815",893,9.10%,183.60%,19_046,19.0,2.0,4.0,,
Ida,"7,837",240,3.10%,"7,089",625,8.80%,187.90%,19_047,19.0,2.0,4.0,,
Iowa,"15,671",287,1.80%,"16,355","1,076",6.60%,259.20%,19_048,19.0,2.0,4.0,,
Jackson,"20,296",812,4.00%,"19,848","2,153",10.80%,171.10%,19_049,19.0,2.0,4.0,,
Jasper,"37,213","1,070",2.90%,"36,842","4,157",11.30%,292.40%,19_050,19.0,2.0,4.0,,
Jefferson,"16,181",862,5.30%,"16,843","2,274",13.50%,153.40%,19_051,19.0,2.0,4.0,,
Johnson,"111,006","2,707",2.40%,"130,882","9,444",7.20%,195.90%,19_052,19.0,2.0,4.0,,
Jones,"20,221",619,3.10%,"20,638","1,710",8.30%,170.70%,19_053,19.0,2.0,4.0,,
Keokuk,"11,400",720,6.30%,"10,511","1,250",11.90%,88.30%,19_054,19.0,2.0,4.0,,
Kossuth,"17,163",512,3.00%,"15,543","1,131",7.30%,143.90%,19_055,19.0,2.0,4.0,,
Lee,"38,052","2,533",6.70%,"35,862","5,772",16.10%,141.80%,19_056,19.0,2.0,4.0,,
Linn,"191,701","6,959",3.60%,"211,226","23,177",11.00%,202.30%,19_057,19.0,2.0,4.0,,
Louisa,"12,183",545,4.50%,"11,387","1,297",11.40%,154.60%,19_058,19.0,2.0,4.0,,
Lucas,"9,422",534,5.70%,"8,898","1,446",16.30%,186.70%,19_059,19.0,2.0,4.0,,
Lyon,"11,763",282,2.40%,"11,581",614,5.30%,121.20%,19_119,19.0,2.0,4.0,,
Madison,"14,019",347,2.50%,"15,679","1,227",7.80%,216.20%,19_121,19.0,2.0,4.0,,
Mahaska,"22,335","1,175",5.30%,"22,381","3,393",15.20%,188.20%,19_123,19.0,2.0,4.0,,
Marion,"32,052",981,3.10%,"33,309","2,751",8.30%,169.80%,19_125,19.0,2.0,4.0,,
Marshall,"39,311","2,230",5.70%,"40,648","6,050",14.90%,162.40%,19_127,19.0,2.0,4.0,,
Mills,"14,547",645,4.40%,"15,059","1,340",8.90%,100.70%,19_129,19.0,2.0,4.0,,
Mitchell,"10,874",212,1.90%,"10,776",532,4.90%,153.20%,19_131,19.0,2.0,4.0,,
Monona,"10,020",467,4.70%,"9,243",989,10.70%,129.60%,19_133,19.0,2.0,4.0,,
Monroe,"8,016",519,6.50%,"7,970",919,11.50%,78.10%,19_135,19.0,2.0,4.0,,
Montgomery,"11,771",749,6.40%,"10,740","1,809",16.80%,164.70%,19_137,19.0,2.0,4.0,,
Muscatine,"41,722","2,340",5.60%,"42,745","6,413",15.00%,167.50%,19_139,19.0,2.0,4.0,,
O'Brien,"15,102",326,2.20%,"14,398","1,142",7.90%,267.40%,19_141,19.0,2.0,4.0,,
Osceola,"7,003",130,1.90%,"6,462",337,5.20%,180.90%,19_143,19.0,2.0,4.0,,
Page,"16,976",999,5.90%,"15,932","2,153",13.50%,129.60%,19_145,19.0,2.0,4.0,,
Palo Alto,"10,147",287,2.80%,"9,421",708,7.50%,165.70%,19_147,19.0,2.0,4.0,,
Plymouth,"24,849",543,2.20%,"24,986","1,335",5.30%,144.50%,19_149,19.0,2.0,4.0,,
Pocahontas,"8,662",374,4.30%,"7,310",811,11.10%,157.00%,19_151,19.0,2.0,4.0,,
Polk,"374,601","16,298",4.40%,"430,640","55,938",13.00%,198.60%,19_153,19.0,2.0,4.0,,
Pottawattamie,"87,704","4,963",5.70%,"93,158","14,116",15.20%,167.80%,19_155,19.0,2.0,4.0,,
Poweshiek,"18,815",542,2.90%,"18,914","1,578",8.30%,189.60%,19_157,19.0,2.0,4.0,,
Ringgold,"5,469",334,6.10%,"5,131",526,10.30%,67.90%,19_159,19.0,2.0,4.0,,
Sac,"11,529",410,3.60%,"10,350",704,6.80%,91.30%,19_161,19.0,2.0,4.0,,
Scott,"158,668","10,906",6.90%,"165,224","27,130",16.40%,138.90%,19_163,19.0,2.0,4.0,,
Shelby,"13,173",420,3.20%,"12,167","1,046",8.60%,169.60%,19_165,19.0,2.0,4.0,,
Sioux,"31,589",461,1.50%,"33,704","1,206",3.60%,145.20%,19_167,19.0,2.0,4.0,,
Story,"79,981","1,541",1.90%,"89,542","5,981",6.70%,246.70%,19_169,19.0,2.0,4.0,,
Tama,"18,103",552,3.00%,"17,767","1,605",9.00%,196.30%,19_171,19.0,2.0,4.0,,
Taylor,"6,958",369,5.30%,"6,317",649,10.30%,93.70%,19_173,19.0,2.0,4.0,,
Union,"12,309",670,5.40%,"12,534","1,862",14.90%,172.90%,19_175,19.0,2.0,4.0,,
Van Buren,"7,809",372,4.80%,"7,570",853,11.30%,136.50%,19_177,19.0,2.0,4.0,,
Wapello,"36,051","3,139",8.70%,"35,625","6,977",19.60%,124.90%,19_179,19.0,2.0,4.0,,
Warren,"40,671",757,1.90%,"46,225","3,306",7.20%,284.30%,19_181,19.0,2.0,4.0,,
Washington,"20,670",672,3.30%,"21,704","2,078",9.60%,194.50%,19_183,19.0,2.0,4.0,,
Wayne,"6,730",472,7.00%,"6,403",786,12.30%,75.00%,19_185,19.0,2.0,4.0,,
Webster,"40,235","2,325",5.80%,"38,013","5,453",14.30%,148.20%,19_187,19.0,2.0,4.0,,
Winnebago,"11,723",324,2.80%,"10,866",998,9.20%,232.30%,19_189,19.0,2.0,4.0,,
Winneshiek,"21,310",359,1.70%,"21,056","1,208",5.70%,240.50%,19_191,19.0,2.0,4.0,,
Woodbury,"103,877","5,044",4.90%,"102,172","15,988",15.60%,222.30%,19_193,19.0,2.0,4.0,,
Worth,"7,909",129,1.60%,"7,598",566,7.40%,356.70%,19_195,19.0,2.0,4.0,,
Wright,"14,334",428,3.00%,"13,229","1,441",10.90%,264.80%,19_197,19.0,2.0,4.0,,
State,"2,926,324","124,395",4.30%,"3,046,355","346,509",11.40%,167.60%,,19.0,2.0,4.0,,
Rural,"482,942","16,962",3.50%,"462,073","41,794",9.00%,157.50%,,,,,,IA_Rural_Counties
Small Urban,"1,118,689","47,183",4.20%,"1,136,695","126,133",11.10%,163.10%,,,,,,IA_Urban_Counties
Metropolitan,"1,324,693","60,250",4.50%,"1,447,587","178,582",12.30%,171.20%,,,,,,IA_Metropolitan_Counties
United States,"281,421,906","17,194,000",6.10%,"308,745,538","40,301,878",13.10%,113.70%,,,,,US_National,
