col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
rrif_pp_13,Pretporez 13% PDV,l10n_hr_chart_template_rrif,13% PDV pretporez,0.13,,False,percent,kp_rrif140011,kp_rrif140011,purchase,pdv_code_o3012,pdv_code_p3012,pdv_code_o3012,pdv_code_p3012,1.0,1.0,1.0,1.0,100
rrif_pp_0,Pretporez 0% PDV,l10n_hr_chart_template_rrif,0% PDV pretporez,0.0,,False,percent,,,purchase,pdv_code_o306,,pdv_code_o306,,1.0,1.0,1.0,1.0,100
rrif_pp_avans_25,Pretporez za predujam 25% PDV,l10n_hr_chart_template_rrif,25% PDV pretporez za predujam,0.25,,False,percent,kp_rrif140022,kp_rrif140022,purchase,pdv_code_o3013,pdv_code_p3013,pdv_code_o3013,pdv_code_p3013,1.0,1.0,1.0,1.0,100
rrif_pp_avans_13,Pretporez za predujam 13% PDV,l10n_hr_chart_template_rrif,13% PDV pretporez za predujam,0.13,,False,percent,kp_rrif140024,kp_rrif140024,purchase,pdv_code_o3012,pdv_code_p3012,pdv_code_o3012,pdv_code_p3012,1.0,1.0,1.0,1.0,100
rrif_pp_avans_0,Pretporez za predujam 0% PDV,l10n_hr_chart_template_rrif,0% PDV pretporez za predujam,0.0,,False,percent,,,purchase,pdv_code_o306,,pdv_code_o306,,1.0,1.0,1.0,1.0,100
rrif_pp_uvoz_25,Plaćeni PDV 25% pri uvozu dobara,l10n_hr_chart_template_rrif,25% uvoz dobara,0.25,,False,percent,kp_rrif14052,kp_rrif14052,purchase,pdv_code_o3052,pdv_code_p3052,pdv_code_o3052,pdv_code_p3052,1.0,1.0,1.0,1.0,100
rrif_pp_uvoz_13,Plaćeni PDV 13% pri uvozu dobara,l10n_hr_chart_template_rrif,13% uvoz dobara,0.13,,False,percent,kp_rrif14051,kp_rrif14051,purchase,pdv_code_o3051,pdv_code_p3051,pdv_code_o3051,pdv_code_p3051,1.0,1.0,1.0,1.0,100
rrif_pp_uvoz_0,Plaćeni PDV 0% pri uvozu dobara,l10n_hr_chart_template_rrif,0% uvoz dobara,0.0,,False,percent,,,purchase,pdv_code_o306,,pdv_code_o306,,1.0,1.0,1.0,1.0,100
rrif_pp_ino_25,Plaćeni PDV 25% na usluge inozemnih poduzetnika,l10n_hr_chart_template_rrif,25% ino. usluge,0.25,,False,percent,kp_rrif14052,kp_rrif14052,purchase,pdv_code_o3052,pdv_code_p3052,pdv_code_o3052,pdv_code_p3052,1.0,1.0,1.0,1.0,100
rrif_pp_ino_13,Plaćeni PDV 13% na usluge inozemnih poduzetnika,l10n_hr_chart_template_rrif,13% ino. usluge,0.13,,False,percent,kp_rrif14051,kp_rrif14051,purchase,pdv_code_o3051,pdv_code_p3051,pdv_code_o3051,pdv_code_p3051,1.0,1.0,1.0,1.0,100
rrif_pp_R2_25,25% R-2 dobavljač,l10n_hr_chart_template_rrif,25% R-2 dobavljač,0.25,,False,percent,kp_rrif14080,kp_rrif14080,purchase,pdv_code_nepriznat_opp25,pdv_code_nepriznat_ppp25,pdv_code_nepriznat_opp25,pdv_code_nepriznat_ppp25,1.0,1.0,1.0,1.0,100
rrif_pp_uvoz_samopdv_25,Samo PDV kod uvoza 25%,l10n_hr_chart_template_rrif,Samo PDV kod uvoza 25%,0.25,,False,percent,,,purchase,pdv_code_nepriznat_opp25,pdv_code_nepriznat_ppp25,pdv_code_nepriznat_opp25,pdv_code_nepriznat_ppp25,-1.0,-1.0,-1.0,-1.0,100
rrif_pp_uvoz_samopdv_25usl,Samo PDV kod uvoza 25% usluge,l10n_hr_chart_template_rrif,Samo PDV kod uvoza 25% usluge,0.25,,False,percent,,,purchase,pdv_code_nepriznat_opp25,pdv_code_nepriznat_ppp25,pdv_code_nepriznat_opp25,pdv_code_nepriznat_ppp25,-1.0,-1.0,-1.0,-1.0,100
rrif_pp_po_25,Prijenos porezne obveze. - 25%,l10n_hr_chart_template_rrif,Prijenos porezne obveze. - 25%,1.0,,True,percent,,,purchase,pdv_code_o3013,,pdv_code_o3013,,1.0,1.0,1.0,1.0,100
rrif_pp_po_25_obv,Prijenos porezne obveze. Obveza - 25%,l10n_hr_chart_template_rrif,Prijenos porezne obveze. Obveza - 25%,-0.25,rrif_pp_po_25,False,percent,kp_rrif24022,kp_rrif24022,purchase,,pdv_code_p207,,pdv_code_p207,1.0,1.0,1.0,1.0,100
rrif_pp_po_25_pp,Prijenos porezne obveze. Pretporez - 25%,l10n_hr_chart_template_rrif,Prijenos porezne obveze. Pretporez - 25%,0.25,rrif_pp_po_25,False,percent,kp_rrif14022,kp_rrif14022,purchase,,pdv_code_o3042,,pdv_code_o3042,1.0,1.0,1.0,1.0,100
rrif_tu_po_0,0% osl. Tuzemi prijenos,l10n_hr_chart_template_rrif,0% osl. Tuzemi prijenos,1.0,,True,percent,,,purchase,pdv_code_o101,,pdv_code_o101,,1.0,1.0,1.0,1.0,100
rrif_tu_po_0_obv,Prijenos porezne obveze. Obveza – 0%,l10n_hr_chart_template_rrif,Prijenos porezne obveze. Obveza – 0%,0.0,rrif_tu_po_0,False,percent,kp_rrif24022,kp_rrif24022,purchase,,pdv_code_p203,,pdv_code_p203,1.0,1.0,1.0,1.0,100
rrif_tu_po_0_25_pp,Prijenos porezne obveze. Pretporez – 0%,l10n_hr_chart_template_rrif,Prijenos porezne obveze. Pretporez – 0%,0.0,rrif_tu_po_0,False,percent,kp_rrif14022,kp_rrif14022,purchase,,pdv_code_o3042,,pdv_code_o3042,1.0,1.0,1.0,1.0,100
