col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
241,0,Sonorisation,sonorisateur,1.0,,0.0,0,10128.0,10128.0,70.0,,,,,,1.0,,,"OK interprète ET recording (s'il est dans OMU => M28, s'il est dans ITEM => F29)"
101,0,Ecrivain,auteur du texte,0.0,1.0,1.0,0,1507.0,1507.0,48.0,,,,,,,,,
121,0,Mixage,mixage,0.0,,0.0,0,10128.0,10128.0,68.0,,,,,,1.0,,,
141,0,Attaché de production,attaché de production (radio),0.0,,0.0,0,,,23.0,,,,,,,,,
162,0,Scénographe,scénographe,0.0,1.0,0.0,0,1507.0,1507.0,75.0,,,,,,,1.0,,"oeuvre de type ""scénographie"" (en attente référentiel des oeuvres)"
163,0,Auteur d'argument,auteur de l'argument,0.0,1.0,1.0,0,1507.0,1507.0,76.0,,,,,,,,,
181,0,Scat,,1.0,,0.0,0,1506.0,1506.0,77.0,,,,,,,,,MOP chant@fre (iaml) + M57 Vocal Technique (en attente référentiel des techniques vocales)
248,0,Chant diphonique,,1.0,,0.0,0,1506.0,1506.0,78.0,,,,,,,,,MOP chant @fre (iaml) et M57 Vocal Technique (en attente référentiel des techniques vocales)
261,0,Cadence ,compositeur de la cadence,0.0,1.0,0.0,1,1507.0,1507.0,79.0,,,,,,,,,
281,0,Editeur,éditeur,0.0,,0.0,0,10858.0,10858.0,49.0,1.0,,,,,,,,
161,0,Costumier,costumier,0.0,1.0,0.0,0,1507.0,1507.0,74.0,,,,,,,1.0,,"oeuvre de type ""costume de scène"" (en attente référentiel des oeuvres)"
1001,0,Acteur,acteur,1.0,,0.0,0,10852.0,10852.0,1001.0,1.0,,,,,,,,
1002,0,Arrangeur,arrangeur,0.0,1.0,0.0,1,10560.0,10853.0,40.0,1.0,,,,,,,Arrangement,
1003,0,Remixeur,remixeur,,,0.0,0,10857.0,10857.0,1003.0,1.0,,,,,,,,
1004,0,Disc Jockey,disc jockey,,,0.0,0,10855.0,10855.0,1004.0,1.0,,,,,,,,
1005,0,Photographe,photographe,0.0,,0.0,0,10854.0,10854.0,1005.0,1.0,,,,,,,,
