col0,col1,col2
PRKDC,MO000080193,DNA-PKcs-isoform1
GSK3B,MO000080970,GSK3beta-isoform2
TAB1,MO000081858,TAB1
CHEK1,MO000082710,Chk1-isoform1
PRMT5,MO000082834,SKB1-isoform1
PIAS2,MO000082840,PIAS2-alpha
PIAS2,MO000082846,PIAS2-beta
CSNK2B,MO000082901,CKII-beta
DCUN1D1,MO000083173,RP42
GTF2I,MO000083183,TFII-I-isoform2
GTF2I,MO000083184,TFII-I-isoform1
GTF2I,MO000083186,TFII-I-isoform3
GTF2I,MO000083187,TFII-I-isoform4
HUWE1,MO000083451,MULE-isoform1
HTT,MO000084581,huntingtin
IKBKG,MO000084601,IKK-gamma
CDC37,MO000084635,Hsp50
SIRT1,MO000084718,SIRT1-isoform1
SAE1,MO000085628,Aos1-isoform1
UBA2,MO000085632,SAE2-isoform1
SAE1:UBA2,MO000085634,Aos1-isoform1:SAE2-isoform1
PKM,MO000086947,Pkm2
UBE2N,MO000087811,Ubc13
UBE2N:UBE2V1,MO000087837,Uev1-isoform1:Ubc13
UBA1,MO000089081,E1-isoform1
RPS6KB1,MO000089506,p70S6K1
RICTOR,MO000090102,rictor-isoform1
CCNB1:CDK1,MO000092591,Cdk1-isoform1:cyclinB1-isoform1
SKP1:ZC3HC1,MO000093158,Skp1:NIPA
CUL1:RBX1:SKP1:ZC3HC1,MO000093695,Roc1:Cul-1:Skp1:NIPA
CDK6,MO000094063,Cdk6
PLK1,MO000096187,plk1
AKT2,MO000100964,AKT-2-isoform1
USP7,MO000102365,HAUSP-isoform1
CSNK1G1,MO000103308,CKI-gamma1-Isoform1L
UBA1,MO000103581,E1
NF2,MO000109174,Merlin-isoform1
NF2,MO000109175,Merlin-isoform2
NF2,MO000109176,Merlin-isoform3
MAPK8,MO000112402,JNK1
TFAP4,MO000116288,AP-4
STK11,MO000117253,LKB1-isoform1
UBA1,MO000119161,E1-isoform1
UBE2K,MO000119185,HIP2-isoform1
UBE2H,MO000119207,ube2h
SIRT2,MO000121628,SIRT2-isoform1
SIRT2,MO000121629,SIRT2
SIRT2,MO000121630,SIRT2-isoform2
TCF7L2,MO000125399,TCF-4-isoform8
TCF7L2,MO000125401,TCF-4-isoform10
RELA,MO000129437,RelA-p35
ARAF,MO000130269,A-Raf
NEK7,MO000133606,NIMA
DKK1,MO000134048,Dkk-1
TARDBP,MO000145171,TDP43
MAPK10,MO000153681,JNK3
CSNK2A1:CSNK2A2:CSKN2B,MO000157536,CKII-alpha:CKII-alpha2:CKII-beta
FMR1,MO000166164,FMRP
JUN,MO000167543,c-Jun
NLK,MO000168983,NLK
RNF4,MO000170234,RNF4
RAF1,MO000178581,Raf-1-isoform2
USP4,MO000193607,USP4-isoform1
ROMO1,MO000220202,ROMO1
MAPK9,MO000256146,JNK2-Alpha-1
MAP2K1,MO000256191,MEK1-isoform2
RELA,MO000257758,RelA-p65-isoform4
OGT,MO000281930,OGT
RELA,MO000332055,RelA-p65-delta2
MYC,MO000332988,c-Myc-isoform1
UBE2I,MO000481046,Ubc9
JUN,MO000483237,c-Jun
