col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Shelby,"13,173",420,3.20%,"12,489",862,6.90%,116.50%,19_165,19.0,2.0,4.0,,
Sioux,"31,589",461,1.50%,"32,525",690,2.10%,45.40%,19_167,19.0,2.0,4.0,,
Story,"79,981","1,541",1.90%,"80,145","3,258",4.10%,111.00%,19_169,19.0,2.0,4.0,,
Tama,"18,103",552,3.00%,"17,890","1,017",5.70%,86.40%,19_171,19.0,2.0,4.0,,
Taylor,"6,958",369,5.30%,"6,540",450,6.90%,29.70%,19_173,19.0,2.0,4.0,,
Union,"12,309",670,5.40%,"12,093","1,242",10.30%,88.70%,19_175,19.0,2.0,4.0,,
Van Buren,"7,809",372,4.80%,"7,836",544,6.90%,45.70%,19_177,19.0,2.0,4.0,,
Wapello,"36,051","3,139",8.70%,"36,010","5,122",14.20%,63.40%,19_179,19.0,2.0,4.0,,
Warren,"40,671",757,1.90%,"43,926","1,825",4.20%,123.20%,19_181,19.0,2.0,4.0,,
Washington,"20,670",672,3.30%,"21,529","1,237",5.70%,76.70%,19_183,19.0,2.0,4.0,,
Wayne,"6,730",472,7.00%,"6,542",597,9.10%,30.10%,19_185,19.0,2.0,4.0,,
Webster,"40,235","2,325",5.80%,"38,960","3,893",10.00%,72.90%,19_187,19.0,2.0,4.0,,
Winnebago,"11,723",324,2.80%,"11,216",661,5.90%,113.20%,19_189,19.0,2.0,4.0,,
Winneshiek,"21,310",359,1.70%,"21,263",682,3.20%,90.40%,19_191,19.0,2.0,4.0,,
Woodbury,"103,877","5,044",4.90%,"102,972","10,700",10.40%,114.00%,19_193,19.0,2.0,4.0,,
Worth,"7,909",129,1.60%,"7,698",360,4.70%,186.70%,19_195,19.0,2.0,4.0,,
Wright,"14,334",428,3.00%,"13,419",964,7.20%,140.60%,19_197,19.0,2.0,4.0,,
State,"2,926,324","124,395",4.30%,"2,982,085","229,456",7.70%,81.00%,,19.0,2.0,4.0,,
Rural,"496,961","17,309",3.50%,"486,214","28,851",5.90%,70.40%,,,,,,IA_Rural_Counties
Small Urban,"1,104,670","46,836",4.20%,"1,112,646","84,515",7.60%,79.20%,,,,,,IA_Urban_Counties
Metropolitan,"1,324,693","60,250",4.50%,"1,383,225","116,090",8.40%,84.50%,,,,,,IA_Metropolitan_Counties
United States,"281,421,906","17,194,000",6.10%,"299,398,484","26,672,000",8.90%,45.80%,,,,,US_National,
