col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Hancock,127,90,70.90%,108,85,78.70%,11.10%,19_041,19.0,2.0,4.0,,
Hardin,266,193,72.60%,193,153,79.30%,9.30%,19_042,19.0,2.0,4.0,,
Harrison,248,169,68.10%,185,147,79.50%,16.60%,19_043,19.0,2.0,4.0,,
Henry,279,205,73.50%,248,206,83.10%,13.00%,19_044,19.0,2.0,4.0,,
Howard,159,126,79.20%,126,106,84.10%,6.20%,19_045,19.0,2.0,4.0,,
Humboldt,144,117,81.30%,129,96,74.40%,-8.40%,19_046,19.0,2.0,4.0,,
Ida,106,83,78.30%,0,0,0.00%,-100.00%,19_047,19.0,2.0,4.0,,
Iowa,209,151,72.20%,186,151,81.20%,12.40%,19_048,19.0,2.0,4.0,,
Jackson,276,197,71.40%,218,149,68.30%,-4.20%,19_049,19.0,2.0,4.0,,
Jasper,423,282,66.70%,392,292,74.50%,11.70%,19_050,19.0,2.0,4.0,,
Jefferson,206,151,73.30%,101,79,78.20%,6.70%,19_051,19.0,2.0,4.0,,
Johnson,947,780,82.40%,"1,036",838,80.90%,-1.80%,19_052,19.0,2.0,4.0,,
Jones,257,193,75.10%,195,171,87.70%,16.80%,19_053,19.0,2.0,4.0,,
Keokuk,118,82,69.50%,118,97,82.20%,18.30%,19_054,19.0,2.0,4.0,,
Kossuth,200,143,71.50%,127,104,81.90%,14.50%,19_055,19.0,2.0,4.0,,
Lee,372,267,71.80%,351,246,70.10%,-2.40%,19_056,19.0,2.0,4.0,,
Linn,"2,305","1,752",76.00%,"2,406","1,939",80.60%,6.00%,19_057,19.0,2.0,4.0,,
Louisa,201,114,56.70%,164,114,69.50%,22.60%,19_058,19.0,2.0,4.0,,
Lucas,122,76,62.30%,94,69,73.40%,17.80%,19_059,19.0,2.0,4.0,,
Lyon,172,131,76.20%,116,93,80.20%,5.30%,19_119,19.0,2.0,4.0,,
Madison,241,182,75.50%,249,206,82.70%,9.60%,19_121,19.0,2.0,4.0,,
Mahaska,230,157,68.30%,201,156,77.60%,13.70%,19_123,19.0,2.0,4.0,,
Marion,454,331,72.90%,334,277,82.90%,13.80%,19_125,19.0,2.0,4.0,,
Marshall,481,328,68.20%,410,311,75.90%,11.20%,19_127,19.0,2.0,4.0,,
Mills,187,150,80.20%,182,145,79.70%,-0.70%,19_129,19.0,2.0,4.0,,
Mitchell,140,110,78.60%,112,95,84.80%,8.00%,19_131,19.0,2.0,4.0,,
Monona,73,60,82.20%,56,43,76.80%,-6.60%,19_133,19.0,2.0,4.0,,
Monroe,91,55,60.40%,84,57,67.90%,12.30%,19_135,19.0,2.0,4.0,,
Montgomery,144,105,72.90%,116,84,72.40%,-0.70%,19_137,19.0,2.0,4.0,,
Muscatine,559,421,75.30%,491,367,74.70%,-0.80%,19_139,19.0,2.0,4.0,,
O'Brien,194,166,85.60%,177,152,85.90%,0.40%,19_141,19.0,2.0,4.0,,
Osceola,77,62,80.50%,50,43,86.00%,6.80%,19_143,19.0,2.0,4.0,,
Page,194,124,63.90%,180,143,79.40%,24.30%,19_145,19.0,2.0,4.0,,
Palo Alto,130,104,80.00%,95,78,82.10%,2.60%,19_147,19.0,2.0,4.0,,
Plymouth,346,283,81.80%,301,256,85.00%,4.00%,19_149,19.0,2.0,4.0,,
Pocahontas,119,100,84.00%,21,14,66.70%,-20.70%,19_151,19.0,2.0,4.0,,
Polk,"4,238","2,903",68.50%,"4,524","3,451",76.30%,11.40%,19_153,19.0,2.0,4.0,,
Pottawattamie,"1,158",736,63.60%,"1,042",774,74.30%,16.90%,19_155,19.0,2.0,4.0,,
Poweshiek,240,188,78.30%,197,159,80.70%,3.00%,19_157,19.0,2.0,4.0,,
Ringgold,65,51,78.50%,52,39,75.00%,-4.40%,19_159,19.0,2.0,4.0,,
Sac,147,110,74.80%,200,161,80.50%,7.60%,19_161,19.0,2.0,4.0,,
Scott,"1,954","1,229",62.90%,"1,831","1,338",73.10%,16.20%,19_163,19.0,2.0,4.0,,
Shelby,152,128,84.20%,108,90,83.30%,-1.00%,19_165,19.0,2.0,4.0,,
Sioux,322,253,78.60%,306,256,83.70%,6.50%,19_167,19.0,2.0,4.0,,
Story,819,683,83.40%,762,643,84.40%,1.20%,19_169,19.0,2.0,4.0,,
Tama,207,154,74.40%,187,131,70.10%,-5.80%,19_171,19.0,2.0,4.0,,
Taylor,73,45,61.60%,67,55,82.10%,33.20%,19_173,19.0,2.0,4.0,,
Union,152,97,63.80%,114,87,76.30%,19.60%,19_175,19.0,2.0,4.0,,
Van Buren,90,55,61.10%,70,61,87.10%,42.60%,19_177,19.0,2.0,4.0,,
Wapello,484,289,59.70%,394,281,71.30%,19.40%,19_179,19.0,2.0,4.0,,
Warren,559,429,76.70%,628,550,87.60%,14.10%,19_181,19.0,2.0,4.0,,
Washington,282,226,80.10%,260,213,81.90%,2.20%,19_183,19.0,2.0,4.0,,
Wayne,98,67,68.40%,47,36,76.60%,12.00%,19_185,19.0,2.0,4.0,,
Webster,393,254,64.60%,261,174,66.70%,3.10%,19_187,19.0,2.0,4.0,,
Winnebago,212,143,67.50%,163,131,80.40%,19.10%,19_189,19.0,2.0,4.0,,
Winneshiek,234,194,82.90%,197,182,92.40%,11.40%,19_191,19.0,2.0,4.0,,
Woodbury,"1,252",788,62.90%,"1,149",826,71.90%,14.20%,19_193,19.0,2.0,4.0,,
Worth,75,57,76.00%,22,20,90.90%,19.60%,19_195,19.0,2.0,4.0,,
Wright,205,142,69.30%,177,138,78.00%,12.60%,19_197,19.0,2.0,4.0,,
State,"35,138","25,190",71.70%,"31,981","24,853",77.70%,8.40%,,19.0,2.0,4.0,,
Rural,"6,304","4,644",73.70%,"4,947","3,901",78.90%,7.00%,,,,,,IA_Rural_Counties
Small Urban,"14,030","10,295",73.40%,"12,136","9,550",78.70%,7.20%,,,,,,IA_Urban_Counties
Metropolitan,"14,804","10,251",69.20%,"14,898","11,402",76.50%,10.50%,,,,,,IA_Metropolitan_Counties
United States*,,,60.00%,,,60.00%,0.00%,,,,,US_National,
