col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
Schatz,Brian,D,HI,-1,-1,1,-1,1,-1,1,-1,1,1,1,0,,
Schumer,Chuck,D,NY,-3,-4,-1,-1,-1,-1,1,-3,1,1,3,4,,
Shaheen,Jeanne,D,NH,-1,-1,1,-1,1,-1,1,3,1,1,1,1,,
Stabenow,Debbie,D,MI,-1,-3,-2,-3,1,-1,1,3,1,1,1,4,,
Tester,Jon,D,MT,-1,-1,1,1,3,-1,1,3,1,1,1,2,,
Udall,Tom,D,NM,-3,-1,-1,-1,1,-1,1,-1,1,1,1,1,,
Van Hollen,Chris,D,MD,-1,-1,-3,-1,1,-1,1,-1,1,1,1,1,,
Warner,Mark,D,VA,3,-1,1,1,1,-1,1,4,1,1,1,2,,
Warren,Elizabeth,D,MA,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,0,,
Whitehouse,Sheldon,D,RI,-1,-1,-1,-1,1,-1,1,-3,-1,1,1,1,,
Wyden,Ron,D,OR,-1,-1,-1,-1,3,-1,1,-1,-1,1,1,1,,
King,Angus,I,ME,1,-1,1,1,1,-1,1,1,1,1,1,0,,
Sanders,Bernie,I,VT,-1,1,-1,-1,-1,-1,1,-3,-1,1,1,1,,
Alexander,Lamar,R,TN,3,2,2,1,1,3,1,4,1,1,3,6,,
Barrasso,John,R,WY,4,1,1,1,1,1,1,2,1,1,1,2,,
Blunt,Roy,R,MO,4,1,1,3,1,3,1,4,1,1,3,5,,
Boozman,John,R,AR,3,2,2,1,1,3,1,2,1,1,1,5,,
Burr,Richard,R,NC,3,1,3,3,1,1,1,4,1,3,3,6,,
Capito,Shelley Moore,R,WV,3,4,4,1,3,1,1,4,1,1,1,5,,
Cassidy,Bill,R,LA,3,2,20,3,3,1,1,4,1,1,1,6,,
Cochran,Thad,R,MS,3,2,2,1,3,1,1,4,1,1,1,5,,
Collins,Susan,R,ME,3,1,1,1,1,-3,1,4,1,1,1,3,,
Corker,Bob,R,TN,3,4,4,1,1,1,1,2,1,3,1,5,,
Cornyn,John,R,TX,4,1,4,1,1,3,1,2,1,1,1,4,,
Cotton,Tom,R,AR,3,2,4,1,1,1,1,4,1,1,1,4,,
Crapo,Michael,R,ID,4,3,4,1,3,1,1,3,1,1,3,6,,
Cruz,Ted,R,TX,4,1,1,1,1,1,1,1,1,2,1,2,,
Daines,Steve,R,MT,3,1,1,1,1,3,1,2,1,1,1,3,,
Enzi,Michael,R,WY,3,1,1,1,1,1,1,4,1,1,1,2,,
Ernst,Joni,R,IA,3,1,1,1,1,1,1,4,1,1,1,2,,
Fischer,Deb,R,NE,3,1,1,1,1,1,1,1,1,1,1,1,,
Flake,Jeff,R,AZ,3,1,1,1,1,1,1,1,0,1,1,1,,
Gardner,Cory,R,CO,4,1,1,1,1,1,1,4,1,1,1,2,,
Graham,Lindsey,R,SC,3,2,2,1,1,1,1,2,1,3,3,6,,
Grassley,Chuck,R,IA,3,3,1,3,4,2,1,4,1,1,3,7,,
Hatch,Orrin,R,UT,3,3,3,1,3,3,1,3,1,1,3,7,,
Heller,Dean,R,NV,3,1,3,1,1,1,1,3,1,3,1,4,,
Hoeven,John,R,ND,3,1,1,1,1,1,1,4,1,1,1,2,,
Inhofe,James,R,OK,4,1,2,1,1,1,1,3,1,1,1,3,,
Isakson,Johnny,R,GA,3,1,3,0,2,1,1,3,2,3,1,6,,
Johnson,Ron,R,WI,3,1,3,1,1,1,1,4,1,1,1,3,,
Kennedy,John,R,LA,3,2,2,1,1,3,1,4,1,1,1,5,,
Lankford,James,R,OK,3,1,1,1,1,1,1,3,1,1,1,2,,
Lee,Mike,R,UT,3,1,1,1,1,1,1,1,1,2,1,2,,
McCain,John,R,AZ,3,1,40,1,2,1,1,4,1,1,3,5,,
McConnell,Mitch,R,KY,4,1,2,1,40,1,1,2,1,3,1,5,,
Moran,Jerry,R,KS,3,1,1,1,1,1,1,4,1,1,1,2,,
Murkowski,Lisa,R,AK,4,1,1,1,1,-1,1,4,1,1,3,3,,
Paul,Rand,R,KY,4,1,2,1,2,1,1,4,1,1,1,4,,
Perdue,David,R,GA,3,1,1,1,1,1,1,4,20,1,1,2,,
Portman,Rob,R,OH,3,1,3,1,1,2,1,4,1,1,1,4,,
Risch,Jim,R,ID,4,1,2,1,1,1,1,1,1,1,1,2,,
Roberts,Pat,R,KS,3,1,3,1,1,3,1,4,1,1,1,4,,
Rounds,Mike,R,SD,3,1,1,1,1,3,1,3,1,1,1,3,,
Rubio,Marco,R,FL,3,1,4,1,3,3,1,4,1,1,1,5,,
Sasse,Ben,R,NE,3,1,1,1,1,1,1,2,1,1,1,2,,
Scott,Tim,R,SC,3,2,2,1,1,4,1,4,1,1,1,5,,
Sessions,Jeff,R,AL,3,0,1,0,3,1,0,30,0,1,1,3,,
Shelby,Richard,R,AL,3,1,3,1,3,1,1,4,1,3,3,6,,
Strange,Luther,R,AL,0,1,1,1,0,0,1,2,1,1,1,1,,
Sullivan,Dan,R,AK,3,1,1,1,1,1,1,4,1,1,1,2,,
Thune,John,R,SD,3,1,1,3,1,3,1,4,1,1,3,5,,
Tillis,Thom,R,NC,3,1,1,1,1,1,1,4,1,1,1,2,,-1.0
Toomey,Pat,R,PA,3,3,1,1,1,4,1,4,1,1,1,4,,
Wicker,Roger,R,MS,3,2,2,1,1,1,1,2,1,1,1,4,,
Young,Todd,R,IN,3,1,1,1,1,3,1,1,1,1,1,2,,
