col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27
2181,27.2987807067424,9.07663157419156,390.083333333333,420.083333333333,19222171.3726245,741,1,1,12,0,0,0,0,0,91,91,91,91,91,0,91,0,1,0,0,0,1
2258,27.6127332554218,8.97239859113345,382.333333333333,412.333333333333,19243801.7349036,810,1,1,12,0,0,0,0,0,127,127,127,127,127,0,127,0,1,0,0,0,1
2260,27.5076945162239,8.92892450685973,385.333333333333,415.333333333333,31673304.294364,812,1,1,12,0,0,0,0,0,126,126,126,126,126,0,126,0,1,0,0,0,1
2375,26.9277139342861,9.14114124188492,403.316666333333,433.316666333333,14379351.7112163,916,1,1,12,0,0,0,0,0,60,60,60,60,60,0,60,0,1,0,0,0,1
2444,27.5920143574892,9.02078550690796,378.833333333333,408.833333333333,21293499.9939022,979,1,1,12,0,0,0,0,0,93,93,93,93,93,0,93,0,1,0,0,0,1
2446,27.6458011942081,8.95265514607143,382.333333333333,412.333333333333,19943213.895741,980,1,1,12,0,0,0,0,0,127,127,127,127,127,0,127,0,1,0,0,0,1
86,27.6281083789023,9.00110888602384,378.333333333333,408.333333333333,18008414.012018,1075,1,1,12,0,0,0,0,0,94,94,94,94,94,0,94,0,1,0,0,0,1
146,27.4617710937097,9.02415723693674,385.583333333333,415.583333333333,16491721.1078093,1129,1,1,12,0,0,0,0,0,92,92,92,92,92,0,92,0,1,0,0,0,1
173,27.2985977334937,9.03901893085607,392.0,422.0,20162828.5197027,1153,1,1,12,0,0,0,0,0,91,91,91,91,91,0,91,0,1,0,0,0,1
174,27.3127365210997,8.9237818021343,393.249998333333,423.249998333333,26158853.9649538,1154,1,1,12,0,0,0,0,0,124,124,124,124,124,0,124,0,1,0,0,0,1
249,27.0800287368591,9.09451005269358,405.316666333333,435.316666333333,20828974.1222325,1221,1,1,12,0,0,0,0,0,88,88,88,88,88,0,88,0,1,0,0,0,1
675,27.3290750541992,9.01768470277819,392.333333333333,422.333333333333,17279072.9821481,1605,1,1,12,0,0,0,0,0,91,91,91,91,91,0,91,0,1,0,0,0,1
872,27.4006312418325,9.00518403156881,390.666666666667,420.666666666667,27311606.1346201,1783,1,1,12,0,0,0,0,0,92,92,92,92,92,0,92,0,1,0,0,0,1
873,27.5159694011358,9.01415530184751,383.75,413.75,22195765.7651592,1784,1,1,12,0,0,0,0,0,93,93,93,93,93,0,93,0,1,0,0,0,1
874,27.4073251723273,8.90808828171116,385.0,415.0,25446093.5755251,1785,1,1,12,0,0,0,0,0,125,125,125,125,125,0,125,0,1,0,0,0,1
1095,27.3751616873567,8.75557055147444,395.0,425.0,24933009.6323823,1984,1,1,12,0,0,0,0,0,198,198,198,198,198,0,198,0,1,0,0,0,1
1162,27.4327837880696,8.88321929848713,381.333333333333,411.333333333333,23579861.0377384,2043,1,1,12,0,0,0,0,0,161,161,161,161,161,0,161,0,1,0,0,0,1
1163,27.1960169333118,8.8290995187534,415.333333333333,445.333333333333,33665114.7444952,2044,1,1,12,0,0,0,0,0,158,158,158,158,158,0,158,0,1,0,0,0,1
1263,27.4107076480044,8.93792365991829,386.666666666667,416.666666666667,24930350.7387543,2134,1,1,12,0,0,0,0,0,125,125,125,125,125,0,125,0,1,0,0,0,1
1264,27.4333766176448,9.00034293713679,387.333333333333,417.333333333333,20578442.1741279,2135,1,1,12,0,0,0,0,0,92,92,92,92,92,0,92,0,1,0,0,0,1
1536,26.7477084884127,9.12138487445913,411.0,441.0,25378445.4484794,2380,1,1,12,0,0,0,0,0,58,58,58,58,58,0,58,0,1,0,0,0,1
