col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
AL,91.7,106.7,113.8,108.8,132.6,120.1,92.0,71.9,89.8,77.2,0.0,0.0,112.5,81.0,81.8,107.2,213.2,187.3,0.0
LA,761.1,586.0,647.7,596.5,804.4,529.2,643.3,650.9,586.3,540.8,469.9,729.6,1091.1,1306.6,1366.7,2590.1,2645.7,3130.5,4201.6
DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,780.3,980.8,1109.1,1586.3,1398.4,1620.5,2020.0,2493.0,3175.6,4240.6,3362.1,3861.3,3960.7,3497.4,2975.2,3720.6,3734.9,3965.6,4149.8
MI,0.0,0.0,0.0,0.0,36.7,0.0,41.4,69.4,118.6,166.4,83.2,44.0,42.9,36.1,12.9,8.7,7.5,40.9,33.8
ME,19.5,37.0,116.2,164.8,115.4,229.4,257.6,269.5,323.5,364.0,404.3,660.6,447.5,468.1,576.7,708.4,833.4,1103.4,1072.0
KS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2,122.7,47.7,131.1,42.0,45.6,23.5,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,320.3,358.3,442.7,365.4,409.8,235.4,153.3,426.9,375.9,413.5,510.7,891.0,947.7,1175.0,730.0,1033.1,1015.7,1134.2,1435.2
TN,0.0,0.0,1.7,7.2,10.1,0.0,0.0,0.0,11.2,42.7,29.7,71.1,59.4,22.4,20.3,118.2,14.9,13.5,20.9
FL,868.7,884.3,763.9,277.8,154.7,187.5,359.1,513.5,909.2,2069.9,1963.2,2931.3,4467.6,5839.3,3958.6,4167.9,3613.2,3888.2,4037.8
ND,0.0,0.2,0.0,0.0,0.0,35.4,14.8,0.0,3.1,0.0,6.2,16.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,0.0,20.2,0.0,17.2,21.6,24.5,21.8,21.2,51.0,65.4,91.2,13.7,17.1,14.4,0.0,87.3,0.0,0.0,77.4
NJ,1557.8,1275.0,1504.6,1206.0,1528.5,1468.7,1243.6,1607.9,963.6,1366.4,1419.7,2200.4,1709.7,1362.2,1252.3,1638.1,1578.6,1500.8,1862.7
IA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.1,7.0,26.0,28.3,0.0,0.0,0.0,0.0,8.1,5.3
MO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.3,8.0,2.4,2.0,0.0,0.0,0.0,5.6
OK,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,21.9,45.3,0.0,24.6,0.0,0.0,0.0,6.8,0.0
MA,68.9,119.6,156.5,127.1,75.1,106.0,108.2,156.4,221.3,461.2,522.1,727.8,814.9,1157.0,915.0,1099.2,1502.1,977.7,1559.4
MS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,20.4,102.3,293.2,172.2,0.0,394.2,386.8,446.1,424.2
UT,0.0,0.0,0.0,0.0,0.0,0.0,45.1,40.4,55.3,64.2,0.0,0.0,0.0,56.2,0.0,0.0,0.0,1.9,3.2
WY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,45.2,31.9,27.9,36.0,49.5,85.4,95.0,100.5,215.7,193.5,386.9,468.6,206.5,203.4,123.5,315.2,367.9
SD,0.0,0.0,0.0,0.7,0.8,0.9,2.2,3.8,2.9,3.6,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,7.9,0.0,0.0,2.3,0.0,0.0,0.0
VA,39.0,0.0,72.5,216.4,223.5,125.2,133.0,132.7,135.7,150.8,191.4,260.6,311.3,412.6,628.5,1040.0,714.3,582.8,840.2
WV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,0.0,0.0
CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA,0.0,186.8,290.4,0.0,0.0,25.0,0.0,32.9,57.4,129.3,203.9,340.2,0.0,0.0,221.0,274.0,225.8,226.6,248.5
CT,0.0,19.0,0.0,0.0,0.0,0.0,12.5,17.6,35.1,138.7,102.1,319.8,250.5,309.9,128.0,118.1,117.0,122.3,285.3
TX,2226.4,2216.5,1672.6,1265.1,1187.8,1261.0,1679.2,1986.8,2442.0,2479.0,2404.5,2191.7,1976.2,2018.0,2062.1,2027.5,1907.0,2070.0,2444.4
HI,1031.8,1046.2,972.2,1125.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.3
