col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
14,403837,4,08CBCF0FF0517957E053C016A9C3AA72,2014-11-26 23:49:39,13670081,L253078_SAP000_B056_P000_bf.tar.gz,MoM,Pulsar pipeline output,PULP,L253078_SAP000_B056_P000_bf.tar_5b6eb467.gz,,256,1,449426,LOTAAS-P0547A/PULP,MoM,2016-05-15 00:00:00,unknown,unknown,PulpDataProduct
15,403837,4,08CBFBDBFC900BFEE053C016A9C3451E,2014-11-27 00:02:10,13670110,L253078_SAP001_B011_P000_bf.tar.gz,MoM,Pulsar pipeline output,PULP,L253078_SAP001_B011_P000_bf.tar_8dd079ca.gz,,256,1,449426,LOTAAS-P0547A/PULP,MoM,2016-05-15 00:00:00,unknown,unknown,PulpDataProduct
16,403837,4,08CBFC1F3A8B0C01E053C016A9C3362B,2014-11-27 00:02:15,13670112,L253078_SAP001_B014_P000_bf.tar.gz,MoM,Pulsar pipeline output,PULP,L253078_SAP001_B014_P000_bf.tar_6631fd5c.gz,,256,1,449426,LOTAAS-P0547A/PULP,MoM,2016-05-15 00:00:00,unknown,unknown,PulpDataProduct
17,403837,4,08CBFD1183450C69E053C016A9C3EB37,2014-11-27 00:02:30,13670108,L253078_SAP001_B009_P000_bf.tar.gz,MoM,Pulsar pipeline output,PULP,L253078_SAP001_B009_P000_bf.tar_e6b02a0d.gz,,256,1,449426,LOTAAS-P0547A/PULP,MoM,2016-05-15 00:00:00,unknown,unknown,PulpDataProduct
18,403837,4,08CBFD45A7250C8EE053C016A9C3F6D8,2014-11-27 00:02:34,13670113,L253078_SAP001_B015_P000_bf.tar.gz,MoM,Pulsar pipeline output,PULP,L253078_SAP001_B015_P000_bf.tar_a790c7d5.gz,,256,1,449426,LOTAAS-P0547A/PULP,MoM,2016-05-15 00:00:00,unknown,unknown,PulpDataProduct
19,403837,4,08CBFD7293CB0CF0E053C016A9C3A8BE,2014-11-27 00:02:37,13670111,L253078_SAP001_B013_P000_bf.tar.gz,MoM,Pulsar pipeline output,PULP,L253078_SAP001_B013_P000_bf.tar_dd071725.gz,,256,1,449426,LOTAAS-P0547A/PULP,MoM,2016-05-15 00:00:00,unknown,unknown,PulpDataProduct
20,403837,4,08CBFF3FB92E0DE4E053C016A9C34950,2014-11-27 00:03:07,13670109,L253078_SAP001_B010_P000_bf.tar.gz,MoM,Pulsar pipeline output,PULP,L253078_SAP001_B010_P000_bf.tar_ee8f53c5.gz,,256,1,449426,LOTAAS-P0547A/PULP,MoM,2016-05-15 00:00:00,unknown,unknown,PulpDataProduct
21,403837,4,08CCC1A85F885A1DE053C016A9C3ED77,2014-11-27 00:57:28,13669819,L253080_SAP000_B014_P000_bf.tar.gz,MoM,Pulsar pipeline output,PULP,L253080_SAP000_B014_P000_bf.tar_91dddd91.gz,,256,1,449431,LOTAAS-P0640A/PULP,MoM,2016-05-15 00:00:00,unknown,unknown,PulpDataProduct
22,403837,4,08CCC1D10C435A21E053C016A9C3C8BB,2014-11-27 00:57:31,13669834,L253080_SAP000_B029_P000_bf.tar.gz,MoM,Pulsar pipeline output,PULP,L253080_SAP000_B029_P000_bf.tar_bdbe294f.gz,,256,1,449431,LOTAAS-P0640A/PULP,MoM,2016-05-15 00:00:00,unknown,unknown,PulpDataProduct
23,403837,4,08CCC5FD65B75BABE053C016A9C30D7E,2014-11-27 00:58:41,13670192,L253078_SAP002_B021_P000_bf.tar.gz,MoM,Pulsar pipeline output,PULP,L253078_SAP002_B021_P000_bf.tar_4257d0d9.gz,,256,1,449426,LOTAAS-P0547A/PULP,MoM,2016-05-15 00:00:00,unknown,unknown,PulpDataProduct
24,403837,4,08CCC688C0775BDEE053C016A9C309B8,2014-11-27 00:58:50,13669821,L253080_SAP000_B016_P000_bf.tar.gz,MoM,Pulsar pipeline output,PULP,L253080_SAP000_B016_P000_bf.tar_6f382957.gz,,256,1,449431,LOTAAS-P0640A/PULP,MoM,2016-05-15 00:00:00,unknown,unknown,PulpDataProduct
25,403837,4,08CCC6A5F79B5BFDE053C016A9C3B49F,2014-11-27 00:58:52,13669825,L253080_SAP000_B020_P000_bf.tar.gz,MoM,Pulsar pipeline output,PULP,L253080_SAP000_B020_P000_bf.tar_2501f357.gz,,256,1,449431,LOTAAS-P0640A/PULP,MoM,2016-05-15 00:00:00,unknown,unknown,PulpDataProduct
