col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
23,girl01(어린아이),30.0,-0.4,0.0,0.08,0.0,2.2,0.0,t,f,t,t,4.0,0.02,0.85
24,fepee (거대 페피와 중간 사이즈),30.0,-0.9,0.0,0.0,0.0,6.5,0.0,t,f,t,t,4.0,0.02,0.85
25,npc_chef01 (뚱뚱한 아주머니),30.0,-0.33,0.0,-0.15,0.0,2.2,0.0,t,f,t,t,4.0,0.02,0.85
26,중간 사이즈(기계),30.0,-0.5,0.0,0.01,0.0,6.5,0.0,t,f,t,t,4.0,0.02,0.85
27,narayana_female(나라야나 여자),30.0,-0.42,0.0,0.04,0.0,3.9,0.0,t,f,t,t,4.0,0.02,0.85
28,wereshark_spear_knight(상어 인간),30.0,-0.9,0.0,-0.2,0.0,6.5,0.0,t,f,t,t,4.0,0.02,0.85
29,공중부유형,30.0,-0.42,0.0,0.35,0.0,3.5,0.0,t,f,t,t,4.0,0.02,0.85
30,orc_shaman(오크),30.0,-0.6,0.0,0.85,0.0,5.6,0.0,t,f,t,t,4.0,0.02,0.85
31,"ogre_porter(오우거,용아병)",30.0,-0.9,0.0,-0.15,0.0,6.5,0.0,t,f,t,t,4.0,0.02,0.85
32,mandragora(만드라고라),30.0,-0.52,0.0,0.27,0.0,4.1,0.0,t,f,t,t,4.0,0.02,0.85
33,gorilla_snakecatcher(고릴라),30.0,-0.9,0.0,-0.28,0.0,6.5,0.0,t,f,t,t,4.0,0.02,0.85
34,fepee(페피),30.0,-0.41,0.0,0.3,0.0,2.6,0.0,t,f,t,t,4.0,0.02,0.85
35,woodgiant_silent(나무거인),30.0,-1.0,0.0,-0.5,0.0,11.5,0.0,t,f,t,t,4.0,0.02,0.85
36,minotaurs_bone_spearman(미노타우르스),30.0,-0.9,0.0,-0.65,0.0,6.5,0.0,t,f,t,t,4.0,0.02,0.85
37,doodling_warrior (두들링),30.0,-0.5,0.0,0.23,0.0,3.8,0.0,t,f,t,t,4.0,0.02,0.85
38,juggernaut_warrior (저거너트),30.0,-1.0,0.0,-0.3,0.0,11.5,0.0,t,f,t,t,4.0,0.02,0.85
39,nuian_male_ghost(유령),30.0,-0.4,0.0,0.05,0.0,2.3,0.0,t,f,f,f,4.0,0.02,0.85
40,hariharan_male_ghost(유령),30.0,-0.33,0.0,-0.15,0.0,2.2,0.0,t,f,f,f,4.0,0.02,0.85
41,ferre_male_ghost(유령),30.0,-0.4,0.0,0.05,0.0,2.5,0.0,t,f,f,f,4.0,0.02,0.85
42,child_ghost(아이 유령),30.0,-0.4,0.0,0.08,0.0,2.2,0.0,t,f,f,f,4.0,0.02,0.85
43,공중부유형_유령,30.0,-0.42,0.0,0.35,0.0,3.5,0.0,t,f,f,f,4.0,0.02,0.85
44,거대한 유령,30.0,-1.0,0.0,-0.5,0.0,11.5,0.0,t,f,f,f,4.0,0.02,0.85
45,seafolk_female(인어여자),30.0,-0.2,0.0,0.05,0.0,2.5,0.0,t,f,t,t,4.0,0.02,0.85
46,seafolk_male(인어남자),30.0,-0.2,0.0,0.1,0.0,2.3,0.0,t,f,t,t,4.0,0.02,0.85
47,nymph(요정_1.5배크기),30.0,-0.4,0.0,0.13,0.0,2.7,0.0,t,f,t,t,4.0,0.02,0.85
48,nymph(요정),30.0,-0.4,0.0,0.11,0.0,2.5,0.0,t,f,t,t,4.0,0.02,0.85
49,animals(길죽한 작은 동물),30.0,-0.39,0.0,0.42,0.0,2.2,0.0,t,f,t,t,4.0,0.02,0.85
50,hariharan_female_ghost(유령),30.0,-0.33,0.0,-0.22,0.0,2.2,0.0,t,f,f,f,4.0,0.02,0.85
51,elf_male_ghost(유령),30.0,-0.2,0.0,-0.14,0.0,2.3,0.0,t,f,f,f,4.0,0.02,0.85
