col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24
is_active,fields.screensaveruser,auth_user,,Data Access,42,,True,True if the user is currently active and may log in to the system,Can Log In,True,,[l;d],[c;u],boolean,,{ 'group': 'Data Access' },,,,,,,3.0,TRUE
is_staff,fields.screensaveruser,auth_user,,Data Access,43,,True,For information purposes only - permissions are granted using UserGroups,Is Staff,True,,[d],[c;u],boolean,,{ 'group': 'Data Access' },,,,,,[readEverythingAdmin],,TRUE
is_superuser,fields.screensaveruser,auth_user,,Data Access,44,,True,User has all permissions on the system,Is Super User,True,,[d],[c;u],boolean,,{ 'group': 'Data Access' },,,,,,[superusers],,TRUE
lab_member_ids,fields.screensaveruser,custom,,Lab,45,,True,Lab member Screensaver user IDs,Lab Members,True,,[api],,list,link,{ 'hrefTemplate': ',,,,,,,,
lab_member_names,fields.screensaveruser,custom,,Lab,46,,True,Lab member name(s),Lab Member Name(s),True,,[api],,list,,,,,,,,,1.0,
lab_member_emails,fields.screensaveruser,custom,,Lab,47,,True,Lab member email(s),Lab Member Email(s),True,,[api],,list,,,,,,,,,1.0,
permissions,fields.user,,,Data Access,48,,True,Permissions assigned directly to the user,User Permission(s),True,,[api],[c;u],list,,,multiselect2,,,,,[readEverythingAdmin],,TRUE
usergroups,fields.user,,,Data Access,49,,True,Groups that the user belongs to,User Groups,True,,[api],[c;u],list,link,{ 'hrefTemplate': ',,,,,,,,
all_permissions,fields.user,,,Data Access,50,,True,"Combined permissions assigned either to the user, or to the group",All Permissions,True,,[api],,list,link,,,,,,,[readEverythingAdmin],,TRUE
date_created,fields.screensaveruser,,,,51,,True,The date the user's account was first recorded in Screensaver,Date Recorded,True,,[l;d],,date,,,,,,,,[readEverythingAdmin],,TRUE
