col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30
35219,JP-46,鹿児島県,大隅地方,曽於,志布志市,,,,,,,,,,,,,,,,,,1.0,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35220,JP-46,鹿児島県,大隅地方,曽於,大崎町,,,,,,,,,,,,,,,,,,1.0,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35221,JP-46,鹿児島県,大隅地方,肝属,鹿屋市,,,,,,,,,,,,,,,,,,1.0,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35222,JP-46,鹿児島県,大隅地方,肝属,垂水市,,,,,,,,,,,,,,,,,,1.0,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35223,JP-46,鹿児島県,大隅地方,肝属,東串良町,,,,,,,,,,,,,,,,,,1.0,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35224,JP-46,鹿児島県,大隅地方,肝属,錦江町,,,,,,,,,,,,,,,,,,1.0,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35225,JP-46,鹿児島県,大隅地方,肝属,南大隅町,,,,,,,,,,,,,,,,,,1.0,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35226,JP-46,鹿児島県,大隅地方,肝属,肝付町,,,,,,,,,,,,,,,,,,1.0,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35227,JP-46,鹿児島県,種子島・屋久島地方,種子島地方,西之表市,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35228,JP-46,鹿児島県,種子島・屋久島地方,種子島地方,三島村,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35229,JP-46,鹿児島県,種子島・屋久島地方,種子島地方,中種子町,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35230,JP-46,鹿児島県,種子島・屋久島地方,種子島地方,南種子町,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35231,JP-46,鹿児島県,種子島・屋久島地方,屋久島地方,屋久島町,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35232,JP-46,鹿児島県,奄美地方,北部,奄美市,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35233,JP-46,鹿児島県,奄美地方,北部,大和村,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35234,JP-46,鹿児島県,奄美地方,北部,宇検村,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35235,JP-46,鹿児島県,奄美地方,北部,瀬戸内町,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35236,JP-46,鹿児島県,奄美地方,北部,龍郷町,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35237,JP-46,鹿児島県,奄美地方,北部,喜界町,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35238,JP-46,鹿児島県,奄美地方,南部,徳之島町,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35239,JP-46,鹿児島県,奄美地方,南部,天城町,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35240,JP-46,鹿児島県,奄美地方,南部,伊仙町,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35241,JP-46,鹿児島県,奄美地方,南部,和泊町,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35242,JP-46,鹿児島県,奄美地方,南部,知名町,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35243,JP-46,鹿児島県,奄美地方,南部,与論町,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
35244,JP-46,鹿児島県,奄美地方,十島村,十島村,,,,,,,,,,,,,,,,,,,,,,,,2021-02-24T09:20,https://www.jma.go.jp/jp/warn/352_table.html
