col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21
R11,100k,RESISTOR0805-RES,0805,Resistor,,,,,,,,,,,,,,,,,
R12,100,RESISTOR0805-RES,0805,Resistor,,,,,,,,,,,,,,,,,
R13,100k,RESISTOR0805-RES,0805,Resistor,,,,,,,,,,,,,,,,,
R14,100k,RESISTOR0805-RES,0805,Resistor,,,,,,,,,,,,,,,,,
S2,B3F-4000,40-XX-ROUND,B3F-40XX-ROUND,OMRON SWITCH,,,,,,,,,,,,,,,,,
SW2,MF-SW-TACT-6MM,TACT_6MM,TACT6MM,Library:  MF_Switches,YES,,,MF-SW-TACT-6MM,,,,1.0,,,,,https://factory.macrofab.com/part/MF-SW-TACT-6MM,MF-SW-TACT-6MM,,,
U1,TMP36GRTZ,TMP36GRTZ-REEL7,RJ_5,,,TMP36GRTZREEL7,,,,,,,,,,,,,Analog Devices Inc,,
U2,TPL5010,TPL5010,TSOT-23,This is a TI Ultra-Low-Power External watchdog.,,,,,,,,,,,,,,,,,
U3,MB85RC64,MB85RC128PNF-G-JNE1,SOIC127P600X175-8N,Memory FRAM,,,,MB85RC128PNF-G-JNE1,1831995.0,93R5161,SO-8,,,,FUJITSU,,,,,,
U7,NAND,4093DT,MC14093B-TSSOP14,Quad 2-input NAND schmitt trigger,,,,,,,,,,,,,,,,,
V1,VC080505C150DP ,VARISTOR,0805,,,,,,,,,,,,,,,,,,
V2,VC080505C150DP ,VARISTOR,0805,,,,,,,,,,,,,,,,,,
V3,VC080505C150DP ,VARISTOR,0805,,,,,,,,,,,,,,,,,,
