col0,col1,col2,col3,col4
35,Adaptée à la situation de chômage de masse,Il est temps de remettre en question le modèle économique basé sur le plein emploi et que l'homme se réaccapare sa vie en développant des activités non marchandes,2,
36,Adaptée à la situation de fin du travail,,2,
37,Adaptée à la robotisation du travail,,2,
38,Adaptée à l'exigence de flexibilité de la main-d'œuvre,,2,
39,Adaptée à la situation de « travail invisible »,,2,
40,Adaptée au capitalisme cognitif,,2,
41,Un financement irréaliste,,2,
42,On a dit de même pour les systèmes des retraites et d'assurance maladie,"Il y a quelques siècles, presque personne n'aurait cru que le suffrage universel ou les systèmes de sécurité sociale comme ceux que nous avons aujourd'hui seraient possibles. Pourtant, nous y sommes. Il n'y a aucun obstacle insurmontable à l'introduction d'un revenu de base global.",3,
43,Des modèles réalistes de financement,,3,
44,Financement mensuel et non annuel couplé avec la taxe de financement,"D'après une association américaine, un prélèvement de 40 % couplé avec un revenu universel de 1000 $ sera financé (30 % pour 750€). Le fait de coupler le prélèvement avec le RU lui-même permet de limiter l'échange d'argent et de le bloquer dans le système.",2,
45,Un désastre économique,,2,
46,Une déconnexion entre revenu et travail,,2,
47,Un non-sens économique,"Détacher le revenu du travail n'a pas de sens car le travail est le seul producteur de richesse,  le seul producteur de valeur économique ; donc il y a forcément un lien entre le travail et le salaire",2,
48,Un principe immoral,,2,
49,Un risque d'immigration massive,,2,
50,L'immigration est source de richesse,"Elle participe au développement économique du pays d'accueil comme des pays d'origine. Sans immigration, le développement des sciences et des arts n'aurait pas non plus été ce qu'il est aujourd'hui",3,
51,Tout dépend des conditions d'accès au revenu de base,"être citoyen de la communauté politique, nationale ou supranationale, où se trouverait ouvert un tel droit au revenu. Les résidents permanents étrangers ne bénéficieraient pas de l’Allocation universelle",3,
52,Une accentuation de la marchandisation,,2,
53,Un mauvais combat politique,,2,
54,Une mesure à l'encontre de diverses revendications collectives,"la proposition du revenu de base va à l'encontre des revendications exprimées par les collectifs de chômeurs et de femmes, qui aspirent non pas à une allocation plus importante qui leur permettrait de rester chez eux, mais à obtenir un emploi digne.",2,
55,Une revendication trop imprécise,"Selon si son montant est faible ou élevé, le revenu de base peut être un progrès ou bien une régression sociale (en particulier pour les versions libérales du revenu de base)",2,
56,L'abandon de la lutte pour le plein-emploi,,2,
57,L'abandon de la lutte pour une meilleure protection sociale,"Un grand nombre de défenseurs du revenu de base s'appuient sur les lacunes du système de protection sociale actuel (assurance chômage, pension de retraite et sécurité sociale) pour lui opposer le dispositif du revenu universel.",2,
