col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33
0,79,4,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.0,"0,0",1.0,"1,1",0.0,"0,0",0.0,"0,0",0.0,"0,0",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,11,2,1,-1.0,-1,0.5,"1,0",0,0,0,0,0,0.0,"0,0",0.0,"0,0",0.0,"0,0",0.5,"1,0",0.0,"0,0",5000,0.5,0.0,"0,0",0.5,"1.000000,0.000000",0.0,"0,0",-1,0.0,"0,0"
0,12,4,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.0,"0,0",0.0,"0,0",0.5,"0,1",0.0,"0,0",0.5,"1,0",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,78,3,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.5,"0,1",0.0,"0,0",0.5,"1,0",0.0,"0,0",0.0,"0,0",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,14,3,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.0,"0,0",0.0,"0,0",1.0,"1,1",0.0,"0,0",0.0,"0,0",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,76,3,1,-1.0,-1,0.5,"0,1",0,0,0,0,0,0.0,"0,0",0.0,"0,0",0.5,"0,1",0.0,"0,0",0.0,"0,0",5000,0.5,0.0,"0,0",0.5,"0.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,16,4,1,-1.0,-1,0.5,"1,0",0,0,0,0,0,0.5,"1,0",0.0,"0,0",0.0,"0,0",0.0,"0,0",0.0,"0,0",5000,0.5,49.5,"0,99",0.5,"1.000000,0.000000",0.0,"0,0",-1,0.0,"0,0"
0,75,10,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.5,"1,0",0.5,"0,1",0.0,"0,0",0.0,"0,0",0.0,"0,0",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,70,5,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.0,"0,0",0.5,"1,0",0.0,"0,0",0.0,"0,0",0.5,"0,1",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,19,6,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.5,"0,1",0.0,"0,0",0.0,"0,0",0.0,"0,0",0.5,"1,0",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,69,9,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.0,"0,0",0.5,"0,1",0.0,"0,0",0.0,"0,0",0.5,"1,0",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,21,6,1,-1.0,-1,0.5,"1,0",0,0,0,0,0,0.0,"0,0",0.0,"0,0",0.0,"0,0",0.5,"1,0",0.0,"0,0",5000,0.5,0.0,"0,0",0.5,"1.000000,0.000000",0.0,"0,0",-1,0.0,"0,0"
0,22,7,1,-1.0,-1,0.5,"1,0",0,0,0,0,0,0.0,"0,0",0.0,"0,0",0.5,"0,1",0.5,"0,1",0.5,"1,0",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.5,"0,1",-1,0.0,"0,0"
0,67,3,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.0,"0,0",0.0,"0,0",0.5,"0,1",0.5,"1,0",0.0,"0,0",5000,1.0,2.0,"0,4",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,61,7,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.0,"0,0",0.5,"0,1",0.0,"0,0",0.5,"1,0",0.0,"0,0",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,25,8,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.5,"1,0",0.5,"0,1",0.0,"0,0",0.0,"0,0",0.0,"0,0",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,58,6,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.5,"1,0",0.5,"0,1",0.0,"0,0",0.0,"0,0",0.0,"0,0",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,27,3,1,-1.0,-1,0.5,"0,1",0,0,0,0,0,0.0,"0,0",0.0,"0,0",0.5,"0,1",0.0,"0,0",0.0,"0,0",5000,0.5,0.0,"0,0",0.5,"0.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,28,6,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,1.0,"1,1",0.0,"0,0",0.0,"0,0",0.0,"0,0",0.0,"0,0",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,54,2,1,-1.0,-1,0.5,"1,0",0,0,0,0,0,0.5,"1,0",0.0,"0,0",0.0,"0,0",0.0,"0,0",0.0,"0,0",5000,0.5,0.0,"0,0",0.5,"1.000000,0.000000",0.0,"0,0",-1,0.0,"0,0"
0,30,4,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.0,"0,0",0.0,"0,0",0.5,"0,1",0.0,"0,0",0.5,"1,0",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,46,9,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.5,"1,0",0.5,"0,1",0.0,"0,0",0.0,"0,0",0.0,"0,0",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,43,9,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.0,"0,0",0.5,"0,1",0.0,"0,0",0.5,"1,0",0.0,"0,0",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,36,9,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.0,"0,0",0.0,"0,0",0.0,"0,0",0.5,"1,0",0.5,"0,1",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
0,34,7,1,-1.0,-1,1.0,"1,1",0,0,0,0,0,0.0,"0,0",0.0,"0,0",0.0,"0,0",0.5,"1,0",0.5,"0,1",5000,1.0,0.0,"0,0",1.0,"1.000000,1.000000",0.0,"0,0",-1,0.0,"0,0"
