col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
100000038,110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,1,,"LINESTRING (-77.2214 38.9125,-77.226 38.9154)",1,,0.318641,,,,,
100000039,110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,1,,"LINESTRING (-77.226 38.9154,-77.2268 38.9158)",1,,0.052894,,,,,
100000040,110+05697,VA-7_WESTBOUND,29.0,100000041,100000042,1,,"LINESTRING (-77.2268 38.9158,-77.2305 38.9184)",1,,0.26686,,,,,
100000041,110P05697,VA-7_WESTBOUND,30.0,100000042,100000043,1,,"LINESTRING (-77.2305 38.9184,-77.2321 38.9197)",1,,0.122422,,,,,
100000042,110+05698,VA-7_WESTBOUND,31.0,100000043,100000044,1,,"LINESTRING (-77.2321 38.9197,-77.2364 38.9239)",1,,0.3776739999999999,,,,,
100000043,110P05698,VA-7_WESTBOUND,32.0,100000044,100000045,1,,"LINESTRING (-77.2364 38.9239,-77.2365 38.924)",1,,0.008892,,,,,
100000044,110+05699,VA-7_WESTBOUND,33.0,100000045,100000046,1,,"LINESTRING (-77.2365 38.924,-77.2447 38.9323)",1,,0.718829,,,,,
100000045,110P05699,VA-7_WESTBOUND,34.0,100000046,100000047,1,,"LINESTRING (-77.2447 38.9323,-77.2487 38.9364)",1,,0.361879,,,,,
100000046,110+05700,VA-7_WESTBOUND,35.0,100000047,100000048,1,,"LINESTRING (-77.2487 38.9364,-77.2551 38.9429)",1,,0.561833,,,,,
100000047,110+05701,VA-7_WESTBOUND,36.0,100000048,100000049,1,,"LINESTRING (-77.2551 38.9429,-77.2644 38.9515)",1,,0.778533,,,,,
100000048,110+05702,VA-7_WESTBOUND,37.0,100000049,100000050,1,,"LINESTRING (-77.2644 38.9515,-77.2746 38.9581)",1,,0.714132,,,,,
100000049,110+05703,VA-7_WESTBOUND,38.0,100000050,100000051,1,,"LINESTRING (-77.2746 38.9581,-77.2768 38.9597)",1,,0.166945,,,,,
100000050,110+05704,VA-7_WESTBOUND,39.0,100000051,100000052,1,,"LINESTRING (-77.2768 38.9597,-77.2914 38.9673)",1,,0.95613,,,,,
100000051,110+05705,VA-7_WESTBOUND,40.0,100000052,100000053,1,,"LINESTRING (-77.2914 38.9673,-77.3038 38.974)",1,,0.814711,,,,,
100000052,110+05706,VA-7_WESTBOUND,41.0,100000053,100000054,1,,"LINESTRING (-77.3038 38.974,-77.3146 38.9775)",1,,0.627912,,,,,
100000053,110P05706,VA-7_WESTBOUND,41.1,100000054,100000055,1,,"LINESTRING (-77.3146 38.9775,-77.3157 38.978)",1,,0.067981,,,,,
100000054,110+05707,VA-7_WESTBOUND,42.0,100000055,100000056,1,,"LINESTRING (-77.3157 38.978,-77.3362 38.9946)",1,,1.61216,,,,,
100000055,110P05707,VA-7_WESTBOUND,42.1,100000056,100000057,1,,"LINESTRING (-77.3362 38.9946,-77.3364 38.9947)",1,,0.009172,,,,,
100000056,110+05708,VA-7_WESTBOUND,43.0,100000057,100000058,1,,"LINESTRING (-77.3364 38.9947,-77.3449 39.0004)",1,,0.604753,,,,,
100000057,110P05708,VA-7_WESTBOUND,44.0,100000058,100000059,1,,"LINESTRING (-77.3449 39.0004,-77.346 39.001)",1,,0.074121,,,,,
100000058,110+05709,VA-7_WESTBOUND,45.0,100000059,100000060,1,,"LINESTRING (-77.346 39.001,-77.35 39.003)",1,,0.254799,,,,,
100000059,110+05710,VA-7_WESTBOUND,46.0,100000060,100000061,1,,"LINESTRING (-77.35 39.003,-77.3609 39.009)",1,,0.718593,,,,,
100000060,110P05710,VA-7_WESTBOUND,47.0,100000061,100000062,1,,"LINESTRING (-77.3609 39.009,-77.3673 39.0125)",1,,0.4219989999999999,,,,,
100000061,110+05711,VA-7_WESTBOUND,48.0,100000062,100000063,1,,"LINESTRING (-77.3673 39.0125,-77.3707 39.0143)",1,,0.220479,,,,,
100000062,110P05711,VA-7_WESTBOUND,48.1,100000063,100000064,1,,"LINESTRING (-77.3707 39.0143,-77.3709 39.0143)",1,,0.00796,,,,,
