col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
kew-135768,A,Nothofagaceae,,Nothofagus,,fusca,,,(Hook.f.) Oerst.,Accepted,,H,WCSP,135768,359087-1,"Skr. Vidensk.-Selsk. Christiana, Math.-Naturvidensk. Kl.",5(9): 355,,1873
kew-135769,A,Nothofagaceae,,Nothofagus,,fusca,var.,colensoi,(Hook.f.) Cheeseman,Accepted,,L,WCSP,135769,,Man. New Zealand Fl.,641,,1906
kew-135771,A,Nothofagaceae,,Nothofagus,,glauca,,,(Phil.) Krasser,Accepted,,H,WCSP,135771,170370-2,Ann. K. K. Naturhist. Hofmus.,11: 163,,1896
kew-135772,A,Nothofagaceae,,Nothofagus,,grandis,,,Steenis,Accepted,,H,WCSP,135772,359090-1,Blumea,7: 147,,1952
kew-135773,A,Nothofagaceae,,Nothofagus,,gunnii,,,(Hook.f.) Oerst.,Accepted,,H,WCSP,135773,359091-1,"Skr. Vidensk.-Selsk. Christiana, Math.-Naturvidensk. Kl.",5(9): 354,,1873
kew-135774,A,Nothofagaceae,,Nothofagus,×,leonii,,,Espinosa,Accepted,,H,WCSP,135774,170371-2,Revista Chilena Hist. Nat.,30: 268,,1926
kew-135775,A,Nothofagaceae,,Nothofagus,,macrocarpa,,,(A.DC.) F.M.Vázquez & R.A.Rodr.,Accepted,,H,WCSP,135775,1084582-2,Bot. J. Linn. Soc.,129: 81,,1999
kew-135777,A,Nothofagaceae,,Nothofagus,,menziesii,,,(Hook.f.) Oerst.,Accepted,,H,WCSP,135777,359094-1,"Skr. Vidensk.-Selsk. Christiana, Math.-Naturvidensk. Kl.",5(9): 355,,1873
kew-135779,A,Nothofagaceae,,Nothofagus,,moorei,,,(F.Muell.) Krasser,Accepted,,H,WCSP,135779,359096-1,Ann. K. K. Naturhist. Hofmus.,11: 161,,1896
kew-135781,A,Nothofagaceae,,Nothofagus,,nitida,,,(Phil.) Krasser,Accepted,,H,WCSP,135781,170375-2,Ann. K. K. Naturhist. Hofmus.,11: 163,,1896
kew-135782,A,Nothofagaceae,,Nothofagus,,nuda,,,Steenis,Accepted,,H,WCSP,135782,359099-1,in Fl. Males.,7(2): 285,,1972
kew-135783,A,Nothofagaceae,,Nothofagus,,obliqua,,,(Mirb.) Oerst.,Accepted,,H,WCSP,135783,,Bidr. Egefam.,24,,1872
kew-135789,A,Nothofagaceae,,Nothofagus,,perryi,,,Steenis,Accepted,,H,WCSP,135789,359102-1,Blumea,7: 146,,1952
kew-135791,A,Nothofagaceae,,Nothofagus,,pseudoresinosa,,,Steenis,Accepted,,H,WCSP,135791,359104-1,Blumea,7: 147,,1952
kew-135792,A,Nothofagaceae,,Nothofagus,,pullei,,,Steenis,Accepted,,H,WCSP,135792,359105-1,Blumea,7: 146,,1952
kew-135793,A,Nothofagaceae,,Nothofagus,,pumilio,,,(Poepp. & Endl.) Krasser,Accepted,,H,WCSP,135793,170381-2,Ann. K. K. Naturhist. Hofmus.,11: 161,,1896
kew-135796,A,Nothofagaceae,,Nothofagus,,resinosa,,,Steenis,Accepted,,H,WCSP,135796,359108-1,Blumea,7: 147,,1952
kew-135797,A,Nothofagaceae,,Nothofagus,,rubra,,,Steenis,Accepted,,H,WCSP,135797,359109-1,Blumea,7: 147,,1952
kew-135798,A,Nothofagaceae,,Nothofagus,,rutila,,,Ravenna,Accepted,,H,WCSP,135798,1015465-1,Onira,5: 1,,2000
kew-135799,A,Nothofagaceae,,Nothofagus,,solandri,,,(Hook.f.) Oerst.,Accepted,,H,WCSP,135799,359110-1,"Skr. Vidensk.-Selsk. Christiana, Math.-Naturvidensk. Kl.",5(9): 355,,1873
kew-135800,A,Nothofagaceae,,Nothofagus,,solandri,var.,cliffortioides,(Hook.f.) Poole,Accepted,,L,WCSP,135800,,Trees Shrubs New Zealand,118,,1963
kew-135802,A,Nothofagaceae,,Nothofagus,×,solfusca,,,Allan,Unresolved,,L,WCSP,135802,359111-1,Genetica,11: 501,,1929
kew-135804,A,Nothofagaceae,,Nothofagus,,starkenborghii,,,Steenis,Accepted,,H,WCSP,135804,,Blumea,7: 146,,1952
kew-135805,A,Nothofagaceae,,Nothofagus,,stylosa,,,Steenis,Accepted,,H,WCSP,135805,930272-1,Kew Bull.,41: 732,,1986
kew-135809,A,Nothofagaceae,,Nothofagus,,womersleyi,,,Steenis,Accepted,,H,WCSP,135809,359116-1,in Fl. Males.,7(2): 294,,1972
