col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
00824000003DkIpAAK,0062400000259XqAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Perception Analysis,120000,84000,2009-10-09 00:00:00,70,,Pipeline,,,,,2014-11-04 18:19:09,0
00824000003DkIqAAK,0062400000259XrAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,90000,90000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkIrAAK,0062400000259XsAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,235000,235000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkIsAAK,0062400000259XtAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,235000,235000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkItAAK,0062400000259XuAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,440000,440000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkIuAAK,0062400000259XvAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,90000,90000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkIvAAK,0062400000259XwAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,120000,120000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkIwAAK,0062400000259XxAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,210000,210000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkIxAAK,0062400000259XyAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Needs Analysis,675000,135000,2009-10-09 00:00:00,20,,Pipeline,,,,,2014-11-04 18:19:09,0
00824000003DkIyAAK,0062400000259XzAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Id. Decision Makers,35000,21000,2009-10-09 00:00:00,60,,Pipeline,,,,,2014-11-04 18:19:09,0
