col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
Desktop icons,أيقونات سطح المكتب,Desktop-Symbole,Iconos de escritorio,Icônes de bureau,Εικονίδια επιφάνειας εργασίας,Ikon Desktop,Icone da tavolo,Bureaupictogrammen,Ikony pulpitu,Ícones do ambiente de trabalho,Ícones da área de trabalho,Иконки рабочего стола
Monitors,الشاشات,Überwacht,Monitores,Surveille,Έλεγχος,Layar,Monitor,Monitoren,Monitory,Monitores,Monitores,Мониторы
Style,نسق,Stil,Estilo,Style,Στυλ,Gaya,Stile,Stijl,Styl,Estilo,Estilo,Стиль
Theme,السمات,Thema,Tema,Thème,Θέμα,Tema,Tema,Thema,Motyw,Tema,Tema,Тема
Toolbar,شريط الأدوات,Symbolleiste,Barra de herramientas,Barre d’outils,Γραμμή εργαλείων,Bilah Alat,Barra degli strumenti,Werkbalk,Pasek narzędzi,Barra de ferramentas,Barra de ferramentas,Панель инструментов
Wallpaper,خلفية,الشاشة,Bildschirmhintergrund,Fondo,de,pantalla,Fond,d'écran,Ταπετσαρία,Wallpaper,Carta,da
Settings,إعدادات,Einstellungen,Ajustes,Paramètres,Ρυθμίσεις,Setelan,Impostazioni,Instellingen,Ustawienia,Definições,Definições,Настройки
Configure,ضبط,Konfigurieren,Sie,Configurar,Configurer,Διαμόρφωση,Konfigurasi,Configurare,Configureer,Konfiguracja,Configurar,Configurar
Apps,التطبيقات,Anwendungen,Aplicaciones,Apps,Εφαρμογές,Aplikasi,Applicazioni,Apps,Aplikacje,Apps,Aplicações,Приложения
Init,Init,Init,Init,Init,Init,Init,Init,Init,Init,Init,Inicialização,Ините
Keys,مفاتيح,Schlüssel,Llaves,Clés,Keys,Tombol,Tasti,Toetsen,Skróty,klawiszowe,Chaves,Chaveiro
Menu,قائمة,Menü,Menú,Menu,Μενού,Menu,Menu,Menu,Menu,Menu,Menu,Меню
Overlay,Overlay,,تراكب,Überlagerung,Superposición,Superposition,Επικάλυμμα,Lembaran,Atas,Sovrapposizione,Overlay,Nakładka
Startup,بدء,التشغيل,Neugründung,Inicio,Startup,Startup,Memulai,,Avvio,Opstarten,Autostart,Arranque
Styles,أنماط,Stile,Estilos,Styles,Στυλ,Gaya,Stili,Stijlen,Style,Estilos,Estilos,Стили
Keyboard,لوحة,المفاتيح,Tastatur,Teclado,Clavier,Πληκτρολόγιο,Papan,Ketik,Tastiera,Toetsenbord,Klawiatura,Teclado
Traditional,المظهر,التقليدي,Traditionelles,Aussehen,Aspecto,tradicional,Aspect,traditionnel,Παραδοσιακή,εμφάνιση,Tampilan,Tradisional
Out,of,sight,خارج,النظر,Außer,Sichtweite,Fuera,de,la,vista,A,l'abri
Kill,dock,,,,,,,,,,,
Kill,a,window,,,,,,,,,انهاء,نافذة
Toggle,conky,,,,,,,,,,إيقاف/تشغيل,Conky
Toggle,iDesk,,,,,,,,,,إيقاف/تشغيل,iDesk
Toggle,icons,,,,,,,,,,إظهار/إخفاء,الأيقونات
Toggle,autohide,dock,,إيقاف/تشغيل,الاخفاء,التلقائي,لشريط,التطبيقات,Autohide-Dock,umschalten,,Cambiar
Toggle,autohide,toolbar,إيقاف/تشغيل,الاخفاء,التلقائي,لشريط,الأدوات,Umschalten,der,Autohide-Werkzeugleiste,Cambiar,la
Toggle,monitors,,,,,,,تبديل,الشاشات,,,
Disable,default,dock,,تعطيل,شريط,التطبيقات,الافتراضي,Standard-Dock,deaktivieren,,Deshabilitar,el
Leave,مغادرة,Verlassen,Sie,Deje,Quitter,Εξοδος,Meninggalkan,Lascia,Verlaat,Wyjdź,Sair,Sair
Refresh,تحديث,Aktualisieren,Sie,Actualizar,Rafraîchir,Ανανέωση,Segarkan,Aggiorna,Vernieuwen,Odśwież,Actualização,Atualizar
Suspend,تعليق,aussetzen,Suspender,Suspendre,Αναστολή,Suspend,Sospendi,Schorsen,Wstrzymaj,Suspendam,Suspender,Приостановить
Logout,تسجيل,الخروج,Abmeldung,Cierre,de,sesión,Déconnexion,Αποσύνδεση,Keluar,Logout,Uitloggen,Wyloguj
Reboot,إعادة,التشغيل,Neustart,Reiniciar,Redémarrer,Επανεκκινήση,Mulai,ulang,Riavvio,Herstart,Uruchom,ponownie
Shutdown,إيقاف,التشغيل,Herunterfahren,Apagado,Fermeture,Τερματισμός,Matikan,Spegnimento,Uitschakeling,Zamknij,Encerramento,Desligar
