col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29
5bc9678c-f4a5-4619-a551-a06050af6814,Niedersachsen,Peggy Schierenbeck,SPD,33.0,weiblich,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,,,,,,False,,,False,,,,,,,,,,2021-04-26 11:47:16,clali,2021-04-26 11:47:16,clali
139299e3-6f21-4686-8e20-143d86839976,Hamburg,Bernd Baumann,AfD,,männlich,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,,,,BerndBaumannAfD,3043727333.0,False,,,False,,,,,,,,,,2021-04-26 11:55:33,clali,2021-04-26 11:55:33,clali
abf77f38-5b6e-4459-9834-7be5b230bf73,Hamburg,Michael Kruse,FDP,18.0,männlich,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,,,,krusehamburg ,2823984824.0,True,,,False,,,,,,,,,,2021-04-26 11:58:28,clali,2021-04-26 11:59:10,clali
fc7ee862-9b86-4749-9ee1-b133a8f570b0,Bayern,Nicole Gohlke,LINKE,220.0,weiblich,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,Parlamentarier Wiederwahl,,,NicoleGohlke ,866425075.0,True,,,False,,,,,,,,,,2021-04-26 14:18:09,LiMo,2021-04-26 14:18:09,LiMo
2ef17594-a03a-443c-8576-803ad337b802,Saarland,Dr. Christian Wirth,AfD,,männlich,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,Parlamentarier Wiederwahl,,,ChrWirthMdB,9.2019396793702e+17,False,,,False,,,,,,,,,,2021-04-28 18:55:53,LiMo,2021-04-28 18:55:53,LiMo
2a4e45ba-279e-4ab4-b3ea-3f9828437f8b,Nordrhein Westfalen,Rolf Mützenich,SPD,95.0,männlich,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,,,,,,False,,,False,,,,,,,,,,2021-05-03 10:26:42,clali,2021-05-03 10:26:42,clali
2fe1f930-a538-4e22-9d03-90de9d76de22,Nordrhein Westfalen,Svenja Schulze,SPD,129.0,weiblich,,"https://de.wikipedia.org/wiki/Datei:2493ri_SPD,_Svenja_Schulze.jpg",,,,SvenjaSchulze68 ,7.579792302443684e+17,True,,,False,,,,,,,,,,2021-05-03 10:28:17,clali,2021-05-03 10:40:17,clali
c26cc5d1-2599-4401-a660-e047b4dda9b6,Nordrhein Westfalen,Sebastian Hartmann,SPD,97.0,männlich,,"https://de.wikipedia.org/wiki/Datei:Hartmann,_Sebastian-1900.jpg",,,,sebast_hartmann ,1076269195.0,True,,,False,,,,,,,,,,2021-05-03 10:40:00,clali,2021-05-03 10:40:00,clali
42256e5d-3f67-422b-989b-d0c0404f1d05,Berlin,Ottilie Klein,CDU,75.0,weiblich,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,,,,Ottilie_Klein,7.285777064897208e+17,False,,,False,,,,,,,,,,2021-05-03 10:42:16,LiMo,2021-05-03 10:42:16,LiMo
daa0f708-c0e6-438e-a131-98016b9d8708,Nordrhein Westfalen,Dirk Wies,SPD,147.0,männlich,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,,,,,,False,,,False,,,,,,,,,,2021-05-03 10:44:07,clali,2021-05-03 10:44:07,clali
90633e6d-4f51-4146-abf5-888ba2dc49b8,Berlin,Manuela Anders-Granitzki,CDU,76.0,weiblich,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,,,,,,False,,,False,,,,,,,,,,2021-05-03 10:44:37,LiMo,2021-05-03 10:44:37,LiMo
61843284-7840-478d-a38c-409400774b09,Berlin,Joe Chialo,CDU,78.0,männlich,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,,,,ChialoJoe,3158649058.0,False,,,False,,,,,,,,,,2021-05-03 10:45:08,LiMo,2021-05-03 10:45:08,LiMo
49a4355e-3520-4dc1-9d96-e2dc4db0ffb4,Berlin,Thomas Heilmann,CDU,79.0,männlich,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,Parlamentarier Wiederwahl,,,ThomasHeilmann ,56806603.0,True,,,False,,,,,,,,,,2021-05-03 10:51:10,LiMo,2021-05-03 10:51:10,LiMo
e8dfcdfe-fce0-412e-9479-73c4dd9d504d,Berlin,Klaus-Dieter Gröhler,CDU,80.0,männlich,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,Parlamentarier Wiederwahl,,,kdgroehler,1.2749713489437327e+18,False,,,False,,,,,,,,,,2021-05-03 10:51:54,LiMo,2021-05-03 10:51:54,LiMo
bd167104-f1c2-416b-a446-eb35706d3299,Berlin,Jan-Marco Luczak,CDU,81.0,männlich,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,Parlamentarier Wiederwahl,,,JM_Luczak,22908417.0,True,,,False,,,,,,,,,,2021-05-03 10:52:44,LiMo,2021-05-03 10:52:44,LiMo
5c0da9e8-4267-4a49-850c-1b4910b13b95,Berlin,Mario Czaja,CDU,85.0,männlich,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,,,,MarioCzaja,115666099.0,True,,,False,,,,,,,,,,2021-05-03 10:55:26,LiMo,2021-05-03 10:55:26,LiMo
