col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
23,25540,Hartford-West Hartford-East Hartford,2014,0.3,7.8,5.0,26.0,10.7,2.6,10.9,10.6,616483,3.6,2.7
24,25540,Hartford-West Hartford-East Hartford,2015,0.4,7.3,5.3,26.9,10.8,2.2,10.7,10.0,617809,4.2,2.5
25,25540,Hartford-West Hartford-East Hartford,2016,0.3,7.8,5.2,26.8,10.9,2.1,11.2,9.9,613420,3.6,2.7
26,25540,Hartford-West Hartford-East Hartford,2017,0.4,7.7,5.5,26.5,10.0,2.2,10.2,10.2,611699,4.9,1.9
27,25540,Hartford-West Hartford-East Hartford,2018,0.4,7.2,5.7,26.6,10.4,2.0,11.0,10.7,620747,4.9,2.3
28,35300,New Haven-Milford,2010,0.3,8.4,4.4,31.9,6.2,2.4,8.8,10.8,420431,3.9,2.4
29,35300,New Haven-Milford,2011,0.5,7.2,4.9,32.0,6.4,2.1,8.4,11.1,414335,4.2,2.9
30,35300,New Haven-Milford,2012,0.3,8.5,5.2,31.1,6.4,2.5,8.9,11.0,410919,3.6,2.7
31,35300,New Haven-Milford,2013,0.2,8.0,4.6,31.4,6.2,2.2,9.8,11.6,415518,3.7,2.7
32,35300,New Haven-Milford,2014,0.3,7.7,5.4,30.8,6.6,2.3,9.3,10.2,418153,4.1,3.6
33,35300,New Haven-Milford,2015,0.2,7.5,5.8,29.7,6.5,2.2,10.1,11.7,427933,4.1,2.8
34,35300,New Haven-Milford,2016,0.2,7.5,5.5,31.7,5.9,2.4,11.0,10.7,427830,3.5,2.3
35,35300,New Haven-Milford,2017,0.3,7.7,5.8,31.6,6.2,1.5,9.3,10.9,427676,4.4,3.1
36,35300,New Haven-Milford,2018,0.3,8.5,6.2,30.1,6.4,1.8,9.3,11.6,432459,4.4,2.3
37,35620,New York-Newark-Jersey City,2013,0.2,9.0,5.6,25.7,9.1,3.3,13.2,10.5,9474555,5.6,2.9
38,35620,New York-Newark-Jersey City,2014,0.2,9.3,5.7,25.5,9.0,3.4,13.1,10.6,9678171,5.8,2.8
39,35620,New York-Newark-Jersey City,2015,0.2,9.3,5.7,25.6,8.9,3.4,13.2,10.4,9795868,6.0,2.9
40,35620,New York-Newark-Jersey City,2016,0.2,9.2,5.6,25.3,9.2,3.3,13.4,10.4,9848725,6.0,2.8
41,35620,New York-Newark-Jersey City,2017,0.2,9.0,5.7,26.0,8.9,3.3,13.6,10.1,10041694,6.1,2.7
42,35620,New York-Newark-Jersey City,2018,0.2,8.9,5.9,26.0,8.9,3.1,13.9,9.7,9934539,6.4,2.6
43,35620,New York-Northern New Jersey-Long Island,2010,0.2,8.3,5.6,25.3,9.6,3.4,12.5,10.4,8782161,5.7,3.1
44,35620,New York-Northern New Jersey-Long Island,2011,0.2,8.8,5.4,25.2,9.5,3.4,12.6,10.7,8832391,5.7,2.9
45,35620,New York-Northern New Jersey-Long Island,2012,0.2,9.1,5.6,25.5,9.2,3.3,12.8,10.8,9018333,5.5,2.9
46,35980,Norwich-New London,2010,0.3,16.9,5.5,23.5,3.9,1.5,9.3,11.3,133119,4.1,2.0
47,35980,Norwich-New London,2011,0.6,16.5,4.9,24.4,4.2,1.9,7.8,12.2,129268,3.7,1.8
48,35980,Norwich-New London,2012,0.7,18.6,3.8,24.8,4.1,1.3,8.4,10.9,133662,4.5,1.8
49,35980,Norwich-New London,2013,0.4,16.4,6.4,23.2,4.3,1.3,9.5,10.7,136491,3.7,1.9
50,35980,Norwich-New London,2014,0.5,17.6,6.4,25.0,4.2,0.9,8.6,10.4,136304,4.2,1.1
51,35980,Norwich-New London,2015,0.5,14.2,5.2,24.4,5.3,2.0,9.4,12.8,131346,4.6,1.6
52,35980,Norwich-New London,2016,0.8,16.6,5.3,23.0,4.3,1.6,8.4,12.0,136922,4.3,2.2
53,35980,Norwich-New London,2017,0.5,15.5,6.0,24.0,4.5,1.6,10.1,10.0,130248,3.8,1.4
54,35980,Norwich-New London,2018,1.3,14.0,5.3,22.1,5.1,1.3,7.6,12.0,132998,4.4,2.3
55,45860,Torrington,2010,1.1,7.5,6.8,26.1,7.4,2.2,11.4,10.1,97532,3.4,2.6
56,45860,Torrington,2011,1.1,7.8,8.9,28.7,6.3,1.9,9.9,10.2,97079,3.2,1.9
57,45860,Torrington,2012,0.8,7.8,9.5,27.0,7.7,2.3,9.8,11.2,100105,3.7,2.1
58,45860,Torrington,2013,1.3,8.0,6.4,27.8,7.1,2.2,9.7,10.4,99698,3.0,1.5
59,45860,Torrington,2014,1.1,7.4,6.7,26.6,6.8,2.1,10.4,11.9,96746,3.6,2.2
60,45860,Torrington,2015,1.0,7.9,7.5,25.4,6.5,2.3,8.6,11.3,96620,4.3,2.3
61,45860,Torrington,2016,1.0,6.8,8.9,23.8,6.4,3.4,9.2,12.5,98700,2.4,1.8
62,45860,Torrington,2017,1.0,7.6,6.8,25.0,7.2,2.7,11.2,12.8,97221,3.7,1.6
63,45860,Torrington,2018,0.8,8.0,6.3,25.4,6.8,1.7,10.7,10.7,96288,3.9,2.1
64,49340,Worcester,2010,0.6,7.2,5.1,27.7,6.0,1.9,10.3,10.8,381625,4.1,2.6
65,49340,Worcester,2011,0.3,8.2,6.3,26.2,6.6,2.0,10.0,11.5,389542,4.0,2.8
66,49340,Worcester,2012,0.4,7.6,5.3,27.4,6.4,1.9,11.8,12.6,396201,3.9,2.5
67,49340,Worcester,2013,0.5,7.9,5.9,27.8,6.0,1.9,10.9,11.7,457998,3.9,2.7
68,49340,Worcester,2014,0.8,8.3,5.9,26.9,6.3,2.0,10.6,12.0,472687,3.9,2.3
69,49340,Worcester,2015,0.7,8.9,5.6,27.9,6.2,1.8,10.1,12.4,468421,3.6,2.5
70,49340,Worcester,2016,0.5,7.5,6.9,27.5,5.8,2.1,10.6,11.6,481289,4.3,2.5
71,49340,Worcester,2017,0.7,8.4,6.7,27.7,6.2,1.9,10.3,11.3,473591,4.4,2.2
72,49340,Worcester,2018,0.5,7.8,6.1,28.4,6.3,1.8,11.0,10.8,485670,5.1,2.4
