col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
R_p6kr0bE9BXels9H,0.5,9,Walk,On Campus,Night Owl,7.0,Yes,No,At Home,Avg.,Yes
R_24MCIZ0ziI4IQ2n,0.7000000000000001,15,Public transit,Off Campus,Morning Person,5.0,Yes,Yes,Neither,Above Avg.,Yes
R_1MQA7Fh0Z0GMqvn,10.5,24,Public transit,Off Campus,Night Owl,6.0,No,Yes,At Home,Avg.,No
R_2PdOsponUqZmms1,0.0,60,Drive,Off Campus,Morning Person,7.0,No,No,At Home,Above Avg.,Yes
R_1dGkCMSt4gQQ3Uw,0.7000000000000001,60,Public transit,Off Campus,Night Owl,6.5,No,No,At Home,Avg.,Yes
R_2wMLI32DfG2nvlZ,0.5,0,Walk,On Campus,Night Owl,6.0,No,No,On Campus,Avg.,No
R_3RlmKmbS1EjMxsk,0.3,60,Bike,Off Campus,Night Owl,6.75,No,No,On Campus,Avg.,Yes
R_3hhmny7PjiaF4tA,0.5,15,Walk,On Campus,Morning Person,8.0,No,Yes,At Home,Above Avg.,No
R_3FWpIkPZbfpEBQp,0.0,120,Public transit,Off Campus,Neither,4.0,Yes,No,At Home,Avg.,Yes
R_2qBLipBjwv9sfbX,0.0,15,Public transit,Off Campus,Night Owl,8.0,No,No,On Campus,Above Avg.,No
R_1lzoHuYREXKXw2r,4.0,22,Public transit,Off Campus,Neither,7.5,No,Yes,At Home,Avg.,No
R_3DhFhAB7xtbp3KV,1.0,15,Walk,On Campus,Night Owl,5.0,No,No,At Home,Above Avg.,No
R_2wn4GrSGV2ORc62,3.0,35,Public transit,Off Campus,Night Owl,7.0,No,No,On Campus,Above Avg.,No
R_czPYOHacVsQ5EVr,0.5,30,Public transit,Off Campus,Neither,6.0,No,Yes,At Home,Avg.,No
R_ULaL6zNNVzMkSw9,4.5,15,Walk,On Campus,Night Owl,6.0,No,Yes,At Home,Avg.,No
R_1IciZHXQgxmpLne,0.5,15,Walk,On Campus,Night Owl,6.0,No,No,Neither,Avg.,No
R_YbhqtLfWZgqo9gZ,0.3,5,Walk,On Campus,Neither,8.0,No,Yes,At Home,Above Avg.,No
R_2vcgEYSW3gednGZ,0.0,30,Public transit,Off Campus,Night Owl,5.0,Yes,Yes,At Home,,No
R_2Et2tRB8l7q9lPY,31.5,20,Walk,On Campus,Night Owl,5.0,No,No,At Home,Avg.,No
R_1E5ywqepQxIXlid,0.5,15,Walk,On Campus,Night Owl,6.0,No,No,At Home,Avg.,No
R_3jUMbW8Q9h3kpsF,2.7,10,Walk,On Campus,Night Owl,6.0,No,Yes,At Home,Avg.,No
R_262u53FoywciPBn,1.0,35,Drive,Off Campus,Neither,6.0,No,No,At Home,Above Avg.,Yes
R_1fkgPpMcrnM5iJU,0.5,20,Bike,Off Campus,Neither,8.0,No,Yes,At Home,Above Avg.,Yes
R_BKFIU643aSCai3f,1.0,40,Public transit,Off Campus,Night Owl,5.0,No,No,Neither,Above Avg.,No
R_2zqNfAxjjyDzIdG,0.5,60,Public transit,Off Campus,Morning Person,8.0,No,Yes,At Home,Avg.,No
R_2c6MtytWazlVbId,1.0,40,Public transit,Off Campus,Night Owl,6.0,No,No,On Campus,Above Avg.,No
R_SSFKhAdQlPnx8Nr,4.9,12,Bike,Off Campus,Night Owl,8.0,No,Yes,At Home,Avg.,No
R_3Pnl2qXMxRp0Wz0,0.0,90,Public transit,Off Campus,Morning Person,6.5,No,No,On Campus,Above Avg.,No
R_1goxj8yo7anQnpq,5.0,40,Public transit,Off Campus,Neither,7.5,No,Yes,At Home,Above Avg.,No
