col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2556,150,151,179293,5,5,52,52,1022,0.4736842105263157,1.3427335553714466
org.fixsuite.message.Library,BRANCH,QMOSA,35,32,6,18,13,15258,670,671,669899,2,2,63,63,1022,0.5142857142857142,1.1500493310109632
org.jcvi.jillion.core.residue.nt.DefaultNucleotideCodec,BRANCH,QMOSA,74,60,32,73,47,27067,2450,2451,611051,23,23,425,425,1023,0.9864864864864864,2.455931643316508
umd.cs.shop.JSJshop,BRANCH,QMOSA,114,104,19,39,146,46935,7570,7571,469404,21,21,256,256,1024,0.3421052631578947,1.0036635409595354
org.dom4j.io.OutputFormat,BRANCH,QMOSA,67,38,35,66,50,47092,2617,2618,615870,24,24,494,494,1024,0.9850746268656716,2.173266561155918
com.ib.client.EWrapperMsgGenerator,BRANCH,QMOSA,67,34,36,66,75,106930,3582,3583,614928,29,29,314,314,1025,0.9850746268656716,1.19631994082961
umd.cs.shop.JSPredicateForm,BRANCH,QMOSA,87,84,12,59,83,50540,4247,4248,628271,22,22,425,425,1026,0.6781609195402298,1.2239752900942449
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2429,160,161,193866,9,9,95,95,1026,0.4736842105263157,1.3230467548543288
org.quickserver.net.server.TheClient,BRANCH,QMOSA,43,2,42,42,6,5995,365,366,57154,8,8,130,130,1027,0.9767441860465116,2.279716313697759
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,QMOSA,52,44,20,28,168,128244,8350,8351,611936,14,14,135,135,1028,0.5384615384615384,1.4094732145932525
wheel.util.DynamicSelectModel,BRANCH,QMOSA,40,24,19,27,227,79851,11114,11115,606726,13,13,228,228,1028,0.675,1.6906032564229592
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2724,153,154,190323,5,5,64,64,1029,0.4736842105263157,1.5916778383511905
umd.cs.shop.JSTerm,BRANCH,QMOSA,192,182,22,120,34,26533,1744,1745,645212,33,33,728,728,1029,0.625,1.945469008407653
