col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
ITL,Italian Lira,ITL,IT,"->>,>>>,>>>,>>>,>>9",True,?,?,?,?,?
JOD,Jordanian Dinar,JOD,JO,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
JPY,Japanese Yen,Y  ,JP,"->>,>>>,>>>,>>>,>>9",False,?,?,?,?,?
KES,Kenyan Shilling,KES,KE,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
KRW,South Korean Won,KRW,KR,"->>,>>>,>>>,>>>,>>9",False,?,?,?,?,?
KWD,Kuwaiti Dinar,KWD,KW,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
KZT,Kazakhstan Tenge,KZT,KZ,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
LBP,Lebanese Pound,LBP,LB,"->>,>>>,>>>,>>>,>>9",False,?,?,?,?,?
LUF,Luxembourg Franc,LUF,LU,"->>,>>>,>>>,>>>,>>9",True,?,?,?,?,?
MAD,Moroccan Dirham,MAD,MA,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
MDL,Moldovan Leu,MDL,MD,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
MMK,Myanmar Kyat,MMK,MM,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
MNT,Mongolian Tugrik,MNT,MN,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
MTL,Maltese Lira,MTL,MT,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
MXP,Mexican Nuevo Peso,MXN,MX,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
MYR,Malaysian Ringgit,MYR,MY,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
MZM,Mozambique Metical,MZM,MZ,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
MZN,New Mozambican Metical,MZN,MZ,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
NLG,Dutch Guilder,NLG,NL,"->>>,>>>,>>>,>>9.99",True,?,?,?,?,?
NOK,Norwegian Krone,NOK,NO,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
NPR,Nepalese Rupee,NPR,NP,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
NZD,New Zealand Dollar,NZ$,NZ,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
PEN,Peruvian Neuvo Sol,PES,PE,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
PGK,Papua New Guinea Kina,PGK,PG,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
PHP,Philippine Peso,PHP,PH,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
PKR,Pakistani Rupee,PKR,PK,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
PLZ,Polish Zloty,PLZ,PL,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
PTE,Portuguese Escudo,PTE,PT,"->>>>,>>>,>>>,>>9.9",True,?,?,?,?,?
PYG,Paraguayan Guarani,PYG,PY,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
ROL,Romanian Leu,ROL,RO,"->>,>>>,>>>,>>>,>>9",False,?,?,?,?,?
RON,Romanian New Lei,RON,RO,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
RUR,Russian Ruble,RUR,RU,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
SCR,Seychelles Rupee,SCR,SC,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
SDD,Sudanese Dinar,SDD,SD,"->>,>>>,>>>,>>>,>>9",False,?,?,?,?,?
SEK,Swedish Krona,SEK,SE,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
SGD,Singapore Dollar,SG$,SG,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
SKK,Slovakian Koruna,SKK,SK,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
SYP,Syrian Pound,SYP,SY,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
THB,Thai Baht,THB,TH,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
TND,Tunisian Dinar,TND,TN,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
TRL,Turkish Lira,TRL,TR,"->>,>>>,>>>,>>>,>>9",False,?,?,?,?,?
TWD,Taiwan Dollar,TW$,TW,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
UAH,Ukrainian Hryvna,UAH,UA,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
UAK,Ukraine Karbovanet,UAK,UA,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
USD,United States Dollar,US$,US,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
UYP,Uruguayan Peso,UYU,UY,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
YTL,New Turkish Lira,YTL,TR,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
ZAR,South African Rand,ZAR,ZA,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
ZWD,Zimbabwe Dollar,ZW$,ZW,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
