col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
121,387,P,REINA,Milan,1,6.5,8.5,0,1,1,0,0,0,0,0,0,0,0
133,412,P,COLOMBI,Parma,4,6.25,5.25,0,4,0,0,0,0,0,0,0,0,0
142,453,P,SZCZESNY,Juventus,29,6.19,5.14,0,33,1,0,0,0,0,0,1,0,0
162,509,P,CONSIGLI,Sassuolo,31,6.11,4.42,0,55,1,0,0,0,0,0,1,0,0
163,510,P,PEGOLO,Sassuolo,5,6.7,5.9,0,4,0,0,0,0,0,0,0,0,0
177,540,P,GOMIS A,SPAL,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
178,542,P,ICHAZO,Genoa,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
179,543,P,PADELLI,Inter,3,5.33,4.0,0,4,0,0,0,0,0,0,0,0,0
186,570,P,KARNEZIS,Napoli,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
187,572,P,MERET,Napoli,22,6.16,4.8,0,33,1,0,0,0,0,0,0,0,0
188,574,P,SCUFFET,Udinese,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
196,610,P,GOLLINI,Atalanta,33,6.15,4.83,0,42,0,0,0,0,0,0,3,0,0
197,611,P,RAFAEL,Cagliari,6,6.08,4.25,0,11,0,0,0,0,0,0,0,0,0
212,654,P,ALASTRA,Parma,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
218,673,P,PERISAN,Udinese,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
228,761,P,AUDERO,Sampdoria,36,6.03,4.29,0,60,0,0,0,0,0,0,1,0,1
247,1843,P,RADU I.,Parma,17,6.03,4.0,0,35,0,0,0,0,1,0,1,0,0
268,1917,P,DRAGOWSKI,Fiorentina,31,6.21,5.0,0,43,2,0,0,0,0,0,1,0,0
269,1930,P,PINSOGLIO,Juventus,1,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0
271,1934,P,STRAKOSHA,Lazio,38,6.21,5.16,0,42,1,0,0,0,0,0,2,0,0
272,1935,P,VARGIC,Lazio,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
276,1946,P,ARESTI,Cagliari,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
315,2091,P,PLIZZARI,Milan,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
316,2096,P,CUCCHIETTI,Torino,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
322,2127,P,SATALINO,Sassuolo,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
325,2134,P,FALCONE,Sampdoria,2,6.0,3.25,0,5,0,0,0,0,0,0,1,0,0
345,2178,P,CRAGNO,Cagliari,16,6.47,5.31,0,21,1,0,0,0,0,0,1,0,0
346,2179,P,SIRIGU,Torino,36,6.43,4.68,0,64,1,0,0,0,0,0,4,0,0
364,2211,P,SILVESTRI,Verona,35,6.2,4.94,0,43,0,0,0,0,0,0,2,0,0
375,2270,P,ZACCAGNO,Torino,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
376,2271,P,NICOLAS,Udinese,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
388,2294,P,CEROFOLINI,Fiorentina,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
390,2297,P,ROSSI F.,Atalanta,1,6.0,5.0,0,1,0,0,0,0,0,0,0,0,0
416,2468,P,OSPINA,Napoli,17,6.09,5.09,0,17,0,0,0,0,0,0,0,0,0
460,2761,P,VODISEK,Genoa,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
465,2770,P,PROTO,Lazio,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
473,2781,P,FUZATO,Roma,1,6.0,5.0,0,1,0,0,0,0,0,0,0,0,0
480,2790,P,ROSATI,Torino,1,5.5,4.5,0,1,0,0,0,0,0,0,0,0,0
481,2792,P,MUSSO,Udinese,38,6.28,5.08,0,51,2,0,0,0,0,0,1,0,0
485,2798,P,DINI,Parma,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
492,2809,P,VIGORITO,Lecce,5,5.9,4.0,0,9,0,0,0,0,0,0,1,0,0
493,2815,P,TERRACCIANO,Fiorentina,7,6.36,5.64,0,5,0,0,0,0,0,0,0,0,0
503,2836,P,OLSEN,Cagliari,17,6.41,4.94,0,24,0,0,0,0,0,0,0,1,0
531,4325,P,JANDREI,Genoa,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
540,4351,P,BRANCOLINI,Fiorentina,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
581,4410,P,BORGHETTO,Verona,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
587,4419,P,PAU LOPEZ,Roma,32,6.08,4.72,0,45,1,0,0,0,0,0,3,0,0
593,4425,P,JORONEN,Brescia,29,6.29,4.34,0,59,1,0,0,0,0,0,1,0,0
604,4440,P,ALFONSO,Brescia,4,5.83,4.5,0,4,0,0,0,0,0,0,0,0,0
605,4441,P,ANDRENACCI,Brescia,6,6.0,3.33,0,16,0,0,0,0,0,0,0,0,0
630,4468,P,BLEVE,Lecce,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
631,4469,P,MILLI,Lecce,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
645,4485,P,THIAM D.,SPAL,2,6.0,4.0,0,4,0,0,0,0,0,0,0,0,0
651,4491,P,BERARDI A.,Verona,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
676,4518,P,RUSSO A.,Sassuolo,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
678,4520,P,LETICA,SPAL,10,5.7,3.05,0,29,1,0,0,0,0,0,1,0,0
681,4523,P,AVOGADRI,Sampdoria,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
683,4525,P,GEMELLO,Torino,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
693,4867,P,TURATI,Sassuolo,2,6.25,4.25,0,4,0,0,0,0,0,0,0,0,0
697,4878,P,BEGOVIC,Milan,2,6.25,4.75,0,3,0,0,0,0,0,0,0,0,0
702,4883,P,BREZA,Bologna,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
708,4889,P,CHIRONI,Lecce,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
727,4929,P,CIOCCI,Cagliari,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
