col0,col1,col2,col3
sk,Slovak,slovaque,slovenský (jazyk)
sl,Slovenian,slovène,slovenski (jezik)
sm,Samoan,samoan,samoa
sn,Shona,shona,chiShona
so,Somali,somali,soomaali
sq,Albanian,albanais,shqip
sr,Serbian,serbe,srpski (jezik)
ss,Swazi; Swati; Siswati,swazi; swati; siswati,siSwati
st,Sesotho; Southern Sotho,sesotho; sotho du Sud,Sesotho
su,Sundanese,soundanais,bahasa Sunda
sv,Swedish,suédois,svenska
sw,Swahili; Kiswahili,swahili,Kiswahili
ta,Tamil,tamoul; tamil,tamil
te,Telugu,télougou,telugu
tg,Tajiki,tadjik,toçikī
th,Thai,thaï,thai
ti,Tigrinya,tigrigna,tigriña
tk,Turkmen,turkmène,türkmen dili
tl,Tagalog,tagal; tagalog,tagalog
tn,Setswana; Tswana,setchwana; tswana,Setswana
to,Tongan (Tonga Islands),tonga (îles Tonga),tonga
tr,Turkish,turc,türkçe
ts,Tsonga,tsonga,Xitsonga
tt,Tatar,tatar,tatar tele
tw,Twi,twi,twi
ty,Tahitian,tahitien,Reo Tahiti
ug,Uighur,ouïgour,oyghurqa
uk,Ukrainian,ukrainien,ukraïns'ka mova
ur,Urdu,ourdou,urdū
uz,Uzbek,ouzbek,o'zbek tili
ve,Venda,venda,Tshivenga
vi,Vietnamese,vietnamien,Tiếng Việt Nam
vo,Volapük,volapük,volapük
wa,Walloon,wallon,wallon
wo,Wolof,wolof,wolof
xh,Xhosa,xhosa,isiXhosa
yi,Yiddish,yiddish,yidiš
yo,Yoruba,yorouba; yoruba,Yorùbá
za,Zhuang; Chuang,zhuang; chuang,cuengh
zh,Chinese,chinois,zhongwen
zu,Zulu,zoulou,isiZulu
