col0,col1,col2,col3,col4,col5
mesh size units,Units of measurements for mesh size.,character,subStudy,,
Descriptor of Taxa Sampled,Short description of the types of taxa sampled,character,subStudy,,
Site,Name or number of site as indicated from study,factor,subStudy,,
Vis,"Sampling method: visual (i.e., quadrats, transects, photos, video)",numeric,subStudy,,
Trwl,"Sampling method: trawl (plankton tow, otter trawl)",numeric,subStudy,,
Line,Sampling method: longline,numeric,subStudy,,
Drdg,"Sampling method: dredging (Van Veen grab, sediment core)",numeric,subStudy,,
Trp,"Sampling method: traps (e.g., crab traps)",numeric,subStudy,,
SiSz,Site size,numeric,subStudy,SiAreaCalc,
SiSz (units),Site size units,character,subStudy,SiAreaCalcUnits,
PltSz,"Plot area, volume",numeric,subStudy,,
PltSz (units),"Plot area, volume units",character,subStudy,,
Reference,"study reference (author, year)",character,study,Reference_dunic,
Collector,initals of person who input data,character,study,,
Sys,"Descriptor of study system: coral reef,rocky intertidal,salt marsh,kelp,rocky subtidal,seagrass,oyster reef,mangrove,deep sea,seamount,hydrothermal vent,pelagic,coastal shelf,intertidal mudflat,estuarine mudflat,subtidal mudflat, continental slope, nearshore subtidal. ",factor,study,Sys_dunic,
Loc,"Study location, region",character,study,Loc,
Source,What figure or table did the data come from?,character,study,FigsTables,
Lat,Latitude in degrees and decimals for minutes and seconds. Can convert degrees to decimal degrees at <http://transition.fcc.gov/mb/audio/bickel/DDDMMSS-decimal.html> Positive latitudes are North,numeric,site,,
Long,Longitude in degrees and decimals for minutes and seconds. Can convert degrees to decimal degrees at <http://transition.fcc.gov/mb/audio/bickel/DDDMMSS-decimal.html> Positive longitudes are East of the Prime Meridian,numeric,site,,
Event?,Was this a response to an environmental or experimental change (Yes/No),character,site,Event,
A priori ,Was there an expectation for the directional change of diversity? (Yes/No),character,site,Prediction,
Year of Event,"Year, or years separated with commas of the event",character,site,"EventDate1, and 2, needs to be modified to year only",
Event type,"El nino, hurricane, nutrients, HAB",character,site,Driver,
QC,Initials of the person who has verified the correctness of the data,character,,,
Study ID,study ID number,factor,,,
Notes,Notes about the study that you think are important,character,,,
ind1_error,error associated with the number of individuals collected at T1,character,,,
ind1_error_type,type of error associated with the number of individuals collected at T1,character,,,
ind2_error,error associated with the number of individuals collected at T2,character,,,
ind2_error_type,type of error associated with the number of individuals collected at T2,character,,,
SppR1 Error,Numeric error of SppR1,numeric,,,
SppR1 Error Type,Type of error of SppR1,character,,,
SppR2 Error,Numeric error of SppR2,numeric,,,
SppR2 Error Type,Type of error of SppR2,character,,,
Shan1 Error,Numeric error of Shannon diversity at T1,numeric,,,
Shan1 Error Type,Type of error of Shannon diversity at T1,character,,,
Shan2 Error,Numeric error for Shannon diversity at T2,numeric,,,
Shan2 Error Type,Type of error of Shannon diversity at T2,character,,,
Simps1,Simpson diversity index for T1,numeric,,,
Simps1 Error,Numeric error for Simpson diversity at T2,numeric,,,
Simps1 Error Type,Type of error of Simpson diversity at T2,character,,,
Simps2,Simpson diversity index for T2,numeric,,,
Simps2 Error,Numeric error for Simpson diveristy at T2,numeric,,,
Simps2 Error Type,Type of error of Simpson diversity at T2,character,,,
Even1,Pielou Evenness index or species evenness at T1,numeric,,,
Even1 Error,Numeric error of Pielou Evenness index at T1,numeric,,,
Even1 Error Type,Type of error of Pielou Evenness at T1,character,,,
Even2,Pielou evenness index or species evenness at T2,numeric,,,
Even2 Error,Numeric error of Pielou Evenness index at T2,numeric,,,
Even2 Error Type,Type of error of Pielou Evenness at T2,character,,,
