col0,col1,col2
74,Bill drawn by the creditor on a bank,Description to be provided.
75,Bill drawn by the creditor endorsed by another bank,Description to be provided.
76,Bill drawn by the creditor on a bank and endorsed by a third party,Description to be provided.
77,Bill drawn by the creditor on a third party,Description to be provided.
78,Bill drawn by creditor on third party accepted and endorsed by bank,Description to be provided.
91,Not transferable banker's draft,Issue a bankers draft not endorsable.
92,Not transferable local cheque,Issue a cheque not endorsable in payment of the funds.
93,Reference giro,Ordering customer tells the bank to use the payment system 'Reference giro'. Used in the Finnish national banking system.
94,Urgent giro,Ordering customer tells the bank to use the bank service 'Urgent Giro' when transferring the payment. Used in Finnish national banking system.
95,Free format giro,Ordering customer tells the ordering bank to use the bank service 'Free Format Giro' when transferring the payment. Used in Finnish national banking system.
96,Requested method for payment was not used,If the requested method for payment was or could not be used this code indicates that.
97,Clearing between partners,Amounts which two partners owe to each other to be compensated in order to avoid useless payments.
ZZZ,Mutually Defined,Cash - Contanti.
