col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22
19,Nuevo Leon,3.15,2.89,2.63,1.895,1.16,1.1549999999999998,1.15,1267989.0,1327057.5,1386126.0,1377526.5,1368927.0,1387229.5,1405532.0,39961.0,38213.0,36465.0,26154.0,15843.0,16008.5,16174.0
20,Oaxaca,1.68,1.99,2.3,2.21,2.12,2.35,2.58,964876.0,1011291.5,1057707.0,1016937.0,976167.0,1030688.5,1085210.0,16251.0,20274.0,24297.0,22511.0,20725.0,24376.5,28028.0
21,Puebla,3.87,3.135,2.4,3.775,5.15,4.79,4.43,1392522.0,1471721.0,1550920.0,1539354.0,1527788.0,1590376.5,1652965.0,53869.0,45547.5,37226.0,57948.5,78671.0,75958.0,73245.0
22,Queretaro,6.94,6.705,6.47,5.14,3.81,3.815,3.82,475520.0,523916.0,572312.0,544065.5,515819.0,533298.5,550778.0,32991.0,35011.5,37032.0,28344.5,19657.0,20341.5,21026.0
23,Quintana Roo,2.2,1.3,0.4,1.105,1.81,2.045,2.28,387913.0,396229.0,404545.0,410752.5,416960.0,450382.5,483805.0,8524.0,5074.5,1625.0,4585.0,7545.0,9280.0,11015.0
24,San Luis Potosi,5.89,4.345,2.8,2.945,3.09,2.86,2.63,649882.0,695687.5,741493.0,721651.0,701809.0,727373.5,752938.0,38290.0,29529.5,20769.0,21225.0,21681.0,20760.0,19839.0
25,Sinaloa,2.86,1.93,1.0,2.465,3.93,3.0700000000000003,2.21,764369.0,771970.5,779572.0,798720.0,817868.0,816760.0,815652.0,21851.0,14812.0,7773.0,19942.5,32112.0,25070.5,18029.0
26,Sonora,1.52,2.175,2.83,2.615,2.4,2.06,1.72,712701.0,767325.0,821949.0,824145.0,826341.0,842293.0,858245.0,10834.0,17062.0,23290.0,21580.0,19870.0,17332.5,14795.0
27,Tabasco,2.01,2.44,2.87,2.495,2.12,2.54,2.96,583448.0,605088.0,626728.0,626617.5,626507.0,635435.5,644364.0,11716.0,14843.0,17970.0,15618.0,13266.0,16180.0,19094.0
28,Tamaulipas,1.05,0.645,0.24,0.12,0.0,0.265,0.53,960248.0,978256.5,996265.0,993414.0,990563.0,1018537.5,1046512.0,10125.0,6273.5,2422.0,1211.0,0.0,2782.5,5565.0
29,Tlaxcala,6.24,5.385,4.53,4.955,5.38,4.66,3.94,288960.0,295789.0,302618.0,302934.5,303251.0,311725.0,320199.0,18028.0,15870.5,13713.0,15017.0,16321.0,14467.0,12613.0
30,Veracruz,3.15,3.365,3.58,4.17,4.76,3.775,2.79,2061713.0,2086936.5,2112160.0,2167506.5,2222853.0,2261120.5,2299388.0,64923.0,70283.0,75643.0,90760.0,105877.0,85048.0,64219.0
31,Yucatan,2.02,2.095,2.17,2.425,2.68,2.52,2.36,517066.0,505304.0,493542.0,521999.0,550456.0,566708.5,582961.0,10424.0,10578.5,10733.0,12754.0,14775.0,14276.5,13778.0
32,Zacatecas,2.16,1.805,1.45,2.83,4.21,3.695,3.18,413867.0,414431.0,414995.0,438586.0,462177.0,443973.0,425769.0,8960.0,7488.0,6016.0,12738.0,19460.0,16497.0,13534.0
