col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23
pBeans,2,net.sourceforge.pbeans.data.mysql.DatabaseImpl,301,15,2,0,2,37,105,0,2,5,2.0,0,0,0.787878788,0.266666667,1,5,19.06666667,2,1.0,0
pBeans,2,net.sourceforge.pbeans.util.Hash,85,4,1,0,4,16,4,4,0,3,0.666666667,1,0,0.0,0.333333333,0,0,19.75,2,0.75,0
pBeans,2,net.sourceforge.pbeans.BeanFactory,1,1,1,0,3,1,0,3,0,1,2.0,0,0,0.0,1.0,0,0,0.0,1,1.0,0
pBeans,2,net.sourceforge.pbeans.data.GenericDatabase,190,6,2,0,2,27,13,0,2,3,0.8,1,0,0.912280702,0.404761905,2,2,30.5,4,1.3333,0
pBeans,2,net.sourceforge.pbeans.util.BeanMapper,189,5,1,0,0,25,8,0,0,4,0.75,1,0,0.0,0.4375,0,0,36.6,1,0.6,0
pBeans,2,net.sourceforge.pbeans.SimpleLogicalOperator,20,4,1,0,3,5,0,3,1,4,0.0,1,0,0.0,0.75,0,0,3.75,1,0.75,0
pBeans,2,net.sourceforge.pbeans.data.sqlserver.DatabaseImpl,230,10,2,0,2,33,45,0,2,3,2.0,0,0,0.852459016,0.263636364,1,4,22.0,3,1.2,0
pBeans,2,net.sourceforge.pbeans.data.IndexDescriptor,116,10,1,0,4,16,17,4,0,10,0.527777778,1,0,0.0,0.333333333,1,1,10.2,5,1.1,0
pBeans,2,net.sourceforge.pbeans.MissingEntryException,28,2,1,0,0,6,0,0,0,2,0.0,1,0,0.0,0.75,0,0,12.0,1,0.5,0
pBeans,2,net.sourceforge.pbeans.IMultiValueContainer,3,3,1,0,2,3,3,2,0,3,2.0,0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
pBeans,2,net.sourceforge.pbeans.data.AbstractDatabase,3579,52,1,5,19,189,1208,10,13,22,0.901960784,1,1,0.0,0.127966976,0,0,67.65384615,10,1.4038,5
pBeans,2,net.sourceforge.pbeans.AbstractStoreInfo,837,16,1,0,8,74,74,0,8,15,0.866666667,1,0,0.0,0.258928571,0,0,51.0625,28,2.9375,1
pBeans,2,net.sourceforge.pbeans.Index,114,9,1,0,4,17,10,4,0,9,0.458333333,1,0,0.0,0.314814815,1,1,11.33333333,4,1.1111,0
pBeans,2,net.sourceforge.pbeans.DuplicateEntryException,18,3,4,0,3,6,3,2,1,3,2.0,0,0,1.0,0.777777778,0,0,5.0,0,0.0,0
