col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Greene,92,10,10.90%,95,10,10.50%,-3.20%,19_037,19.0,2.0,4.0,,
Grundy,133,8,6.00%,156,13,8.30%,38.50%,19_038,19.0,2.0,4.0,,
Guthrie,134,6,4.50%,124,9,7.30%,62.10%,19_039,19.0,2.0,4.0,,
Hamilton,192,7,3.60%,185,15,8.10%,122.40%,19_040,19.0,2.0,4.0,,
Hancock,131,10,7.60%,105,4,3.80%,-50.10%,19_041,19.0,2.0,4.0,,
Hardin,208,20,9.60%,173,18,10.40%,8.20%,19_042,19.0,2.0,4.0,,
Harrison,193,16,8.30%,173,8,4.60%,-44.20%,19_043,19.0,2.0,4.0,,
Henry,264,14,5.30%,217,9,4.10%,-21.80%,19_044,19.0,2.0,4.0,,
Howard,110,6,5.50%,134,4,3.00%,-45.30%,19_045,19.0,2.0,4.0,,
Humboldt,99,6,6.10%,111,8,7.20%,18.90%,19_046,19.0,2.0,4.0,,
Ida,70,6,8.60%,106,9,8.50%,-0.90%,19_047,19.0,2.0,4.0,,
Iowa,183,11,6.00%,204,7,3.40%,-42.90%,19_048,19.0,2.0,4.0,,
Jackson,239,20,8.40%,219,13,5.90%,-29.10%,19_049,19.0,2.0,4.0,,
Jasper,458,27,5.90%,389,26,6.70%,13.40%,19_050,19.0,2.0,4.0,,
Jefferson,145,12,8.30%,150,6,4.00%,-51.70%,19_051,19.0,2.0,4.0,,
Johnson,"1,382",74,5.40%,"1,711",117,6.80%,27.70%,19_052,19.0,2.0,4.0,,
Jones,227,15,6.60%,200,12,6.00%,-9.20%,19_053,19.0,2.0,4.0,,
Keokuk,154,10,6.50%,118,7,5.90%,-8.60%,19_054,19.0,2.0,4.0,,
Kossuth,166,9,5.40%,156,7,4.50%,-17.20%,19_055,19.0,2.0,4.0,,
Lee,410,34,8.30%,439,32,7.30%,-12.10%,19_056,19.0,2.0,4.0,,
Linn,"2,715",150,5.50%,"2,900",191,6.60%,19.20%,19_057,19.0,2.0,4.0,,
Louisa,164,16,9.80%,114,6,5.30%,-46.10%,19_058,19.0,2.0,4.0,,
Lucas,119,6,5.00%,95,7,7.40%,46.10%,19_059,19.0,2.0,4.0,,
Lyon,159,3,1.90%,156,7,4.50%,137.80%,19_119,19.0,2.0,4.0,,
Madison,196,15,7.70%,200,11,5.50%,-28.10%,19_121,19.0,2.0,4.0,,
Mahaska,283,22,7.80%,301,14,4.70%,-40.20%,19_123,19.0,2.0,4.0,,
Marion,383,26,6.80%,420,24,5.70%,-15.80%,19_125,19.0,2.0,4.0,,
Marshall,556,32,5.80%,589,22,3.70%,-35.10%,19_127,19.0,2.0,4.0,,
Mills,155,5,3.20%,169,9,5.30%,65.10%,19_129,19.0,2.0,4.0,,
Mitchell,131,4,3.10%,112,6,5.40%,75.40%,19_131,19.0,2.0,4.0,,
Monona,98,7,7.10%,82,11,13.40%,87.80%,19_133,19.0,2.0,4.0,,
Monroe,102,1,1.00%,78,4,5.10%,423.10%,19_135,19.0,2.0,4.0,,
Montgomery,139,7,5.00%,117,7,6.00%,18.80%,19_137,19.0,2.0,4.0,,
Muscatine,638,27,4.20%,596,49,8.20%,94.30%,19_139,19.0,2.0,4.0,,
O'Brien,187,7,3.70%,169,15,8.90%,137.10%,19_141,19.0,2.0,4.0,,
Osceola,73,5,6.80%,66,5,7.60%,10.60%,19_143,19.0,2.0,4.0,,
Page,169,9,5.30%,200,9,4.50%,-15.50%,19_145,19.0,2.0,4.0,,
Palo Alto,110,3,2.70%,92,C,,,19_147,19.0,2.0,4.0,,
Plymouth,309,14,4.50%,310,21,6.80%,49.50%,19_149,19.0,2.0,4.0,,
Pocahontas,73,3,4.10%,69,4,5.80%,41.10%,19_151,19.0,2.0,4.0,,
Polk,"6,216",387,6.20%,"6,690",455,6.80%,9.20%,19_153,19.0,2.0,4.0,,
Pottawattamie,"1,184",76,6.40%,"1,303",98,7.50%,17.20%,19_155,19.0,2.0,4.0,,
Poweshiek,212,13,6.10%,191,10,5.20%,-14.60%,19_157,19.0,2.0,4.0,,
Ringgold,69,4,5.80%,64,C,,,19_159,19.0,2.0,4.0,,
Sac,135,12,8.90%,106,7,6.60%,-25.70%,19_161,19.0,2.0,4.0,,
Scott,"2,348",166,7.10%,"2,339",160,6.80%,-3.20%,19_163,19.0,2.0,4.0,,
Shelby,150,12,8.00%,120,8,6.70%,-16.70%,19_165,19.0,2.0,4.0,,
Sioux,457,16,3.50%,522,22,4.20%,20.40%,19_167,19.0,2.0,4.0,,
Story,940,47,5.00%,990,72,7.30%,45.50%,19_169,19.0,2.0,4.0,,
Tama,251,19,7.60%,205,12,5.90%,-22.70%,19_171,19.0,2.0,4.0,,
Taylor,87,13,14.90%,48,4,8.30%,-44.20%,19_173,19.0,2.0,4.0,,
Union,127,7,5.50%,138,9,6.50%,18.30%,19_175,19.0,2.0,4.0,,
Van Buren,97,2,2.10%,95,C,,,19_177,19.0,2.0,4.0,,
Wapello,424,36,8.50%,504,34,6.70%,-20.50%,19_179,19.0,2.0,4.0,,
Warren,513,28,5.50%,537,38,7.10%,29.60%,19_181,19.0,2.0,4.0,,
Washington,290,16,5.50%,243,14,5.80%,4.40%,19_183,19.0,2.0,4.0,,
Wayne,79,4,5.10%,81,8,9.90%,95.10%,19_185,19.0,2.0,4.0,,
Webster,492,30,6.10%,449,19,4.20%,-30.60%,19_187,19.0,2.0,4.0,,
Winnebago,134,9,6.70%,102,9,8.80%,31.40%,19_189,19.0,2.0,4.0,,
Winneshiek,191,12,6.30%,195,13,6.70%,6.10%,19_191,19.0,2.0,4.0,,
Woodbury,"1,692",128,7.60%,"1,600",122,7.60%,0.80%,19_193,19.0,2.0,4.0,,
Worth,84,11,13.10%,83,0,0.00%,-100.00%,19_195,19.0,2.0,4.0,,
Wright,168,14,8.30%,160,9,5.60%,-32.50%,19_197,19.0,2.0,4.0,,
State,"38,250","2,346",6.10%,"39,662","2,674",6.70%,9.90%,,19.0,2.0,4.0,,
Rural,"5,650",353,6.20%,"5,500",349,6.30%,1.60%,,,,,,IA_Rural_Counties
Small Urban,"13,351",807,6.00%,"13,666",892,6.50%,8.00%,,,,,,IA_Urban_Counties
Metropolitan,"19,249","1,186",6.20%,"20,496","1,433",7.00%,13.50%,,,,,,IA_Metropolitan_Counties
United States,"4,055,507","308,219",7.60%,"4,317,119","354,004",8.20%,7.90%,,,,,US_National,
