col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
goldore,,!Icons/mining:goldore,,,,,,!Icons/timeFantasy_craft16:goldore1=1,!Icons/timeFantasy_craft16:goldore50=50,!Icons/timeFantasy_craft16:goldore250=250,!Icons/timeFantasy_craft16:goldore500=500,,,,,
goldignot,,!Icons/mining:goldignot,,,,,,,,,,1.5,,buildTime=150%,construction,
coal,,!Icons/mining:coal,2,,,,,!Icons/timeFantasy_craft16:coal1=1,!Icons/timeFantasy_craft16:coal50=50,!Icons/timeFantasy_craft16:coal250=250,!Icons/timeFantasy_craft16:coal500=500,,,,fuel,
charcoal,,!Icons/mining:charcoal,,,,,,,,,,,,,fuel,
clay,,!Icons/timeFantasy_craft:clay,4,,,,,,,,,,,,,
brick,,!Icons/base:brick,18,1.0,50.0,,,,,,,2.0,,,construction,
pottery,,pottery,10,,,,,,,,,,,,,
carrot,,!Icons/base:carrot,4,,,,,,,,,,,,food,
,fire,,,,,,,,,,,,,,,
fuel,,,,,,,,,,,,,,,,fuel
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Plank,,base:plank,12.0,1.0,50.0,,,,,,,,,,
,Ore,,base:ore,5.0,1.0,50.0,,,,,,,,,,
,Weapon,,base:weapon,54.0,1.0,50.0,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Faith,,528,0.0,0.0,50.0,,,,,,,,,,
,Safety,,329,0.0,0.0,50.0,,,,,,,,,,
,Culture,,80,0.0,0.0,50.0,,,,,,,,,,
,Wealth,,147,0.0,1.0,50.0,,,,,,,,,,
,Leaf,,181,2.0,0.5,50.0,,,,,,,,,,
,Rope,,215,12.0,1.0,50.0,,,,,,,,,,
,Slingshot,,114,54.0,1.0,50.0,,,,,,,,,,
,Turnip,,718,0.0,1.0,50.0,,,,,,,,,,
,Carrot,,734,0.0,1.0,50.0,,,,,,,,,,
,Cabbage,,750,0.0,1.0,50.0,,,,,,,,,,
,Potato,,766,0.0,1.0,50.0,,,,,,,,,,
,Onion,,782,0.0,1.0,50.0,,,,,,,,,,
,Corn,,798,0.0,1.0,50.0,,,,,,,,,,
,Tomato,,814,0.0,1.0,50.0,,,,,,,,,,
,Wheat,,830,0.0,1.0,50.0,,,,,,,,,,
,Bell pepper,,719,0.0,1.0,50.0,,,,,,,,,,
,Eggplant,,735,0.0,1.0,50.0,,,,,,,,,,
,Cauliflower,,751,0.0,1.0,50.0,,,,,,,,,,
,Broccoli,,767,0.0,1.0,50.0,,,,,,,,,,
,Pumpkin,,783,0.0,1.0,50.0,,,,,,,,,,
,Cucumber,,799,0.0,1.0,50.0,,,,,,,,,,
,Strawberry,,815,0.0,1.0,50.0,,,,,,,,,,
,Peanut,,831,0.0,1.0,50.0,,,,,,,,,,
,Seed,,247,15.0,1.0,50.0,,,,,,,,,,
,,,,,,,,,,,,,,,,
,items,,,,,,,,,,,,,,,
telescope,,!Icons/icons:telescope,25,1.0,,,,,,,,,,,,
swordc,,!Icons/base:swordc,25,1.0,,,,,,,,,,,,
swordi,,!Icons/base:swordi,25,1.0,,,,,,,,,,,,
shieldc,,!Icons/timeFantasy_shield:shieldc,25,1.0,,,,,,,,,,,,
shieldi,,!Icons/timeFantasy_shield:shieldi,25,1.0,,,,,,,,,,,,
potionap,,!Icons/magic:potionap,25,1.0,,,,,,,,,,,,
potionhp,,!Icons/magic:potionhp,25,1.0,,,,,,,,,,,,
foreman,,!Icons/magic:foreman,0,0.0,,,,,,,,,,,,
foremanassistant,,!Icons/magic:foremanassistant,0,0.0,,,,,,,,,,,,
shoec,,walk,25,1.0,,,,,,,,,,,,
shoei,,!Icons/base:shoei,25,1.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,apple,,,,,,,,,,,,,,,
