col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
23,Vibrio cholerae,Bacteria,beta-Poisson,,0.25,243.0,human,CFU,oral (with NaHCO3),infection,"Hornick et al., (1971)",http://qmrawiki.canr.msu.edu/index.php/Vibrio_cholerae:_Dose_Response_Models
24,Yersinia pestis,Bacteria,exponential,0.00163,,,mice,CFU,intranasal,death,Lathem et al. 2005,http://qmrawiki.canr.msu.edu/index.php/Yersinia_pestis:_Dose_Response_Models
25,Adenovirus,Viruses,exponential,0.607,,,human,TCID50,inhalation,infection,"Couch, Cate et al. 1966",http://qmrawiki.canr.msu.edu/index.php/Adenovirus:_Dose_Response_Models
26,Echovirus,Viruses,beta-Poisson,,1.06,922.0,human,PFU,oral,infection,"Schiff et al.,1984",http://qmrawiki.canr.msu.edu/index.php/Echovirus:_Dose_Response_Models
27,Enteroviruses,Viruses,exponential,0.00374,,,pig,PFU,oral,infection,"Cliver, 1981",http://qmrawiki.canr.msu.edu/index.php/Enteroviruses:_Dose_Response_Models
28,Influenza,Viruses,beta-Poisson,,0.581,945000.0,human,TCID50,intranasal,infection,"Murphy et al., 1984 & Murphy et al., 1985",http://qmrawiki.canr.msu.edu/index.php/Influenza:_Dose_Response_Models
29,Lassa virus,Viruses,exponential,2.95,,,guinea pig,PFU,subcutaneous,death,"Jahrling et al., 1982",http://qmrawiki.canr.msu.edu/index.php/Lassa_virus:_Dose_Response_Models
30,Poliovirus,Viruses,exponential,0.491,,,human,PD50 (mouse paralytic doses),oral (capsule),alimentary infection,Koprowski,http://qmrawiki.canr.msu.edu/index.php/Poliovirus:_Dose_Response_Models
31,Rhinovirus,Viruses,beta-Poisson,,0.221,1.81,human,TCID50 doses,intranasal,infection,"Hendley et al., 1972",http://qmrawiki.canr.msu.edu/index.php/Rhinovirus:_Dose_Response_Models
32,Rotavirus,Viruses,beta-Poisson,,0.253,6.17,human,FFU,oral,infection,"Ward et al, 1986",http://qmrawiki.canr.msu.edu/index.php/Rotavirus:_Dose_Response_Models
33,SARS,Viruses,exponential,0.00246,,,mice hACE-2 and A/J,PFU,intranasal,death,"DeDiego et al., 2008 &  De Albuquerque et al., 2006",http://qmrawiki.canr.msu.edu/index.php/SARS:_Dose_Response_Models
34,Cryptosporidium parvum and Cryptosporidium hominis,Protozoa,exponential,0.0572,,,human,oocysts,oral,infection,Messner et al. 2001,http://qmrawiki.canr.msu.edu/index.php/Cryptosporidium_parvum_and_Cryptosporidium_hominis:_Dose_Response_Models
35,Endamoeba coli,Protozoa,beta-Poisson,,0.101,341.0,human,Cysts,oral,infection,Rendtorff 1954,http://qmrawiki.canr.msu.edu/index.php/Endamoeba_coli:_Dose_Response_Models
36,Giardia duodenalis,Protozoa,exponential,0.0199,,,human,Cysts,oral,infection,Rendtorff 1954,http://qmrawiki.canr.msu.edu/index.php/Giardia_duodenalis:_Dose_Response_Models
37,Naegleria fowleri,Protozoa,exponential,3.42e-07,,,mice,no of trophozoites,intravenous,death,Adams et al. 1976 & Haggerty and John 1978,http://qmrawiki.canr.msu.edu/index.php/Naegleria_fowleri:_Dose_Response_Models
