col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23
12,4,0,localizer,False,0,LEFT,hand,0,0,0.75,0.853,0.0,0.8,0,0.0,3.597,6.0,72.0,72.75,73.603,24.0,24.75,25.603
13,5,0,localizer,False,0,LEFT,hand,0,0,1.5,0.841,0.0,0.8,0,0.0,2.859,6.0,78.0,79.5,80.341,30.0,31.5,32.341
14,6,0,localizer,False,1,RIGHT,hand,1,0,0.75,0.856,0.0,0.8,0,0.0,3.594,6.0,84.0,84.75,85.606,36.0,36.75,37.606
15,7,0,localizer,False,1,RIGHT,hand,1,0,2.25,0.888,0.0,0.8,0,0.0,2.062,6.0,90.0,92.25,93.138,42.0,44.25,45.138
16,0,0,localizer,False,0,LEFT,eye,0,0,0.0,0.838,0.0,0.8,0,0.0,4.362,6.0,96.0,96.0,96.838,0.0,0.0,0.838
17,1,0,localizer,False,1,RIGHT,eye,1,0,2.25,0.936,0.0,0.8,0,0.0,2.014,6.0,102.0,104.25,105.186,6.0,8.25,9.186
18,2,0,localizer,False,1,RIGHT,eye,1,0,1.5,1.127,0.0,0.8,0,0.0,2.573,6.0,108.0,109.5,110.627,12.0,13.5,14.627
19,3,0,localizer,False,0,LEFT,eye,0,0,2.25,1.389,0.0,0.8,0,0.0,1.561,6.0,114.0,116.25,117.639,18.0,20.25,21.639
20,4,0,localizer,False,0,LEFT,eye,0,0,1.5,0.997,0.0,0.8,0,0.0,2.703,6.0,120.0,121.5,122.497,24.0,25.5,26.497
21,5,0,localizer,False,1,RIGHT,eye,1,0,0.0,1.256,0.0,0.8,0,0.0,3.944,6.0,126.0,126.0,127.256,30.0,30.0,31.256
22,6,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.853,0.0,0.8,0,0.0,2.847,6.0,132.0,133.5,134.353,36.0,37.5,38.353
23,7,0,localizer,False,0,LEFT,eye,0,0,0.75,1.026,0.0,0.8,0,0.0,3.424,6.0,138.0,138.75,139.776,42.0,42.75,43.776
24,0,0,localizer,False,1,RIGHT,hand,1,0,2.25,0.979,0.0,0.8,0,0.0,1.971,6.0,144.0,146.25,147.229,0.0,2.25,3.229
25,1,0,localizer,False,0,LEFT,hand,0,0,0.0,1.502,0.0,0.8,0,0.0,3.698,6.0,150.0,150.0,151.502,6.0,6.0,7.502
26,2,0,localizer,False,0,LEFT,hand,0,0,2.25,0.933,0.0,0.8,0,0.0,2.017,6.0,156.0,158.25,159.183,12.0,14.25,15.183
27,3,0,localizer,False,0,LEFT,hand,0,0,0.75,0.836,0.0,0.8,0,0.0,3.614,6.0,162.0,162.75,163.586,18.0,18.75,19.586
28,4,0,localizer,False,1,RIGHT,hand,1,0,0.0,0.867,0.0,0.8,0,0.0,4.333,6.0,168.0,168.0,168.867,24.0,24.0,24.867
29,5,0,localizer,False,1,RIGHT,hand,1,0,0.75,0.974,0.0,0.8,0,0.0,3.476,6.0,174.0,174.75,175.724,30.0,30.75,31.724
30,6,0,localizer,False,0,LEFT,hand,0,0,0.75,1.149,0.0,0.8,0,0.0,3.301,6.0,180.0,180.75,181.899,36.0,36.75,37.899
31,7,0,localizer,False,1,RIGHT,hand,1,0,1.5,0.865,0.0,0.8,0,0.0,2.835,6.0,186.0,187.5,188.365,42.0,43.5,44.365
32,0,0,localizer,False,1,RIGHT,eye,1,0,0.75,0.935,0.0,0.8,0,0.0,3.515,6.0,192.0,192.75,193.685,0.0,0.75,1.685
33,1,0,localizer,False,0,LEFT,eye,0,0,0.0,0.889,0.0,0.8,0,0.0,4.311,6.0,198.0,198.0,198.889,6.0,6.0,6.889
34,2,0,localizer,False,0,LEFT,eye,0,0,0.0,0.897,0.0,0.8,0,0.0,4.303,6.0,204.0,204.0,204.897,12.0,12.0,12.897
35,3,0,localizer,False,1,RIGHT,eye,1,0,0.0,0.873,0.0,0.8,0,0.0,4.327,6.0,210.0,210.0,210.873,18.0,18.0,18.873
36,4,0,localizer,False,0,LEFT,eye,0,0,1.5,1.027,0.0,0.8,0,0.0,2.673,6.0,216.0,217.5,218.527,24.0,25.5,26.527
37,5,0,localizer,False,0,LEFT,eye,0,0,1.5,0.826,0.0,0.8,0,0.0,2.874,6.0,222.0,223.5,224.326,30.0,31.5,32.326
38,6,0,localizer,False,1,RIGHT,eye,1,0,0.0,1.164,0.0,0.8,0,0.0,4.036,6.0,228.0,228.0,229.164,36.0,36.0,37.164
39,7,0,localizer,False,1,RIGHT,eye,1,0,1.5,1.016,0.0,0.8,0,0.0,2.684,6.0,234.0,235.5,236.516,42.0,43.5,44.516
40,0,0,localizer,False,0,LEFT,hand,0,0,0.0,0.843,0.0,0.8,0,0.0,4.357,6.0,240.0,240.0,240.843,0.0,0.0,0.843
41,1,0,localizer,False,0,LEFT,hand,0,0,1.5,0.837,0.0,0.8,0,0.0,2.863,6.0,246.0,247.5,248.337,6.0,7.5,8.337
42,2,0,localizer,False,1,RIGHT,hand,1,0,0.75,0.872,0.0,0.8,0,0.0,3.578,6.0,252.0,252.75,253.622,12.0,12.75,13.622
43,3,0,localizer,False,1,RIGHT,hand,1,0,0.75,0.967,0.0,0.8,0,0.0,3.483,6.0,258.0,258.75,259.717,18.0,18.75,19.717
44,4,0,localizer,False,0,LEFT,hand,0,0,0.75,1.152,0.0,0.8,0,0.0,3.298,6.0,264.0,264.75,265.902,24.0,24.75,25.902
45,5,0,localizer,False,0,LEFT,hand,0,0,0.0,0.927,0.0,0.8,0,0.0,4.273,6.0,270.0,270.0,270.927,30.0,30.0,30.927
46,6,0,localizer,False,1,RIGHT,hand,1,0,2.25,1.222,0.0,0.8,0,0.0,1.728,6.0,276.0,278.25,279.472,36.0,38.25,39.472
47,7,0,localizer,False,1,RIGHT,hand,1,0,0.0,0.83,0.0,0.8,0,0.0,4.37,6.0,282.0,282.0,282.83,42.0,42.0,42.83
