col0,col1,col2,col3,col4,col5,col6
dc_mandato,31.0,MANDATO - CONSIGNACION,,,,
dc_reciclado,32.0,COMPROBANTES PARA RECICLAR MATERIALES,,,,
dc_a_rg1415,34.0,COMPROBANTES A DEL APARTADO A  INCISO F  R G  N  1415,dl_a,,,
dc_b_rg1415,35.0,"COMPROBANTES B DEL ANEXO I, APARTADO A, INC. F), RG N° 1415",dl_b,,,
dc_c_rg1415,36.0,"COMPROBANTES C DEL Anexo I, Apartado A, INC.F), R.G. N° 1415",dl_c,,,
dc_nd_rg1415,37.0,NOTAS DE DEBITO O DOCUMENTO EQUIVALENTE QUE CUMPLAN CON LA R.G. N° 1415,,,,
dc_nc_rg1415,38.0,NOTAS DE CREDITO O DOCMENTO EQUIVALENTE QUE CUMPLAN CON LA R.G. N° 1415,,,,
dc_a_o_rg1415,39.0,OTROS COMPROBANTES A QUE CUMPLEN CON LA R G  1415,dl_a,,,
dc_b_o_rg1415,40.0,OTROS COMPROBANTES B QUE CUMPLAN CON LA R.G. N° 1415,dl_b,,,
dc_c_o_rg1415,41.0,OTROS COMPROBANTES C QUE CUMPLAN CON LA R.G. N° 1415,dl_c,,,
dc_a_rf,50.0,RECIBO FACTURA A  REGIMEN DE FACTURA DE CREDITO,dl_a,,,
dc_m_f,51.0,FACTURAS M,dl_m,FACTURA,invoice,FA-M 
dc_m_nd,52.0,NOTAS DE DEBITO M,dl_m,NOTA DE DEBITO,debit_note,ND-C 
dc_m_nc,53.0,NOTAS DE CREDITO M,dl_m,NOTA DE CREDITO,credit_note,NC-C 
dc_m_r,54.0,RECIBOS M,dl_m,RECIBO,receipt_invoice,RE-M 
dc_m_nvc,55.0,NOTAS DE VENTA AL CONTADO M,dl_m,,,
dc_m_rg1415,56.0,COMPROBANTES M DEL ANEXO I  APARTADO A  INC F   R G  N  1415,dl_m,,,
dc_m_o_rg1415,57.0,OTROS COMPROBANTES M QUE CUMPLAN CON LA R G  N  1415,dl_m,,,
dc_m_cvl,58.0,CUENTAS DE VENTA Y LIQUIDO PRODUCTO M,dl_m,,,
dc_m_l,59.0,LIQUIDACIONES M,dl_m,,,
dc_a_cvl,60.0,CUENTAS DE VENTA Y LIQUIDO PRODUCTO A,dl_a,,,
dc_b_cvl,61.0,CUENTAS DE VENTA Y LIQUIDO PRODUCTO B,dl_b,,,
dc_a_l,63.0,LIQUIDACIONES A,dl_a,,,
dc_b_l,64.0,LIQUIDACIONES B,dl_b,,,
dc_nc,65.0,"NOTAS DE CREDITO DE COMPROBANTES CON COD. 34, 39, 58, 59, 60, 63, 96, 97,",,,,
dc_desp_imp,66.0,DESPACHO DE IMPORTACION,,,in_document,
dc_imp_serv,67.0,IMPORTACION DE SERVICIOS,,,in_document,
dc_c_l,68.0,LIQUIDACION C,dl_c,,,
dc_rfc,70.0,RECIBOS FACTURA DE CREDITO,,,,
dc_cfcp,71.0,CREDITO FISCAL POR CONTRIBUCIONES PATRONALES,,,,
dc_f1116,73.0,FORMULARIO 1116 RT,,,,
dc_cptag,74.0,CARTA DE PORTE PARA EL TRANSPORTE AUTOMOTOR PARA GRANOS,,,,
dc_cptfg,75.0,CARTA DE PORTE PARA EL TRANSPORTE FERROVIARIO PARA GRANOS,,,,
dc_zeta,80.0,COMPROBANTE DIARIO DE CIERRE (ZETA),,,,
dc_a_t,81.0,TIQUE FACTURA A   CONTROLADORES FISCALES,dl_a,,ticket,
dc_b_t,82.0,TIQUE - FACTURA B,dl_b,,ticket,
dc_t,83.0,TIQUE,dl_x,,ticket,
dc_sp_c,84.0,COMPROBANTE   FACTURA DE SERVICIOS PUBLICOS   INTERESES FINANCIEROS,,,,
dc_sp_nc,85.0,NOTA DE CREDITO   SERVICIOS PUBLICOS   NOTA DE CREDITO CONTROLADORES FISCALES,,,,
dc_sp_nd,86.0,NOTA DE DEBITO   SERVICIOS PUBLICOS,,,,
dc_oc_se,87.0,OTROS COMPROBANTES - SERVICIOS DEL EXTERIOR,,,,
dc_oc_c,88.0,"OTROS COMPROBANTES - DOCUMENTOS EXCEPTUADOS / REMITO ELECTRONICO,",,,,
dc_oc_nd,89.0,OTROS COMPROBANTES - DOCUMENTOS EXCEPTUADOS - NOTAS DE DEBITO / RESUMEN DE DATOS,,,,
dc_oc_nc,90.0,OTROS COMPROBANTES - DOCUMENTOS EXCEPTUADOS - NOTAS DE CREDITO,,,,
dc_r_r,91.0,REMITOS R,,,,
dc_ac_inc_df,92.0,AJUSTES CONTABLES QUE INCREMENTAN EL DEBITO FISCAL,,,,
dc_ac_dis_df,93.0,AJUSTES CONTABLES QUE DISMINUYEN EL DEBITO FISCAL,,,,
dc_ac_inc_cf,94.0,AJUSTES CONTABLES QUE INCREMENTAN EL CREDITO FISCAL,,,,
dc_ac_dis_cf,95.0,AJUSTES CONTABLES QUE DISMINUYEN EL CREDITO FISCAL,,,,
dc_f1116b,96.0,FORMULARIO 1116 B,,,,
dc_f1116c,97.0,FORMULARIO 1116 C,,,,
dc_oc_ncrg3419,99.0,OTROS COMP  QUE NO CUMPLEN CON LA R G  3419 Y SUS MODIF,,,in_document,
dc_aa_dj_pos,101.0,AJUSTE ANUAL PROVENIENTE DE LA  D J  DEL IVA  POSITIVO,,,,
dc_aa_dj_neg,102.0,AJUSTE ANUAL PROVENIENTE DE LA  D J  DEL IVA  NEGATIVO,,,,
dc_na,103.0,NOTA DE ASIGNACION,,,,
dc_nca,104.0,NOTA DE CREDITO DE ASIGNACION,,,,
dc_recibo_x,,RECIBOS X,dl_x,RECIBO,,RE-X 
dc_remito_x,,REMITOS X,dl_x,REMITO,,RM-X 
dc_orden_pago_x,,ORDEN DE PAGO X,dl_x,ORDEN DE PAGO,,OP-X 
fa_exterior,,FACTURAS Y COMPROBANTES DEL EXTERIOR,dl_i,,invoice,FA-I
nc_exterior,,NOTAS DE CREDITO Y REEMBOLSOS DEL EXTERIOR,dl_i,,credit_note,NC-I
dc_liq_s_a,17.0,LIQUIDACION DE SERVICIOS PUBLICOS CLASE A,,,in_document,
dc_liq_s_b,18.0,LIQUIDACION DE SERVICIOS PUBLICOS CLASE B,,,in_document,
dc_com_a_m,23.0,COMPROBANTES “A” DE COMPRA PRIMARIA PARA EL SECTOR PESQUERO MARITIMO,,,,
dc_con_a_m,24.0,COMPROBANTES “A” DE CONSIGNACION PRIMARIA PARA EL SECTOR PESQUERO MARITIMO,,,,
dc_com_b_m,25.0,COMPROBANTES “B” DE COMPRA PRIMARIA PARA EL SECTOR PESQUERO MARITIMO,,,,
dc_con_b_m,26.0,COMPROBANTES “B” DE CONSIGNACION PRIMARIA PARA EL SECTOR PESQUERO MARITIMO,,,,
dc_liq_uci_a,27.0,LIQUIDACION UNICA COMERCIAL IMPOSITIVA CLASE A,,,in_document,
dc_liq_uci_b,28.0,LIQUIDACION UNICA COMERCIAL IMPOSITIVA CLASE B,,,in_document,
dc_liq_uci_c,29.0,LIQUIDACION UNICA COMERCIAL IMPOSITIVA CLASE C,,,in_document,
dc_liq_prim_gr,33.0,LIQUIDACION PRIMARIA DE GRANOS,,,,
dc_nc_liq_uci_a,43.0,NOTA DE CREDITO LIQUIDACION UNICA COMERCIAL IMPOSITIVA CLASE B,,,in_document,
dc_nc_liq_uci_b,44.0,NOTA DE CREDITO LIQUIDACION UNICA COMERCIAL IMPOSITIVA CLASE C,,,in_document,
dc_nd_liq_uci_a,45.0,NOTA DE DEBITO LIQUIDACION UNICA COMERCIAL IMPOSITIVA CLASE A,,,in_document,
dc_nd_liq_uci_b,46.0,NOTA DE DEBITO LIQUIDACION UNICA COMERCIAL IMPOSITIVA CLASE B,,,in_document,
dc_nd_liq_uci_c,47.0,NOTA DE DEBITO LIQUIDACION UNICA COMERCIAL IMPOSITIVA CLASE C,,,in_document,
dc_nc_liq_uci_c,48.0,NOTA DE CREDITO LIQUIDACION UNICA COMERCIAL IMPOSITIVA CLASE A,,,in_document,
dc_bs_no_reg,49.0,COMPROBANTES DE COMPRA DE BIENES NO REGISTRABLES A CONSUMIDORES FINALES,,,in_document,
dc_t_nc,110.0,TIQUE NOTA DE CREDITO ,dl_x,,ticket,
dc_t_c,111.0,TIQUE FACTURA C,dl_c,,ticket,
dc_t_nc_a,112.0,TIQUE NOTA DE CREDITO A,dl_x,,ticket,
dc_t_nc_b,113.0,TIQUE NOTA DE CREDITO B,dl_b,,ticket,
dc_t_nc_c,114.0,TIQUE NOTA DE CREDITO C,dl_c,,ticket,
dc_t_nd_a,115.0,TIQUE NOTA DE DEBITO A,dl_a,,ticket,
dc_t_nd_b,116.0,TIQUE NOTA DE DEBITO B,dl_b,,ticket,
dc_t_nd_c,117.0,TIQUE NOTA DE DEBITO C,dl_c,,ticket,
dc_t_m,118.0,TIQUE FACTURA M,dl_m,,ticket,
dc_t_nc_m,119.0,TIQUE NOTA DE CREDITO M,dl_m,,ticket,
dc_t_nd_m,120.0,TIQUE NOTA DE DEBITO M,dl_m,,ticket,
dc_liq_sec_gr,331.0,LIQUIDACION SECUNDARIA DE GRANOS,,,,
dc_cert_ele_gr,332.0,CERTIFICACION ELECTRONICA (GRANOS),,,,
