col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
Kia Niro,455,G High Charging Combo CCS up to 150 KW,DIN 70121,150.0,2018,B Type 2 Tri up to 11KW,11.0,61851-1,SUV,40,64,
Kia Soul,150,F CHAdeMO up to 100KW,E CHAdeMO 100KW,80.0,2018,A Type 2 Mono up to 7KW,7.0,61851-1,hatchback,30,30,
Lucid Air,650,G High Charging Combo CCS up to 150 KW,DIN 70121,150.0,2020,B Type 2 Tri up to 11KW,11.0,61851-1,Sedan,empty,empty,
Mahindra e20,110,None,,,2016,A Type 2 Mono up to 7KW,7.5,IEC 61851-1,hatchback,empty,empty,
Mazda MX 30,200,E Fast Charging Combo CCS up to 50 KW,DIN 70121,50.0,2020,A Type 2 Mono up to 7KW,6.6,IEC 61851-1,SUV,empty,36,
Mercedes B250,140,None,,,2016,B Type 2 Tri up to 11KW,11.0,IEC 61851-1,empty,empty,empty,
Merceds Vito E cell,130,None,,,2016,A Type 2 Mono up to 7KW,7.5,IEC 61851-1,Van,empty,36,
Mitsubishi i MiEV,110,F CHAdeMO up to 100KW,E CHAdeMO 100KW,50.0,2010,0 Type 1 Mono up to 3KW,7.0,IEC 61851-1,hatchback,40,16,
Nissan e NV200,110,F CHAdeMO up to 100KW,E CHAdeMO 100KW,50.0,2014,A Type 2 Mono up to 7KW,7.0,,Van,30,empty,
Nissan Leaf 1.0,120,F CHAdeMO up to 100KW,E CHAdeMO 100KW,50.0,2011,0 Type 1 Mono up to 3KW,,,hatchback,30,30,
Nissan Leaf 1.1,130,F CHAdeMO up to 100KW,E CHAdeMO 100KW,50.0,2012,A Type 2 Mono up to 7KW,7.0,IEC 61851-1,hatchback,30,empty,
Nissan Leaf 2.0,300,F CHAdeMO up to 100KW,E CHAdeMO 100KW,100.0,2017,A Type 2 Mono up to 7KW,6.6,IEC 61851-1,empty,empty,empty,
Nissan Leaf 3.0,120,F CHAdeMO up to 100KW,E CHAdeMO 100KW,50.0,2015,A Type 2 Mono up to 7KW,6.6,IEC 61851-1,hatchback,30,30,
Opel Ampera e,190,E Fast Charging Combo CCS up to 50 KW,DIN 70121,50.0,2017,A Type 2 Mono up to 7KW,7.0,,hatchback,empty,empty,
Peugeot e 208,340,G High Charging Combo CCS up to 150 KW,DIN 70121,100.0,2020,A Type 2 Mono up to 7KW,7.0,IEC 61851-1,empty,empty,empty,
Peugeot iOn,110,F CHAdeMO up to 100KW,E CHAdeMO 100KW,50.0,2010,0 Type 1 Mono up to 3KW,,,hatchback,30,16,
Peugeot Partner,110,F CHAdeMO up to 100KW,E CHAdeMO 100KW,50.0,2013,0 Type 1 Mono up to 3KW,,,Van,30,empty,
Porsche Mission E ,500,HPC CCS up to 350 KW,DIN 70121,350.0,2019,A Type 2 Mono up to 7KW,7.5,IEC 61851-1,Sedan,empty,empty,
Porsche Taycan Turbo,450,HPC CCS up to 350 KW,DC ISO IEC 15118-2,270.0,2019,C Type 2 Tri up to 22W,22.0,IEC 61851-1,Sedan,100,90,
Renault Fluence ZE,130,None,,,2016,C Type 2 Tri up to 22W,22.0,IEC 61851-1,Sedan,empty,empty,
Renault Kangoo ZE,220,None,,,2016,A Type 2 Mono up to 7KW,7.5,IEC 61851-1,Van,empty,empty,
Renault Twizy,90,None,,,2016,A Type 2 Mono up to 7KW,7.5,IEC 61851-1,Micro,empty,empty,
Renault ZOE,200,None,,,2013,C Type 2 Tri up to 22W,22.0,IEC 61851-1,empty,empty,empty,
Renault ZOE ,130,None,,,2013,C Type 2 Tri up to 22W,22.0,IEC 61851-1,empty,empty,empty,
Renault ZOE ZE,400,None,,,2013,D Type 2 Tri up to 43W,43.0,IEC 61851-1,hatchback,52,empty,
Renault Megane eVision,450,G High Charging Combo CCS up to 150 KW,DIN 70121,130.0,2021,C Type 2 Tri up to 22W,22.0,IEC 61851-1,Hatchback,empty,60,
Renault Twingo ZE,190,None,,,2020,C Type 2 Tri up to 22W,22.0,IEC 61851-1,Hatchback,20,21,
Skoda E,500,G High Charging Combo CCS up to 150 KW,DIN 70121,150.0,2019,B Type 2 Tri up to 11KW,11.0,IEC 61851-1,SUV,40,83,
Smart ED Gen1,empty,None,,,2016,A Type 2 Mono up to 7KW,7.5,IEC 61851-1,Micro,empty,empty,
Smart ForTwo,135,None,,,2018,C Type 2 Tri up to 22W,22.0,AC ISO IEC 15118,micro,30,18,https:www.automobile_propre.comvoituressmart_electriqueautonomie
Tesla model S,450,None,,,2016,B Type 2 Tri up to 11KW,11.0,IEC 61851-1,empty,empty,empty,
Tesla model 3,350,G High Charging Combo CCS up to 150 KW,DIN 70121,150.0,2017,B Type 2 Tri up to 11KW,11.0,IEC 61851-1,Sedan,empty,empty,
Tesla model X,450,F CHAdeMO up to 100KW,E CHAdeMO 100KW,50.0,2015,C Type 2 Tri up to 22W,16.5,IEC 61851-1,SUV,100,90,
Tesla S,450,F CHAdeMO up to 100KW,E CHAdeMO 100KW,60.0,2013,C Type 2 Tri up to 22W,22.0,IEC 61851-1,Sedan,80,100,
Volvo XC40,500,G High Charging Combo CCS up to 150 KW,DIN 70121,150.0,2019,A Type 2 Mono up to 7KW,3.7,IEC 61851-1,SUV,50,78,
VW ID Buzz,500,G High Charging Combo CCS up to 150 KW,DIN 70121,150.0,2022,None,,,Van,empty,110,
VW e Golf,130,E Fast Charging Combo CCS up to 50 KW,DIN 70121,50.0,2016,A Type 2 Mono up to 7KW,7.0,IEC 61851-1,hatchback,empty,empty,
VW e golf 1.1,230,G High Charging Combo CCS up to 150 KW,DIN 70121,150.0,2017,A Type 2 Mono up to 7KW,7.0,IEC 61851-1,Sedan,39,32,
VW e UP!,110,E Fast Charging Combo CCS up to 50 KW,DIN 70121,40.0,2016,A Type 2 Mono up to 7KW,7.0,IEC 61851-1,hatchback,37,23,
VW ID.3,330,G High Charging Combo CCS up to 150 KW,DIN 70121,100.0,2020,A Type 2 Mono up to 7KW,7.2,IEC 61851-1,hatchback_,empty,77,
VW ID.4,500,G High Charging Combo CCS up to 150 KW,DIN 70121,150.0,2020,B Type 2 Tri up to 11KW,11.0,IEC 61851-1,SUV,empty,77,
VW ID Crozz2,500,G High Charging Combo CCS up to 150 KW,DIN 70121,150.0,2019,None,,,SUV,83,empty,
