col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
 Vermont,State,US-VT,VT,50.0,VT,VT,Vt.,Vt.,Verm.[3],50.0, 
 Virginia,State,US-VA,VA,51.0,VA,VA,Va.,Va.,Virg.,51.0, 
 Washington,State,US-WA,WA,53.0,WA,WN,Wash.,Wash.,Wn.[4],53.0, 
 West Virginia,State,US-WV,WV,54.0,WV,WV,W. Va.,W.Va.,"W.V., W. Virg.",54.0, 
 Wisconsin,State,US-WI,WI,55.0,WI,WS,Wis.,Wis.,Wisc.,55.0, 
 Wyoming,State,US-WY,WY,56.0,WY,WY,Wyo.,Wyo.,,56.0, 
 American Samoa,Insular area (Territory),"AS
ASM
016
US-AS",AS,60.0,AS,AS,A.S.,,,60.0, 
 Guam,Insular area (Territory),"GU
GUM
316
US-GU",GU,66.0,GU,GU,Guam,,,66.0, 
 Northern Mariana Islands,Insular area (Commonwealth),"MP
MNP
580
US-MP",MP,69.0,MP,CM,M.P.,,CNMI[5],69.0, 
 Puerto Rico,Insular area (Commonwealth),"PR
PRI
630
US-PR",PR,72.0,PR,PR,P.R.,,,72.0, 
 U.S. Virgin Islands,Insular area (Territory),"VI
VIR
850
US-VI",VI,78.0,VI,VI,V.I.,,U.S.V.I.,78.0,
U.S. Minor Outlying Islands,Insular areas,"UM
UMI
581
US-UM",UM,74.0,,,,,,,
   Baker Island,   island,UM-81,,81.0,,,,,XB[6],,
   Howland Island,   island,UM-84,,84.0,,,,,XH[6],,
   Jarvis Island,   island,UM-86,,86.0,,,,,XQ[6],,
   Johnston Atoll,   atoll,UM-67,,67.0,,,,,XU[6],,
   Kingman Reef,   atoll,UM-89,,89.0,,,,,XM[6],,
   Midway Islands,   atoll,UM-71,,71.0,,,,,QM[6],,
   Navassa Island,   island,UM-76,,76.0,,,,,XV[6],,
   Palmyra Atoll[c],   atoll[c],UM-95,,95.0,,,,,XL[6],,
   Wake Island,   atoll,UM-79,,79.0,,,,,QW[6],,
 Micronesia,Freely associated state,"FM
FSM
583",FM,64.0,FM,,,,,64.0,
 Marshall Islands,Freely associated state,"MH
MHL
584",MH,68.0,MH,,,,,68.0,
 Palau,Freely associated state,"PW
PLW
585",PW,70.0,PW,,,,,70.0,
U.S. Armed Forces – Americas[d],US military mail code,,,,AA,,,,,,
U.S. Armed Forces – Europe[e],US military mail code,,,,AE,,,,,,
U.S. Armed Forces – Pacific[f],US military mail code,,,,AP,,,,,,
 Northern Mariana Islands,Obsolete postal code[g],,,,CM,,,,,,
Panama Canal Zone,Obsolete postal code,"PZ
PCZ
594",,,CZ,,,,,,
 Nebraska,Obsolete postal code[h],,,,NB,,,,,,
Philippine Islands,Obsolete postal code,"PH
PHL
608[7]",,,PI,,,,,,
Trust Territory of the Pacific Islands,Obsolete postal code,"PC
PCI
582",,,TT,,,,,,
